tienda,id,nombre,sku,categorias,precio,moneda,presentacion_valor,presentacion_unidad,presentacion_base,precio_por_base,supuesto,en_stock,url,consultado
fertisem.pe,10179,Semillas de Papaya Criolla Amarilla Sobre 1gr,,Semillas de Frutas y Cucurbitáceas,6.0,PEN,,,,,,True,https://fertisem.pe/producto/semilla-papaya-criolla-amarilla/,2026-09-10
fertisem.pe,10176,Semilla Arveja Utrillo Sobre 10gr,,Semillas de Hortalizas,5.5,PEN,,,,,,True,https://fertisem.pe/producto/semilla-arveja-utrillo/,2026-09-10
fertisem.pe,10169,Semilla de Grass Bermuda Sobre 10gr,,Semillas de Césped y Gras,6.5,PEN,,,,,,True,https://fertisem.pe/producto/semilla-de-grass-bermuda/,2026-09-10
fertisem.pe,10166,Semilla de Grass Americano 4 Estaciones,,Semillas de Césped y Gras,6.5,PEN,,,,,,True,https://fertisem.pe/producto/semilla-de-grass-americano-4-estaciones/,2026-09-10
fertisem.pe,10144,Aguila 250 EC Difenoconazole Frasco 1L,,Fungicidas agrícolas,95.0,PEN,,,,,,True,https://fertisem.pe/producto/aguila-250-ec-difenoconazole/,2026-09-10
fertisem.pe,10140,Nutrimax Cal-bo-zin Frasco 1L,,Fertilizantes foliares,30.0,PEN,,,,,,True,https://fertisem.pe/producto/nutrimax-cal-bo-zin-frasco-1l/,2026-09-10
fertisem.pe,10137,Nutrimax Calcio Frasco1L,,Fertilizantes foliares,30.0,PEN,,,,,,True,https://fertisem.pe/producto/nutrimax-calcio/,2026-09-10
fertisem.pe,10051,Tifon Extra Bolsa 1Kg,,Insecticidas para Salud Pública y Uso Industrial,15.0,PEN,,,,,,True,https://fertisem.pe/producto/tifon-extra-insecticida-diazinon/,2026-09-10
fertisem.pe,10047,Ranger Flash 500 FW Atrazina Frasco 1L,,Herbicidas agrícolas,35.0,PEN,,,,,,True,https://fertisem.pe/producto/ranger-flash-500-fw-atrazina-frasco-1l/,2026-09-10
fertisem.pe,9832,Semillas de Pensamiento Viola Tricolar Variado Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-pensamiento-viola-tricolar-variado-sobre-0-5gr/,2026-09-10
fertisem.pe,9829,Semillas de Verbena Variada Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-verbena-variada-sobre-0-5gr/,2026-09-10
fertisem.pe,9825,Semillas de Elicriso Doble Variado-Siempreviva Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-elicriso-doble-variado-siempreviva-sobre-0-5gr/,2026-09-10
fertisem.pe,9822,Semillas de Cosmos Variado Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-cosmos-variado-sobre-0-5gr/,2026-09-10
fertisem.pe,9819,Semillas de Chavelitas Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-chavelitas-sobre-0-5gr/,2026-09-10
fertisem.pe,9816,Semillas de Marigold Variado Sierra Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-marigold-variado-sierra-sobre-0-5gr/,2026-09-10
fertisem.pe,9813,Semillas de Alhelí Matthiola Incana Variado Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-alheli-matthiola-incana-variado-sobre-0-5gr/,2026-09-10
fertisem.pe,9810,Semillas de Petunia Variada Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-petunia-variada-sobre-0-5gr/,2026-09-10
fertisem.pe,9807,Semillas de Gazania Variado Sobre 0.3gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-gazania-variado-sobre-0-3gr/,2026-09-10
fertisem.pe,9804,Semillas de Marigold Enano Variado Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-marigold-enano-variado-sobre-0-5gr/,2026-09-10
fertisem.pe,9801,Semillas de Vinca del Madagascar Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-vinca-del-madagascar-sobre-0-5gr/,2026-09-10
fertisem.pe,9796,Semillas de Clavel del Poeta Variado Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,False,https://fertisem.pe/producto/semillas-de-clavel-del-poeta-variado-sobre-0-5gr/,2026-09-10
fertisem.pe,9792,Semillas de Gaillardia Lorentziana Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-gaillardia-lorentziana-sobre-0-5gr/,2026-09-10
fertisem.pe,9789,Semillas de Dimorfoteca Variado Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-dimorfoteca-variado-sobre-0-5gr/,2026-09-10
fertisem.pe,9786,Semillas de Aquilegia Caerulea Variado Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-aquilegia-caerulea-variado-sobre-0-5gr/,2026-09-10
fertisem.pe,9783,Semillas de Altea Althaea officinalis Variado Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-altea-althaea-officinalis-variado-sobre-0-5-g/,2026-09-10
fertisem.pe,9779,Semillas de Godetia Clarkia Amoena Variado Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-godetia-clarkia-amoena-variado-sobre-0-5g/,2026-09-10
fertisem.pe,9646,Victoza 0.5 SL Insecticida Biológico Con Matrine Frasco 1L,,Productos biológicos agrícolas,115.0,PEN,,,,,,True,https://fertisem.pe/producto/victoza-0-5-sl-insecticida-biologico-con-matrine/,2026-09-10
fertisem.pe,9639,Nutrimax Nutrikel Hierro + Microelementos 1Litro,,Fertilizantes foliares,0.0,PEN,,,,,,True,https://fertisem.pe/producto/nutrimax-nutrikel-hierro-1litro/,2026-09-10
fertisem.pe,9631,Semillas de Anís Común Pimpinella Anisum Sobre 1.0gr,,Semillas de Infusiones y Aromáticas,7.0,PEN,,,,,,True,https://fertisem.pe/producto/semilla-de-anis-comun-pimpinella-anisum-sobre-1-0gr/,2026-09-10
fertisem.pe,9627,Semillas de Lavanda Sobre 0.5gr,,Semillas de Infusiones y Aromáticas,7.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-lavanda-sobre-0-5gr/,2026-09-10
fertisem.pe,9623,Semillas de Orégano Sobre 0.5gr,,Semillas de Infusiones y Aromáticas,7.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-oregano-sobre-0-5gr/,2026-09-10
fertisem.pe,9607,Acarstin Cyhexatin 600 g/L Acaricida Agrícola,,Acaricidas agrícolas,75.0,PEN,,,,,,True,https://fertisem.pe/producto/acarstin-cyhexatin-600-g-l-acaricida-agricola/,2026-09-10
fertisem.pe,9484,Racumin Cebo rodenticida Sobre 50gr,,Rodenticidas agrícolas,10.0,PEN,,,,,,True,https://fertisem.pe/producto/racumin-cebo-rodenticida/,2026-09-10
fertisem.pe,9455,Cupro-Max Sulfato de Cobre Pentahidratado,,Fertilizantes foliares,30.0,PEN,,,,,,True,https://fertisem.pe/producto/cupro-max-sulfato-de-cobre-pentahidratado/,2026-09-10
fertisem.pe,9398,Rhyzo Bioactivador e Inductor Radicular,,Fertilizantes foliares,28.0,PEN,,,,,,True,https://fertisem.pe/producto/rhyzo-bioactivador-e-inductor-radicular/,2026-09-10
fertisem.pe,9383,Halizan Molusquicida Para Controlar Caracoles y Babosas,,Molusquicidas,22.0,PEN,,,,,,True,https://fertisem.pe/producto/halizan-molusquicida-para-controlar-caracoles-y-babosas/,2026-09-10
fertisem.pe,9379,Halizan Líquido Molusquicida,,Molusquicidas,35.0,PEN,,,,,,True,https://fertisem.pe/producto/halizan-liquido-molusquicida/,2026-09-10
fertisem.pe,9375,CD-600 Insecticida Diclorvós + Cipermetrina,,Insecticidas para Salud Pública y Uso Industrial,48.0,PEN,,,,,,True,https://fertisem.pe/producto/cd-600-insecticida-diclorvos-cipermetrina-250ml/,2026-09-10
fertisem.pe,9367,Folicur 250 EW Tebuconazole,,Fungicidas agrícolas,76.0,PEN,,,,,,True,https://fertisem.pe/producto/folicur-250-ew-tebuconazole/,2026-09-10
fertisem.pe,9339,Inpro Phos 40 Frasco 1L,,Fertilizantes foliares,30.0,PEN,,,,,,True,https://fertisem.pe/producto/inpro-phos-40-frasco-1l/,2026-09-10
fertisem.pe,9324,Inpro Calcio Frasco 1L,,Fertilizantes foliares,35.0,PEN,,,,,,True,https://fertisem.pe/producto/inpro-calcio-frasco/,2026-09-10
fertisem.pe,9320,Inpro Calbozinc Ca-B-Zn Frasco 1L,,Fertilizantes foliares,28.0,PEN,,,,,,True,https://fertisem.pe/producto/inpro-calbozinc/,2026-09-10
fertisem.pe,9259,Semilla Ají Limo Ceviche Sobre 1gr,,Semillas de Hortalizas,5.5,PEN,,,,,,True,https://fertisem.pe/producto/semilla-aji-limo-ceviche-sobre-1gr/,2026-09-10
fertisem.pe,9255,Semilla Ají Dulce Mochero Sobre 1gr,,Semillas de Hortalizas,5.5,PEN,,,,,,True,https://fertisem.pe/producto/semilla-aji-dulce-mochero/,2026-09-10
fertisem.pe,9251,Semilla Zanahoria Nantes Sobre 2gr,,Semillas de Hortalizas,5.5,PEN,,,,,,True,https://fertisem.pe/producto/semilla-zanahoria-nantes/,2026-09-10
fertisem.pe,9247,Semilla Lechuga Romana Sobre 2gr,,Semillas de Hortalizas,5.5,PEN,,,,,,True,https://fertisem.pe/producto/semillas-lechuga-romana-sobre-2gr/,2026-09-10
fertisem.pe,9243,Semilla Coliflor Arequipeña Sobre 2gr,,Semillas de Hortalizas,5.5,PEN,,,,,,True,https://fertisem.pe/producto/semilla-coliflor-arequipena-sobre-2gr/,2026-09-10
fertisem.pe,9239,semilla Col Corazón de Buey Sobre 2gr,,Semillas de Hortalizas,5.5,PEN,,,,,,True,https://fertisem.pe/producto/semillas-col-corazon-de-buey-sobre-2gr/,2026-09-10
fertisem.pe,9231,Semilla de Espinaca Virofly Sobre 2gr,,Semillas de Hortalizas,5.5,PEN,,,,,,True,https://fertisem.pe/producto/semilla-de-espinaca-virofly-sobre-2gr/,2026-09-10
fertisem.pe,9217,Semilla Rabanito Champion Sobre 3gr,,Semillas de Hortalizas,5.5,PEN,,,,,,True,https://fertisem.pe/producto/semillas-rabanito-champion/,2026-09-10
fertisem.pe,9213,Super Magnesio Frasco 1L,,Fertilizantes foliares,25.0,PEN,,,,,,True,https://fertisem.pe/producto/super-magnesio-fertilizante-foliar/,2026-09-10
fertisem.pe,9207,Semilla Alcachofa Green Globe Sobre 1gr,,Semillas de Hortalizas,5.5,PEN,,,,,,True,https://fertisem.pe/producto/semillas-alcachofa-green-globe/,2026-09-10
fertisem.pe,9189,DK-GIB 40 L Ácido Giberélico Gotas,,Reguladores de crecimiento,12.0,PEN,,,,,,True,https://fertisem.pe/producto/dk-gib-40-l-acido-giberelico/,2026-09-10
fertisem.pe,9174,Kalip CaBZn Galon 5Lt,,Fertilizantes foliares,105.0,PEN,,,,,,True,https://fertisem.pe/producto/kalip-cabzn-fertilizante-calcio-boro-zinc/,2026-09-10
fertisem.pe,9163,Proturon 50 PM Sobre 100Gr,,Herbicidas agrícolas,18.0,PEN,,,,,,True,https://fertisem.pe/producto/proturon-50-pm-linuron-herbicida/,2026-09-10
fertisem.pe,9117,Gamezan Insecticida en Polvo 1kg,,Insecticidas para Salud Pública y Uso Industrial,15.0,PEN,,,,,,True,https://fertisem.pe/producto/gamezan-insecticida-en-polvo/,2026-09-10
fertisem.pe,9084,Semilla de Maíz Amarillo INIA 619 Megahíbrido Saco 20kg,,Semillas de Maíz,575.0,PEN,,,,,,True,https://fertisem.pe/producto/semilla-de-maiz-amarillo-inia-619-megahibrido/,2026-09-10
fertisem.pe,9078,Private 350 SC Imidacloprid Frasco 1L,,Insecticidas agricolas,75.0,PEN,,,,,,True,https://fertisem.pe/producto/private-350-sc-imidacloprid/,2026-09-10
fertisem.pe,9073,Maiz Hibrido Amarillo Pura Sangre SV 3243,,Semillas de Maíz,750.0,PEN,,,,,,True,https://fertisem.pe/producto/maiz-hibrido-amarillo-sv-3243/,2026-09-10
fertisem.pe,9069,Semilla de Pepino F1 Holandes Sobre 5 semillas,,Semillas de Hortalizas,16.0,PEN,,,,,,True,https://fertisem.pe/producto/semilla-de-pepino-f1-holandes/,2026-09-10
fertisem.pe,9064,Semilla de Pepino F1 Japonés Híbrido Sobre 10 Semillas,,Semillas de Hortalizas,16.0,PEN,,,,,,True,https://fertisem.pe/producto/semilla-de-pepino-f1-japones-hibrido-sobre-10-semillas/,2026-09-10
fertisem.pe,9060,Semillas de Hierba Buena Sobre 0.2gr,,Semillas de Infusiones y Aromáticas,7.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-hierba-buena/,2026-09-10
fertisem.pe,9056,Semillas de Toronjil Sobre 0.5gr,,Semillas de Infusiones y Aromáticas,7.0,PEN,,,,,,True,https://fertisem.pe/producto/semillas-de-toronjil-aromaticas/,2026-09-10
fertisem.pe,8933,Player Calcio Boro Frasco 1L,,Fertilizantes foliares,25.0,PEN,,,,,,True,https://fertisem.pe/producto/player-calcio-boro/,2026-09-10
fertisem.pe,8929,Mistico 32.5 SC Frasco 1L,,Fungicidas agrícolas,140.0,PEN,,,,,,True,https://fertisem.pe/producto/mistico-32-5-sc-azoxystrobin-y-difenoconazole/,2026-09-10
fertisem.pe,8919,FARMATHE fungicida agrícola con Benomyl 500 g/kg,,Fungicidas agrícolas,20.0,PEN,,,,,,True,https://fertisem.pe/producto/farmathe-50-wp-fungicida-benomyl/,2026-09-10
fertisem.pe,8704,Super Fly Mata Mosca Frasco 500ml,,Insecticidas para Salud Pública y Uso Industrial,18.0,PEN,,,,,,True,https://fertisem.pe/producto/super-fly-mata-mosca/,2026-09-10
fertisem.pe,8700,Real SC Frasco 1L,,Insecticidas agricolas,95.0,PEN,,,,,,True,https://fertisem.pe/producto/real-sc-insecticida-sistemico/,2026-09-10
fertisem.pe,8622,Cupravit Bolsa 1kg,,Fungicidas agrícolas,72.0,PEN,,,,,,True,https://fertisem.pe/producto/cupravit-bolsa-1kg/,2026-09-10
fertisem.pe,8618,Nutrimax Zinc Frasco 1L,,Fertilizantes foliares,30.0,PEN,,,,,,True,https://fertisem.pe/producto/nutrimax-zinc-corrector-foliar/,2026-09-10
fertisem.pe,8601,Bicarbonato de Sodio Puro Polvo,,Cuidado e Higiene,6.5,PEN,,,,,,True,https://fertisem.pe/producto/bicarbonato-de-sodio-puro-polvo/,2026-09-10
fertisem.pe,8597,Regent SC Frasco 250ml,,Insecticidas agricolas,95.0,PEN,,,,,,True,https://fertisem.pe/producto/regent-sc-frasco-250ml/,2026-09-10
fertisem.pe,8593,Ridomil Gold 68 WP Bolsa 1Kg,,Insecticidas agricolas,95.0,PEN,,,,,,True,https://fertisem.pe/producto/ridomil-gold-68-wp/,2026-09-10
fertisem.pe,8589,Semillas de Salvia Sobre 0.5gr,,Semillas de Infusiones y Aromáticas,7.0,PEN,,,,,,True,https://fertisem.pe/producto/semilla-de-salvia/,2026-09-10
fertisem.pe,8569,Batalla 480 SL Frasco 1L,,Herbicidas agrícolas,38.0,PEN,,,,,,True,https://fertisem.pe/producto/batalla-480-sl-frasco-1l/,2026-09-10
fertisem.pe,8562,Herbastock Frasco 1L,,Herbicidas agrícolas,40.0,PEN,,,,,,True,https://fertisem.pe/producto/herbastock-glufosinate-ammonium-200-g-l/,2026-09-10
fertisem.pe,8558,Bazuka Frasco 1L,,Herbicidas agrícolas,22.0,PEN,,,,,,True,https://fertisem.pe/producto/bazuka-herbicida-sistemico-con-glifosato-480-g-l/,2026-09-10
fertisem.pe,8552,Semilla Pimiento Yellow Bell Sobre 0.5gr,,Semillas de Hortalizas,5.5,PEN,,,,,,False,https://fertisem.pe/producto/semilla-pimiento-yellow-bell/,2026-09-10
fertisem.pe,8544,Semilla de Clavel Chabaud Amarillo Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semilla-de-clavel-chabaud-amarillo/,2026-09-10
fertisem.pe,8540,Semilla de Girasol Gigante Sobre 5.0gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semilla-de-girasol-gigante/,2026-09-10
fertisem.pe,8536,Semilla de Girasol Carmel F1 de corte Sobre 0.8gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semilla-de-girasol-carmel-f1-de-corte/,2026-09-10
fertisem.pe,8532,Semilla de Clavel Chabaud Blanco Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,False,https://fertisem.pe/producto/semilla-de-clavel-chabaud-blanco/,2026-09-10
fertisem.pe,8528,Semilla de Clavel Chabaud Variado Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semilla-de-clavel-chabaud-variado/,2026-09-10
fertisem.pe,8524,Semilla de Clavel Chino Alto Doble Variado Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semilla-de-clavel-chino-alto-doble-variado/,2026-09-10
fertisem.pe,8520,Semilla de Campanula Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semilla-de-campanula/,2026-09-10
fertisem.pe,8516,Semilla de Clavel Chabaud Rojo Sobre 0.5gr,,Semillas de Flores,8.0,PEN,,,,,,True,https://fertisem.pe/producto/semilla-de-clavel-chabaud-rojo/,2026-09-10
fertisem.pe,8490,Lannate 40 SP Insecticida Metomil Sobre 135gr,,Insecticidas agricolas,24.0,PEN,,,,,,False,https://fertisem.pe/producto/lannate-40-sp-insecticida-metomil/,2026-09-10
fertisem.pe,8459,Terramicin NF + Electrolitos Sobre 100Gr,,Antibióticos,25.0,PEN,,,,,,True,https://fertisem.pe/producto/terramicin-nf-electrolitos-sobre-100gr/,2026-09-10
fertisem.pe,8455,Broncotex Oro Sobre 100Gr,,Antibióticos,35.0,PEN,,,,,,True,https://fertisem.pe/producto/broncotex-oro-antibiotico-antiinflamatorio/,2026-09-10
fertisem.pe,8451,Broncotex Oro Caja x 50 Sobres 15gr,,Antibióticos,215.0,PEN,50.0,SOBRES,,,,True,https://fertisem.pe/producto/broncotex-oro-caja-x-50-sobres-15gr/,2026-09-10
fertisem.pe,8444,Spray Antipulgas K-nino Fresh Frasco 400ml,,Cuidado e Higiene,25.0,PEN,,,,,,True,https://fertisem.pe/producto/spray-antipulgas-k-nino-fresh/,2026-09-10
fertisem.pe,8440,Suplamin Difos Bolsa 1Kg,,"Vitaminas, Minerales y Reconstituyentes",28.0,PEN,,,,,,True,https://fertisem.pe/producto/suplamin-difos-bolsa-1kg/,2026-09-10
fertisem.pe,8417,Destroyer TFI Frasco 1L,,Antiparasitarios,150.0,PEN,,,,,,True,https://fertisem.pe/producto/destroyer-tfi-frasco-1l/,2026-09-10
fertisem.pe,8413,Tell 2% PS Sobre 200Gr,,Insecticidas para Salud Pública y Uso Industrial,7.0,PEN,,,,,,True,https://fertisem.pe/producto/tell-2-ps/,2026-09-10
fertisem.pe,8409,Herbiamina 720 SL Frasco 1L,,Herbicidas agrícolas,30.0,PEN,,,,,,True,https://fertisem.pe/producto/herbiamina-720-sl/,2026-09-10
fertisem.pe,8405,Tog-K Potasio Frasco 1L,,Fertilizantes foliares,40.0,PEN,,,,,,True,https://fertisem.pe/producto/tog-k-potasio/,2026-09-10
fertisem.pe,8395,Amistar Top  1Litro,FERT00261,Fungicidas agrícolas,265.0,PEN,,,,,,True,https://fertisem.pe/producto/amistar-top/,2026-09-10
fertisem.pe,8353,Azodifen azoxystrobin -difenoconazole,,Fungicidas agrícolas,55.0,PEN,,,,,,True,https://fertisem.pe/producto/azodifen/,2026-09-10
fertisem.pe,8350,Gramadal Clethodim Frasco 1L,,Herbicidas agrícolas,110.0,PEN,,,,,,False,https://fertisem.pe/producto/gramadal-clethodim/,2026-09-10
fertisem.pe,8344,Nitrato de potasio cristalizado 25kg,,Fertilizantes agrícolas,125.0,PEN,,,,,,True,https://fertisem.pe/producto/nitrato-de-potasio-cristalizado/,2026-09-10
fertisem.pe,8259,Campoprid Thiacloprid insecticida sistémico 250ml,FERT00343,Insecticidas agricolas,65.0,PEN,,,,,,False,https://fertisem.pe/producto/campoprid-thiacloprid-insecticida-sistemico/,2026-09-10
fertisem.pe,8248,Melaza Orgánica de Caña de Azúcar Fertimax  x 5L,FERT00266,Productos biológicos agrícolas,25.0,PEN,5.0,L,5.0,5.0,,True,https://fertisem.pe/producto/melaza-organica-de-cana-de-azucar/,2026-09-10
fertisem.pe,8233,Filter Frasco 1Lt,,Insecticidas agricolas,145.0,PEN,,,,,,True,https://fertisem.pe/producto/filter-frasco-1lt/,2026-09-10
fertisem.pe,8075,Garrafax Forte Spray Antipulgas 500ml,,Cuidado e Higiene,30.0,PEN,,,,,,True,https://fertisem.pe/producto/garrafax-forte-spray-antipulgas/,2026-09-10
fertisem.pe,8069,Spray Antipulgas Knino Duo,,Cuidado e Higiene,17.0,PEN,,,,,,True,https://fertisem.pe/producto/spray-antipulgas-knino-duo/,2026-09-10
fertisem.pe,8063,Spray Antipulgas Amigo,,Cuidado e Higiene,17.0,PEN,,,,,,True,https://fertisem.pe/producto/spray-antipulgas-amigo/,2026-09-10
fertisem.pe,8057,Endectomax,,Antiparasitarios,28.0,PEN,,,,,,True,https://fertisem.pe/producto/endectomax/,2026-09-10
fertisem.pe,8052,Sulfatron NF K3,,Antibióticos,25.0,PEN,,,,,,True,https://fertisem.pe/producto/sulfatron-nf-k3/,2026-09-10
fertisem.pe,8029,Rumi-Far 100gr,,Accesorios Veterinarios,20.0,PEN,,,,,,True,https://fertisem.pe/producto/rumi-far/,2026-09-10
fertisem.pe,7973,Iverplus 1%,,Antiparasitarios,18.0,PEN,,,,,,True,https://fertisem.pe/producto/iverplus-1/,2026-09-10
fertisem.pe,7966,Hematopan Oro,,"Vitaminas, Minerales y Reconstituyentes",12.0,PEN,,,,,,True,https://fertisem.pe/producto/hematopan-oro/,2026-09-10
fertisem.pe,7963,Gusavet polvo cicatrizante y repelente 40gr,,Dermatológicos y Cicatrizantes,20.0,PEN,,,,,,True,https://fertisem.pe/producto/gusavet-polvo-cicatrizante-repelente-heridas/,2026-09-10
fertisem.pe,7949,Ciclosan Plus,,Antibióticos,18.0,PEN,,,,,,True,https://fertisem.pe/producto/ciclosan-plus/,2026-09-10
fertisem.pe,7942,Emicina LA Frasco 20ml,,Antibióticos,35.0,PEN,,,,,,True,https://fertisem.pe/producto/emicina-la/,2026-09-10
fertisem.pe,7937,Catosal Con Vitamina B12,,"Vitaminas, Minerales y Reconstituyentes",80.0,PEN,,,,,,True,https://fertisem.pe/producto/catosal-con-vitamina-b12/,2026-09-10
fertisem.pe,7932,Fenbuta 200 Frasco 100ml,,Antiinflamatorios y Analgésicos,45.0,PEN,,,,,,True,https://fertisem.pe/producto/fenbuta-200/,2026-09-10
fertisem.pe,7929,Ectobull Pour on Frasco 250ml,,Antiparasitarios,48.0,PEN,,,,,,True,https://fertisem.pe/producto/ectobull-pour-on/,2026-09-10
fertisem.pe,7926,Complejo B Electrolitos 100gr,,"Vitaminas, Minerales y Reconstituyentes",20.0,PEN,,,,,,True,https://fertisem.pe/producto/complejo-b-electrolitos/,2026-09-10
fertisem.pe,7923,Biomisil 0.1% Frasco 20ml,,Antiparasitarios,24.0,PEN,,,,,,True,https://fertisem.pe/producto/biomisil-0-1/,2026-09-10
fertisem.pe,7915,Kalip PH No Spum Frasco 1lt,,Coadyuvantes agrícolas,25.0,PEN,,,,,,True,https://fertisem.pe/producto/kalip-ph-no-spum/,2026-09-10
fertisem.pe,7910,Strong Phos Frasco 1lt,,Fertilizantes foliares,35.0,PEN,,,,,,True,https://fertisem.pe/producto/strong-phos/,2026-09-10
fertisem.pe,7907,Dk-Sunami Frasco 1Lt,,Coadyuvantes agrícolas,88.0,PEN,,,,,,True,https://fertisem.pe/producto/dk-sunami-2/,2026-09-10
fertisem.pe,7901,Ciperplus 20%,,Insecticidas para Salud Pública y Uso Industrial,30.0,PEN,,,,,,True,https://fertisem.pe/producto/ciperplus-20/,2026-09-10
fertisem.pe,7896,Cyperinka,,Insecticidas agricolas,22.0,PEN,,,,,,True,https://fertisem.pe/producto/cyperinka/,2026-09-10
fertisem.pe,7857,Nicostrazina 240 OD Frasco 1Lt,,Herbicidas agrícolas,90.0,PEN,,,,,,True,https://fertisem.pe/producto/nicostrazina-240-od/,2026-09-10
fertisem.pe,7853,Gramatex Clethodim Frasco 1Lt,,Herbicidas agrícolas,115.0,PEN,,,,,,True,https://fertisem.pe/producto/gramatex-clethodim/,2026-09-10
