categoria,glosa,partida,partida6,partida4,ruc,razon_social,fob_usd,peso_kg,pais_origen,descripcion
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,254.0,10.0,TH,"MOTOGUADAÑA UMK450T TIPO UEDT, HONDA, UMK450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
maquinaria,Cosecha y corte,8433200000,843320,8433,20493508645,HONDA SELVA DEL PERU S.A.,284.0,13.0,TH,"MOTOGUADAÑA UMR450T LTUT, HONDA, UMR450T"
poscosecha,Maquinaria para industria alimentaria,8438809000,843880,8438,20613467492,HONGYUN S.R.L.,900.0,323.091,CN,"QUITA ESCAMAS DE PESCADO, S/M, 21884"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20550791456,IMBERA PERU S.A.C.,21.362,1.124,MX,"CAJA BOTONERA, TORREY, M502135"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20550791456,IMBERA PERU S.A.C.,28.855,1.518,MX,"CI TERMINADO 22 1/8, TORREY, OCI22-1/8"
poscosecha,Maquinaria para industria alimentaria,8438509000,843850,8438,20550791456,IMBERA PERU S.A.C.,460.413,81.905,MX,"MARINADORA, TORREY, 0MV2526L"
poscosecha,Maquinaria para industria alimentaria,8438509000,843850,8438,20550791456,IMBERA PERU S.A.C.,3337.155,593.659,MX,"MOLINO, TORREY, 0M22R2SSL"
poscosecha,Maquinaria para industria alimentaria,8438509000,843850,8438,20550791456,IMBERA PERU S.A.C.,617.708,109.886,MX,"CORTADORA, TORREY, 0CP20T26L"
poscosecha,Maquinaria para industria alimentaria,8438509000,843850,8438,20550791456,IMBERA PERU S.A.C.,24088.026,4285.113,MX,"SIERRA, TORREY, 0ST295PE26L"
poscosecha,Maquinaria para industria alimentaria,8438509000,843850,8438,20550791456,IMBERA PERU S.A.C.,1324.795,235.673,MX,"SIERRA, TORREY, 0SJ29526L"
poscosecha,Maquinaria para industria alimentaria,8438509000,843850,8438,20550791456,IMBERA PERU S.A.C.,2051.663,364.979,MX,"REBANADORA, TORREY, 0R300A26L"
referencia,Protección de cultivos,3808999900,380899,3808,20552892390,IMCD PERÚ S.R.L.,5625.0,4000.0,BR,"PROXEL 101, PROXEL, 101"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20600201108,IMECOL S.A.C.,124.917,3.968,JP,"COJINETE, CASE-CNH, 00146556"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20600201108,IMECOL S.A.C.,74.983,2.383,CN,"COJINETE ESFÉRICO, CASE-CNH, 84528985"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20600201108,IMECOL S.A.C.,285.925,9.084,GB,"PLACA DE EMBRAGUE., CASE-CNH, 47134874"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20600201108,IMECOL S.A.C.,11.821,0.375,BR,"DIVIDOR HELICOIDAL, CASE-CNH, 83990583"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20600201108,IMECOL S.A.C.,591.9,18.804,FR,"COJINETE CÓNICO, CASE-CNH, 87307345"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20600201108,IMECOL S.A.C.,26.25,0.834,BR,"BATIDOR, CASE-CNH, 47744116"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20600201108,IMECOL S.A.C.,1176.739,37.384,TR,"FILTRO DE ACEITE DE MOTOR, CASE-CNH, 87307345"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20600201108,IMECOL S.A.C.,55.416,1.76,BR,"BATIDOR, CASE-CNH, 47744116"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20600201108,IMECOL S.A.C.,123.438,4.531,BR,"PISTON, CASE-CNH, 47497752"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20600201108,IMECOL S.A.C.,105.696,3.88,JP,"RODILLO TENSADOR, CASE-CNH, 504006261"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20600201108,IMECOL S.A.C.,14.506,0.532,IT,"POMO, CASE-CNH, 5120540"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20600201108,IMECOL S.A.C.,84.115,3.087,BE,"ARO, CASE-CNH, 5131232"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20600201108,IMECOL S.A.C.,7.368,0.271,IT,"FUELLE, CASE-CNH, 5183723"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20600201108,IMECOL S.A.C.,40.262,1.478,IT,"CORREA, CASE-CNH, 5802055805"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20600201108,IMECOL S.A.C.,130.659,4.796,IT,"CABLE, CASE-CNH, 84404361"
