ruc,razon_social,nombre_limpio,fob_usd,peso_kg,operaciones,partidas,semanas_activo,paises,toneladas,fob_anualizado
20476152594,THE GREEN FARMER S.A.C.,THE GREEN FARMER,468496.44,169908.67,52,2,7,2,169.90867,2436181.488
20611689463,QUINOA INGREDIENTS S.A.C.,QUINOA INGREDIENTS,467567.18,112090.94,9,4,3,4,112.09094,2431349.336
20415094656,F Y D INVERSIONES S.A.C.,F Y D INVERSIONES,467033.152,59894.0,6,1,3,3,59.894,2428572.3904
20608721844,,,466174.0,386540.0,28,1,7,2,386.54,2424104.8000000003
20613259202,,,464955.6,259468.0,19,1,4,1,259.468,2417769.12
20609254590,CASBAL AGRO TRADE S.A.C.,CASBAL AGRO TRADE,464954.35,319308.0,27,2,8,3,319.308,2417762.62
20600761731,COOPERATIVA AGRARIA DE SERVICIOS MULTIPL,COOPERATIVA AGRARIA DE SERVICIOS MULTIPL,464716.61,76925.0,4,1,2,2,76.925,2416526.372
20612395480,,,463960.35,293712.0,14,1,7,1,293.712,2412593.82
20525605869,CC TROPICALES SOCIEDAD ANONIMA CERRADA-,CC TROPICALES,463646.39999999997,298480.0,13,1,7,2,298.48,2410961.28
20538421279,FUNDO LAS LOMAS S.A.C.,FUNDO LAS LOMAS,463345.81,331530.0,22,1,5,2,331.53,2409398.212
20457055103,NATURAL PERU SOCIEDAD ANONIMA CERRADA,NATURAL PERU,459840.0,51000.0,3,1,3,1,51.0,2391168.0
20612335827,,,458534.94,86977.8,8,1,3,1,86.9778,2384381.688
20526179367,COOPERATIVA AGRARIA ASPRAOSRA LTDA,COOPERATIVA AGRARIA ASPRAOSRA LTDA,457272.0,568144.8,29,1,7,2,568.1448,2377814.4
20615632601,,,457270.92000000004,78569.88,7,1,4,1,78.56988,2377808.784
20603128541,CORPORACION GERONIMO S.A.C.,CORPORACION GERONIMO,454243.54,117109.59700000001,136,11,5,1,117.10959700000001,2362066.408
20601647860,OML AGROINVERSIONES PERU S.A.C.,OML AGROINVERSIONES PERU,447576.0,268751.0,51,1,5,2,268.751,2327395.1999999997
20452239818,EXPORTADORA Y PROCESADORA DEL SUR S.R.L.,EXPORTADORA Y PROCESADORA DEL SUR,447517.0,132260.0,9,1,5,1,132.26,2327088.4
20327739230,AGROINCA PRODUCTOS PERUANOS DE EXPORTACI,AGROINCA PRODUCTOS PERUANOS DE EXPORTACI,444297.761,341368.8,41,1,3,1,341.36879999999996,2310348.3572
20614995247,,,444040.0,656320.0,27,2,9,3,656.32,2309008.0
20514006823,ONIX FARMS SOCIEDAD ANONIMA CERRADA,ONIX FARMS,443982.04,833056.0,30,1,5,5,833.056,2308706.608
20612755338,MASTERPIECE GRAIN SOCIEDAD ANONIMA CERRA,MASTERPIECE GRAIN SOCIEDAD ANONIMA CERRA,443540.0,271750.0,6,2,5,1,271.75,2306408.0
20610769498,,,441304.0,319352.0,18,1,8,1,319.352,2294780.8000000003
20609581698,,,438972.0,357040.0,16,1,7,3,357.04,2282654.4
20609685876,,,438437.6,140634.567,64,11,7,1,140.634567,2279875.5199999996
20112302370,NOVOLIZ S.A.,NOVOLIZ,437835.0,776200.0,30,1,3,5,776.2,2276742.0
20615107108,JCH NATURAL WORLD SOCIEDAD ANONIMA CERRA,JCH NATURAL WORLD SOCIEDAD ANONIMA CERRA,436693.74,352349.6,18,2,7,3,352.34959999999995,2270807.448
20566232724,ANAWI EXPORT S.A.C.,ANAWI EXPORT,436691.53599999996,284636.0,35,2,7,2,284.636,2270795.9872
20466241734,FLP DEL PERU SOCIEDAD ANONIMA CERRADA,FLP DEL PERU,435933.77999999997,218400.0,20,1,5,1,218.4,2266855.656
20613991744,,,434870.87,233873.0,13,2,6,4,233.873,2261328.524
20600295374,ALGAS PERUVIAN ALTAMAR SOCIEDAD ANONIMA,ALGAS PERUVIAN ALTAMAR,433819.1,543300.0,10,1,6,1,543.3,2255859.32
20610662057,,,429156.0,100440.0,4,1,3,2,100.44,2231611.1999999997
20612083089,,,427499.88,158501.0,21,1,9,1,158.501,2222999.3759999997
20614991781,OCEANCHEM PERU E.I.R.L.,OCEANCHEM PERU,426191.0,546380.0,5,1,5,1,546.38,2216193.1999999997
20613893262,FUNDO AGRICOLA VALLE DEL SUR EMPRESA IND,FUNDO AGRICOLA VALLE DEL SUR EMPRESA IND,426054.9,605040.0,96,2,10,1,605.04,2215485.4800000004
20611878339,,,424605.2,325840.0,14,1,9,3,325.84,2207947.04
20606896531,COOPERATIVA AGRARIA AGROEXPORTADORA HUAN,COOPERATIVA AGRARIA AGROEXPORTADORA HUAN,424372.8,527059.2000000001,27,1,8,3,527.0592,2206738.56
20613954946,,,422956.83,100136.68,3,1,2,1,100.13668,2199375.5160000003
20615024873,,,421959.23,190390.0,16,1,7,1,190.39,2194187.996
20608615521,,,419669.601,168790.187,206,29,6,1,168.790187,2182281.9252000004
20603669933,GMH BERRIES S.A.C.,GMH BERRIES,419629.68,52262.64,7,1,2,2,52.26264,2182074.336
20503640032,BELMONT FOODS PERU S.A.C.,BELMONT FOODS PERU,418984.7,154528.982,95,13,7,1,154.52898199999998,2178720.44
20456212515,,,414076.8,555880.0,12,1,6,1,555.88,2153199.36
20452726646,BUENA VISTA SAC,BUENA VISTA,411084.0,114190.0,6,1,1,1,114.19,2137636.8000000003
20607523968,SUPER FOODS FREEZE DRIED S.A.C.,SUPER FOODS FREEZE DRIED,411001.63,19512.0,9,2,5,1,19.512,2137208.476
20605226249,ANDEAN PARTNER FOOD S.A.C.,ANDEAN PARTNER FOOD,409293.62,107973.76,8,1,4,3,107.97376,2128326.824
20606544244,,,408792.81,208668.0,15,1,5,5,208.668,2125722.612
20612331821,,,408015.37,56925.0,3,1,3,3,56.925,2121679.9239999996
20608903004,ACLLA FRUITS PERU S.A.C.,ACLLA FRUITS PERU,406446.5,275520.0,13,1,7,2,275.52,2113521.8000000003
20610321845,,,404096.0,252560.0,11,1,4,1,252.56,2101299.1999999997
20610130420,SOBIFARMS S.A.C.,SOBIFARMS,403710.0,418600.0,23,1,6,1,418.6,2099292.0
20534678577,SUN FRUITS PACKS S.A.,SUN FRUITS PACKS,400405.46,146482.4,10,1,1,4,146.48239999999998,2082108.392
20402648504,COOPERATIVA AGROINDUSTRIAL KIVINAKI - CA,COOPERATIVA AGROINDUSTRIAL KIVINAKI - CA,399515.36,60304.577,2,1,1,1,60.304576999999995,2077479.872
20522001563,AGROEXPORTACIONES NOR PERU S.A.C.,AGROEXPORTACIONES NOR PERU,397764.0,489780.0,25,1,7,3,489.78,2068372.8
20600284551,JM ASOCIADOS SUMA SOCIEDAD ANOMINA CERRA,JM ASOCIADOS SUMA SOCIEDAD ANOMINA CERRA,392200.0,176490.0,30,1,9,2,176.49,2039440.0
20600015274,AGROINDUSTRIAS SUR OLIVA SOCIEDAD ANONIM,AGROINDUSTRIAS SUR OLIVA SOCIEDAD ANONIM,391566.0,97200.0,7,1,3,1,97.2,2036143.2
20601501997,ASOCIACIÓN DE PRODUCTORES SOSTENIBLES &,ASOCIACIÓN DE PRODUCTORES SOSTENIBLES &,385969.5,57200.0,3,1,3,1,57.2,2007041.4
20387198742,SAGASTEGUI DISTRIBUIDORES S.R.LTDA,SAGASTEGUI DISTRIBUIDORES S.R.LTDA,384640.02999999997,105129.711,53,8,6,2,105.129711,2000128.156
20610665421,MILNEUS S.A.C.,MILNEUS,383040.0,168000.0,7,1,2,1,168.0,1991808.0
20487107949,,,374832.82,76800.0,3,1,3,1,76.8,1949130.6639999999
20452624991,HM.CLAUSE PERÚ S.A.C.,HM.CLAUSE PERÚ,374010.57,977.355,10,2,4,3,0.977355,1944854.9640000002
20516313821,AGRO ALIMENTOS ANDINOS S.A.C.,AGRO ALIMENTOS ANDINOS,370813.28,117688.0,10,1,3,1,117.688,1928229.056
20546778631,SUPRACORP S.A.C.,SUPRACORP,370231.61,123250.0,9,2,5,4,123.25,1925204.372
20269488353,AGROPECUARIA SAN FRANCISCO SA,AGROPECUARIA SAN FRANCISCO,368640.0,153540.0,6,1,2,1,153.54,1916928.0
20601262038,CARMAGRO SOCIEDAD ANONIMA CERRADA - CARM,CARMAGRO SOCIEDAD ANONIMA CERRADA - CARM,363698.56,49550.0,32,1,7,5,49.55,1891232.512
20614442621,,,363664.95,273680.0,15,1,3,2,273.68,1891057.7400000002
20526450851,SOLIMAR INDUSTRIA E.I.R.L.,SOLIMAR INDUSTRIA,363339.87,216500.375,18,3,5,3,216.500375,1889367.324
20542264544,COOPERATIVA AGRARIA DEL BAJO BIAVO LTDA,COOPERATIVA AGRARIA DEL BAJO BIAVO LTDA,363239.618,62100.0,3,1,3,1,62.1,1888846.0136000002
20612008184,,,363000.0,566689.952,21,1,1,1,566.6899520000001,1887600.0
20609848864,NARIHUALA AGRO S.A.C.,NARIHUALA AGRO,360655.35,167296.5,26,1,8,1,167.2965,1875407.8199999998
20601985072,MI PAISANA SOCIEDAD ANONIMA CERRADA - MI,MI PAISANA SOCIEDAD ANONIMA CERRADA - MI,357560.0,56188.0,27,1,9,2,56.188,1859312.0
20487900622,GRAINS DEL VALLE E.I.R.L.,GRAINS DEL VALLE,356730.0,297000.0,5,1,3,1,297.0,1854996.0
20136036778,PROCESADORA FRUTICOLA S.A.,PROCESADORA FRUTICOLA,356425.72000000003,269000.56,6,1,4,2,269.00056,1853413.744
20513423307,MEGABUSINESS PERU S.A.C.,MEGABUSINESS PERU,355049.51,119736.63,39,5,6,3,119.73663,1846257.452
20480222432,EXPORTACIONES E IMPORTACIONES FIORELA EI,EXPORTACIONES E IMPORTACIONES FIORELA EI,353400.0,363000.0,4,1,3,1,363.0,1837680.0
20602431178,DOLE PERU S.R.L.,DOLE PERU,352351.711,115719.5,19,3,7,5,115.7195,1832228.8972
20485235796,INTI CONSORCIO SOCIEDAD ANONIMA CERRADA,INTI CONSORCIO,350160.0,191600.0,11,2,5,2,191.6,1820832.0
20602797881,OREGANO PARA EL MUNDO E.I.R.L. - OREPAM,OREGANO PARA EL MUNDO E.I.R.L. - OREPAM,347368.0,121500.0,8,1,5,2,121.5,1806313.6
20409444866,IMPORTADORA Y EXPORTADORA AGROTRANSCOMEX,IMPORTADORA Y EXPORTADORA AGROTRANSCOMEX,346202.55,753570.0,21,1,8,1,753.57,1800253.2599999998
20614827107,,,345992.73,60215.399999999994,3,1,3,1,60.215399999999995,1799162.196
20601878781,PROVEF GROUP S.A.C. - PROVEF S.A.C.,PROVEF GROUP S.A.C. - PROVEF,345669.2,130322.872,42,3,6,2,130.322872,1797479.8399999999
20610920790,,,340229.11,74030.0,3,1,3,2,74.03,1769191.372
20603778180,AGROFUTURA COMPANY S.A.C.,AGROFUTURA COMPANY,339291.879,168446.4,10,2,4,5,168.44639999999998,1764317.7708000003
20132677825,MAI S.A.,MAI,338882.36,212400.0,10,1,4,1,212.4,1762188.2719999999
20566144434,SOCIEDAD AGRICOLA 3P S.A.C.,SOCIEDAD AGRICOLA 3P,337725.142,130362.5,17,2,6,3,130.3625,1756170.7384
20610551379,,,337532.1,46767.0,3,1,2,2,46.767,1755166.92
20601645964,BRITT BRANDS PERU S.A.C.,BRITT BRANDS PERU,336222.43,29103.45,29,1,3,2,29.103450000000002,1748356.6360000002
20600208749,FRUTOS Y GRANOS ANDINOS SUMAQ S.A.C. - F,FRUTOS Y GRANOS ANDINOS SUMAQ S.A.C. - F,333340.5,251750.0,12,1,5,3,251.75,1733370.6
20612859869,HAM ALIMENTOS PERU S.A.C.,HAM ALIMENTOS PERU,332928.0,277440.0,17,1,8,1,277.44,1731225.6
20608513141,,,331086.0,81000.0,5,1,4,1,81.0,1721647.2
20114883230,EMPRESA NACIONAL DE LA COCA S.A.,EMPRESA NACIONAL DE LA COCA,330411.34,44966.0,2,1,1,1,44.966,1718138.9680000003
20611550597,ANDES FRESH SOCIEDAD ANONIMA CERRADA - A,ANDES FRESH SOCIEDAD ANONIMA CERRADA - A,329309.13,172768.0,9,2,6,4,172.768,1712407.476
20615642232,,,329025.0,93480.0,6,2,4,3,93.48,1710930.0
20605262211,,,328347.31,144000.0,3,1,3,1,144.0,1707406.012
20608620312,,,328164.44,49957.2,12,1,8,3,49.9572,1706455.0880000002
20487589919,AGRICOLA MAQUEN S.A.C,AGRICOLA MAQUEN,326991.53,126685.0,12,1,7,1,126.685,1700355.956
20606379251,,,326654.19,15898.0,46,1,2,1,15.898,1698601.7880000002
20600682386,ASOCIACION DE PRODUCTORES AGROPECUARIOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS,324950.26,56925.0,3,1,2,2,56.925,1689741.3520000002
20612450987,,,323267.6,105102.0,9,1,2,1,105.102,1680991.52
20608308751,,,321908.2,246198.0,18,1,6,3,246.198,1673922.64
20549061967,THEOBROMA INVERSIONES S.A.C.,THEOBROMA INVERSIONES,321735.78,27747.733,26,3,4,2,27.747733,1673026.056
20606446200,FRUIT CO SOCIEDAD COMERCIAL DE RESPONSAB,FRUIT CO SOCIEDAD COMERCIAL DE RESPONSAB,319200.0,74781.0,4,1,4,2,74.781,1659840.0
20611875631,FRESH & READY HARVESTS SOCIEDAD ANONIMA,FRESH & READY HARVESTS,316972.0,144798.0,8,2,4,5,144.798,1648254.4000000001
20609097362,HONEST FOODS S.A.C.,HONEST FOODS,315768.72000000003,185953.7,17,2,5,3,185.9537,1641997.344
20601426758,IMPORTACIONES & EXPORTACIONES DEL PERU A,IMPORTACIONES & EXPORTACIONES DEL PERU A,314850.46,418176.0,17,1,9,1,418.176,1637222.392
20608873369,AGRONEGOCIOS R & G S.A.C.,AGRONEGOCIOS R & G,314496.0,193020.0,8,1,4,1,193.02,1635379.2
20408103666,AGRO INDUSTRIA WIDOK S.A.C.,AGRO INDUSTRIA WIDOK,313570.0,269600.0,12,2,5,4,269.6,1630564.0
20224524367,NOR CAFE SOCIEDAD ANONIMA CERRADA,NOR CAFE,313290.0,54000.0,3,1,3,1,54.0,1629108.0
20609763001,,,313214.8,60215.4,13,1,3,1,60.2154,1628716.96
20522951146,PEPPERS AMERICA S.A.C.,PEPPERS AMERICA,311540.0,224330.0,14,1,4,1,224.33,1620008.0
20606584009,BUSINESSLIDERSAC,BUSINESSLIDER,310687.6,61757.688,80,8,5,1,61.757688,1615575.52
20549623981,VIA FOODS INGREDIENTES S.A.C.,VIA FOODS INGREDIENTES,308796.186,139365.0,9,1,6,1,139.365,1605740.1671999998
20373596451,AGRICOLA SAN CEFERINO S.A.,AGRICOLA SAN CEFERINO,307200.0,128040.0,5,1,1,1,128.04,1597440.0
20611476095,,,306466.0,228697.0,24,1,8,2,228.697,1593623.2
20607452769,,,304539.03,37950.0,2,1,1,1,37.95,1583602.956
20613041479,AC FRESH PRODUCE S.A.C.,AC FRESH PRODUCE,304060.5,58423.68,25,1,8,3,58.42368,1581114.5999999999
20610062874,NEGOCIACIONES ELCAMER E.I.R.L.,NEGOCIACIONES ELCAMER,301864.72,75122.16,3,1,1,1,75.12216000000001,1569696.544
20608069071,,,301697.48,37765.0,2,1,2,1,37.765,1568826.896
20612275336,,,300509.44,257328.0,16,1,5,2,257.328,1562649.088
20610998608,MENTOR AGRO PRODUCTOS S.A.C.,MENTOR AGRO PRODUCTOS,300378.09,660800.0,24,1,3,3,660.8,1561966.068
20611518731,JUNGLE CHUKULATI S.A.C.,JUNGLE CHUKULATI,297893.5,75258.34,2,1,2,2,75.25833999999999,1549046.2
20607351130,CHOCO PERU EMPRESA INDIVIDUAL DE RESPONS,CHOCO PERU EMPRESA INDIVIDUAL DE RESPONS,297510.21,169694.8,14,2,5,2,169.6948,1547053.092
20614729571,,,295943.8,183119.937,8,1,7,2,183.119937,1538907.7599999998
20425491424,ROBSONS S.A.C.,ROBSONS,295048.0,147840.0,7,1,2,1,147.84,1534249.5999999999
20602577938,KIMSA INTI S.A.C.,KIMSA INTI,292980.0,56088.0,3,1,3,1,56.088,1523496.0
20614696479,,,292187.81,205980.0,9,1,4,4,205.98,1519376.612
20614152738,,,291982.9,120720.0,4,1,4,1,120.72,1518311.08
20614579049,ALBA CITRUS E.I.R.L.,ALBA CITRUS,290602.0,461760.0,18,1,7,3,461.76,1511130.4000000001
20610526234,INKA PRODUCE S.A.C.,INKA PRODUCE,290463.3,165235.2,10,1,4,2,165.23520000000002,1510409.16
20612250295,,,288938.1,414740.0,9,1,6,1,414.74,1502478.1199999999
20604828024,,,288901.14999999997,96012.0,16,1,4,1,96.012,1502285.98
20543566765,AVO HASS PERU S.A.C.,AVO HASS PERU,288248.0,165122.0,9,1,3,2,165.122,1498889.5999999999
20612531600,,,286799.88,64000.0,2,1,2,1,64.0,1491359.3760000002
20506370346,CENTRAL DE ORGANIZACIONES PRODUCTORAS DE,CENTRAL DE ORGANIZACIONES PRODUCTORAS DE,286372.36,38640.0,2,1,2,2,38.64,1489136.2719999999
20611942355,PERU SPICE EXPORT S.A.C.,PERU SPICE EXPORT,284784.68,63103.6,3,2,3,1,63.1036,1480880.3360000001
20613649931,,,282575.0,150768.6,10,2,5,4,150.7686,1469390.0
20534627077,,,280864.55,63700.0,7,1,5,1,63.7,1460495.66
20600589645,LA FORTALEZA DEL NORTE S.A.C.,LA FORTALEZA DEL NORTE,279800.03,96599.56,9,2,3,5,96.59956,1454960.1560000002
20607837521,LTD EXPORT S.A.C.,LTD EXPORT,277766.735,174144.0,15,1,6,2,174.144,1444387.0219999999
20613089960,,,272983.06,138916.0,6,3,6,1,138.916,1419511.912
20604811229,SAVIA EXPORT S.A.C.,SAVIA EXPORT,271438.0,126720.0,6,1,5,1,126.72,1411477.5999999999
20615166929,AGRO-NEGOCIOS LOURDES S.A.C.,AGRO-NEGOCIOS LOURDES,271184.95,42889.3,21,1,6,3,42.889300000000006,1410161.7400000002
20100060150,HERSIL S.A.C. LABORATORIOS INDUSTRIALES,HERSIL S.A.C. LABORATORIOS INDUSTRIALES,269762.749,15946.964,44,1,6,5,15.946964,1402766.2948
20502362853,FITO PERU EXPORT IMPORT S.A.C.,FITO PERU EXPORT IMPORT,269221.58,15489.091,91,1,2,1,15.489091,1399952.2160000002
20614009102,,,269055.38,50001.0,1,1,1,1,50.001,1399087.976
20609374960,,,267197.4,217600.0,10,1,7,1,217.6,1389426.48
20607071641,VIDANDINA MR S.R.L.,VIDANDINA MR,266181.18,740140.0,31,1,9,1,740.14,1384142.136
20600721012,INVERSIONES Y EXPORTACIONES MIPAL S.A.C.,INVERSIONES Y EXPORTACIONES MIPAL,264034.7,131050.0,8,2,6,3,131.05,1372980.44
20600499719,COOPERATIVA DE SERVICIOS MULTIPLES BOSQU,COOPERATIVA DE SERVICIOS MULTIPLES BOSQU,263973.35,38975.0,2,1,2,2,38.975,1372661.42
20526197187,INCA LAND FRUITS S.A.C.,INCA LAND FRUITS,263737.0,206380.0,9,1,5,2,206.38,1371432.4000000001
20614219824,AGROEXPORTADORA GUADALUPE S.A.C.,AGROEXPORTADORA GUADALUPE,263012.72,74784.0,4,1,3,2,74.784,1367666.1439999999
20601477018,ANDEAN SUPERFOOD SOCIEDAD COMERCIAL DE R,ANDEAN SUPERFOOD SOCIEDAD COMERCIAL DE R,262491.83999999997,77271.5,13,2,4,1,77.2715,1364957.568
20100170842,PRODUCTOS EXTRAGEL Y UNIVERSAL S.A.C.,PRODUCTOS EXTRAGEL Y UNIVERSAL,262262.35,59414.854,20,1,4,4,59.414854,1363764.2199999997
20318165051,AGROIND. Y COMERCIALIZ. GUIVE E.I.R.L,AGROIND. Y COMERCIALIZ. GUIVE,262191.0,175880.0,8,1,4,1,175.88,1363393.2
20452790735,FLORES DE VILLACURI E.I.R.L.,FLORES DE VILLACURI,260731.6,38789.5,22,1,9,1,38.7895,1355804.32
20607935808,HASS CASMA S.A.C.,HASS CASMA,260135.0,210750.0,16,1,4,1,210.75,1352702.0
20525706622,ASOCIACION DE PEQUEñOS PRODUCTORES DE BA,ASOCIACION DE PEQUEÑOS PRODUCTORES DE BA,257904.0,313459.2,14,1,7,1,313.4592,1341100.8
20614168863,,,256775.24,96843.2,29,6,5,1,96.8432,1335231.248
20600715918,CAMPO ANDINO PERU SOCIEDAD ANONIMA CERRA,CAMPO ANDINO PERU SOCIEDAD ANONIMA CERRA,256604.0,96000.0,9,1,3,2,96.0,1334340.8
20610955640,,,255995.518,17189.08,14,1,5,3,17.18908,1331176.6936
20613891570,,,254651.6,348180.0,6,1,4,1,348.18,1324188.32
20132521655,AGROINDUSTRIAL Y COMERCIAL ARRIOLA E HIJ,AGROINDUSTRIAL Y COMERCIAL ARRIOLA E HIJ,254511.82,34127.0,13,1,3,3,34.127,1323461.4640000002
20615343383,OLIVOVERDEDELSUREMPRESAINDIVIDUALDERESPO,OLIVOVERDEDELSUREMPRESAINDIVIDUALDERESPO,253061.0,387960.0,40,2,8,1,387.96,1315917.2
20606171286,,,249858.0,97200.0,11,1,1,1,97.2,1299261.5999999999
20572190251,COOPERATIVA CENTRAL CACAO AROMA DE TOCAC,COOPERATIVA CENTRAL CACAO AROMA DE TOCAC,249691.52,100096.0,3,1,1,1,100.096,1298395.9039999999
20615103099,,,247911.68,144000.0,6,1,4,2,144.0,1289140.7359999998
20529866560,ANA BANANA S.A.C.,ANA BANANA,247860.0,333050.4,17,1,4,1,333.0504,1288872.0
20608149946,ASOCIACION DE PRODUCTORES AGROPECUARIOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS,246980.231,37950.0,3,1,1,1,37.95,1284297.2012
20519909945,OLIVA PERU SOCIEDAD ANONIMA CERRADA,OLIVA PERU,245137.65,117722.6,66,3,5,1,117.7226,1274715.78
20603937938,,,243196.19,49970.0,2,1,2,1,49.97,1264620.1879999998
20484051691,PIZCA FOODS S.A.C.,PIZCA FOODS,241921.69,96695.4,18,2,5,2,96.69539999999999,1257992.7880000002
20263322496,NESTLE PERU S A,NESTLE PERU S A,241159.195,39309.332,17,4,6,3,39.309332000000005,1254027.814
20531360525,COOPERATIVA AGRARIA APROECO,COOPERATIVA AGRARIA APROECO,240956.44199999998,41400.0,2,1,2,1,41.4,1252973.4984
20100035121,MOLITALIA S.A,MOLITALIA,237150.32,44391.86,36,2,8,4,44.39186,1233181.6639999999
20609312760,WALTER SERAS & ASOCIADOS SAC,WALTER SERAS & ASOCIADOS,236645.87,61231.3,3,2,3,2,61.231300000000005,1230558.524
20600061691,COOPERATIVA AGRARIA ALTO GRANDE SANTA SO,COOPERATIVA AGRARIA ALTO GRANDE SANTA SO,236520.0,293868.0,15,1,10,2,293.868,1229904.0
20613991957,,,236000.0,197670.0,9,1,5,2,197.67,1227200.0
20606281804,,,235319.14,51200.0,2,1,2,1,51.2,1223659.528
20510760795,INVERSIONES CAMPO VERDE SAC,INVERSIONES CAMPO VERDE,234223.99,50050.0,2,1,2,1,50.05,1217964.748
20613705431,,,232903.34,37950.0,2,1,2,1,37.95,1211097.368
20605199501,,,232886.28,49880.0,2,1,2,1,49.88,1211008.656
20609690373,PALZANI S.R.L.,PALZANI,232220.0,303779.2,12,1,8,3,303.7792,1207544.0
20455481393,CGS GENERAL DISTRIBUTION S.A.C.,CGS GENERAL DISTRIBUTION,230078.72,12025.662,99,9,2,1,12.025662,1196409.344
20603957033,ASOCIACIÓN DE PRODUCTORES AGROINDUSTRIAL,ASOCIACIÓN DE PRODUCTORES AGROINDUSTRIAL,230044.0,152808.0,25,2,4,2,152.808,1196228.8
20547757841,AMAZON NUTS S.A.C.,AMAZON NUTS,229250.0,24000.0,2,1,2,2,24.0,1192100.0
20608896105,,,229036.39,51426.0,3,2,2,1,51.426,1190989.2280000001
20615010813,,,228793.21000000002,96000.0,4,1,1,1,96.0,1189724.6920000003
20609699699,,,227585.68,50324.0,2,1,2,2,50.324,1183445.5359999998
20538027295,BONALI S.A,BONALI,227016.46,71820.65,28,1,5,4,71.82065,1180485.592
20614514761,,,225854.0,26258.423,34,5,2,1,26.258423,1174440.8
20605221034,,,225313.4,39463.2,2,1,2,1,39.4632,1171629.68
20567158439,INVERSIONES & NEGOCIACIONES CAMY EIRL,INVERSIONES & NEGOCIACIONES CAMY,224469.26,131184.0,6,1,3,1,131.184,1167240.152
20511632731,FUNDO SAN ISIDRO S.A.C.,FUNDO SAN ISIDRO,223902.8,34976.0,5,1,1,1,34.976,1164294.56
20615755231,,,221848.0,158688.0,7,1,3,1,158.688,1153609.5999999999
20604363684,,,221512.78,49990.0,2,1,2,1,49.99,1151866.456
20612999580,,,221466.65,300570.0,6,1,5,1,300.57,1151626.58
20610931112,,,220462.05,40143.6,5,2,2,1,40.1436,1146402.66
20611926481,DML VEGETABLES S.A.C,DML VEGETABLES,220015.05,209859.0,37,2,5,1,209.859,1144078.2599999998
20612709468,,,219534.0,39650.0,13,1,5,2,39.65,1141576.8
20501597873,NATURANDINA DEL PERU S.A.C.,NATURANDINA DEL PERU,218280.5,70740.0,6,1,3,1,70.74,1135058.5999999999
20603820691,COOPERATIVA AGRARIA DE SERVICIOS MULTIPL,COOPERATIVA AGRARIA DE SERVICIOS MULTIPL,216438.41,40980.0,2,1,2,1,40.98,1125479.732
20600891775,MARILIA DISTRIBUCIONES EMPRESA INDIVIDUA,MARILIA DISTRIBUCIONES EMPRESA INDIVIDUA,216420.32,91004.321,211,10,10,1,91.00432099999999,1125385.6639999999
20608082281,,,215959.5,56320.0,5,2,3,2,56.32,1122989.4000000001
20600286367,,,214190.0,19000.0,2,1,1,1,19.0,1113788.0
20608013068,,,214163.64,50073.17,2,1,2,2,50.07317,1113650.928
20612855570,,,213529.55,97040.0,6,2,3,3,97.04,1110353.66
20612926469,PRIME EXPORT PRODUCE S.A.C.,PRIME EXPORT PRODUCE,213461.5,39139.36,24,1,7,3,39.13936,1109999.8
20600695925,EXPORTACIONES E IMPORTACIONES Y NEGOCIAC,EXPORTACIONES E IMPORTACIONES Y NEGOCIAC,211841.5,847366.0,25,1,7,1,847.366,1101575.8
20608603477,AC PERU INTERNACIONAL SOCIEDAD ANONIMA C,AC PERU INTERNACIONAL SOCIEDAD ANONIMA C,211478.40000000002,73192.802,9,1,2,1,73.192802,1099687.6800000002
20100309867,KIKKO CORPORATION S.A.,KIKKO CORPORATION,208857.02,171604.4,23,1,6,4,171.6044,1086056.504
20271641614,PROMOTORA DE LA AGRICULTURA SUSTENTABLE,PROMOTORA DE LA AGRICULTURA SUSTENTABLE,207936.22999999998,32775.0,4,1,1,2,32.775,1081268.396
20543521401,CORPORACION AGRICOLA VIÑASOL S.A.C.,CORPORACION AGRICOLA VIÑASOL,207820.03,119907.84,6,1,2,2,119.90784,1080664.156
20532464359,OLIAMERICA SOCIEDAD ANONIMA CERRADA -OLI,OLIAMERICA SOCIEDAD ANONIMA CERRADA -OLI,207373.94,92137.5,15,1,5,2,92.1375,1078344.488
20605560971,NEGOCIOS MULTIPLES LUKAFER S.R.L.,NEGOCIOS MULTIPLES LUKAFER,206511.9,258940.0,6,1,4,1,258.94,1073861.88
20612997285,TARA FARM S.A.C.,TARA FARM,204540.0,25567.5,3,1,1,2,25.5675,1063608.0
20450246442,COOPERATIVA AGROINDUSTRIAL ASPROC - NBT,COOPERATIVA AGROINDUSTRIAL ASPROC - NBT,203730.34,50012.0,3,1,1,1,50.012,1059397.768
20551258646,MIKEL COFFEE S.A.C.,MIKEL COFFEE,202860.0,19320.0,1,1,1,1,19.32,1054872.0
20561168939,CONSORCIO DE FRUTAS LAMBAYEQUE S.A.C.,CONSORCIO DE FRUTAS LAMBAYEQUE,202294.41,132432.0,13,1,3,2,132.432,1051930.932
20555935821,,,201165.783,75887.194,23,2,4,4,75.88719400000001,1046062.0716
20600213581,ANDES MILLS TRADING S.A.C.,ANDES MILLS TRADING,200743.9,37375.0,4,3,4,1,37.375,1043868.28
20518809351,AGRO NORTE CORP S.A.C.,AGRO NORTE CORP,200299.04,140256.0,6,1,4,1,140.256,1041555.0080000001
