nombre,dep,clase,hub,horas_reparto,reparto_en_promesa,clientes_exclusivos,sam_exclusivo,margen_base,lat,lon
INSUMOS AGRICOLAS HUARMEY E.I.R.L.,ANCASH,canal,,,False,3.48893551499459,5478.996062808876,17.258837597847958,-10.093330249499957,-77.94669889949995
AGROVETERINARIA NATH & MULTISERVICIOS GENERALES E.I.R.L.,CAJAMARCA,canal,Chiclayo,3.293295772790218,True,2.8623636254732028,5244.101829061891,16.518920761544955,-7.270747798999963,-78.94832930249996
Pernos Lupita,LIMA,comercio,Pisco,3.341094771641284,True,0.9837433089516726,4804.336555389754,15.133660149477722,-11.850799,-77.092361
Dino - Materiales de construcción,PIURA,comercio,Chiclayo,,False,1.159165897543073,4531.983721485195,14.275748722678362,-4.660484,-80.241304
AGROSERVICIOS WARI E.I.R.L.,AYACUCHO,canal,Pisco,6.257969869011292,False,1.276614355493588,3965.3865187471433,12.490967534053498,-13.121824253999932,-74.20850206599994
Veterinaria Argos,LIMA,comercio,Pisco,3.341094771641284,True,0.7903485789193416,3859.848940928424,12.158524163924533,-11.936546,-77.048986
El Ovalo,LIMA,comercio,,,False,0.6698856202368597,3271.5403946823576,10.305352243249423,-11.776304,-77.164322
Ferretería Rivera,ICA,comercio,,,False,0.4172032666691947,3069.092202971163,9.66764043935916,-15.36422,-75.165207
Veterinaraia Clinican,LIMA,comercio,Pisco,3.341094771641284,True,0.3722485709603977,1817.9614548661625,5.726578582828411,-11.913728,-77.025915
Señor de Muruhuay,LIMA,comercio,Pisco,3.593587810388605,True,0.1331258504613384,650.1506887201388,2.0479746694684366,-11.939601,-76.712803
SEMILLERO DEPORTIVO CANTO GRANDE,LIMA,canal,Pisco,3.3757308752389563,True,0.1154436525591402,563.7956111423351,1.7759561750983552,-11.945962191999968,-76.97148873299994
EL SEMILLERO,LIMA,canal,Pisco,3.012573270609794,True,0.0261912751519196,127.91111207529502,0.4029200030371792,-12.126991046999931,-76.98430619899995
Ferricentro Dayana,ANCASH,comercio,Tarma,11.569565959493204,False,0.0789807528646264,124.03073433807504,0.3906968131649362,-9.347571,-77.170549
AGRO DISTRIBUIDOR JNM S.A.C.,LA LIBERTAD,canal,Huamachuco,2.795084166722603,True,0.0250833203706946,96.20326306471584,0.3030402786538548,-8.063402979999978,-79.05543985499997
Promart,LIMA,comercio,Pisco,3.012573270609794,True,0.0116525875241821,56.908089435408826,0.1792604817215377,-12.180137,-76.942524
AGROSERVICIOS WALBERT EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - AGROSERVI WALBERT E.I.R.L.,LIMA,canal,Pisco,3.012573270609794,True,0.0094596826355359,46.1985343887342,0.1455253833245127,-12.088085452999962,-76.92572938299998
Ferreteria Chaclacayo,LIMA,comercio,Pisco,3.5866136488818987,True,0.0051026637665337,24.920031313397345,0.0784980986372016,-11.976134,-76.772207
EMPRESA DE AGROSERVICIOS ROSITA TRACTOR E.I.R.L.,LA LIBERTAD,canal,Huamachuco,2.5087786745660683,True,0.005437129736795,20.853284758783133,0.0656878469901668,-8.052688118999981,-78.98527336199999
Ferretería El Progreso,ANCASH,comercio,Huamachuco,4.633802710677776,False,0.002541222434794,3.990715120734962,0.0125707526303151,-9.023878,-78.615678
