cod_se,dep,prov,dist,region_nat,lat,lon,horas_capital_real,horas_puerto_real,clientes,sam_usd,con_comercio,con_sitio,sin_nada,cubierto_greedy
20050406,PIURA,PAITA,COLAN,COSTA,-4.907831398999974,-81.11466023899999,1.0463934788877387,0.8879463213235373,8.239505801095559,32213.94473629289,False,True,False,False
20050407,PIURA,PAITA,COLAN,COSTA,-4.893010687999947,-81.10335228599996,1.0903695204125274,0.931922362848326,8.963518752367856,35044.61368218343,False,True,False,False
20050501,PIURA,PAITA,LA HUACA,COSTA,-5.060278860999972,-80.95449209099996,0.4611479678797711,0.6660825781259943,58.75132756831311,229699.7010691867,True,True,False,True
20050502,PIURA,PAITA,LA HUACA,COSTA,-5.079756164999935,-80.89050429399998,0.4124680352591505,0.629288789849507,77.44520159864253,302787.02444241394,True,True,False,True
20050503,PIURA,PAITA,LA HUACA,COSTA,-4.913649956999961,-80.86219964499998,0.7725562026600207,0.7598141799761694,12.168779380937956,47576.201285464624,True,True,False,False
20050601,PIURA,PAITA,TAMARINDO,COSTA,-4.828938164999954,-80.96332005999994,1.1312397136988046,1.02362381510842,20.726085977329088,81032.64982040043,True,True,False,False
20050602,PIURA,PAITA,TAMARINDO,COSTA,-4.885598551999976,-80.94069505499994,0.9652162281908938,0.905318171987446,5.975737946394374,23363.30559268748,True,True,False,False
20050603,PIURA,PAITA,TAMARINDO,COSTA,-4.8747449769999776,-80.98040968999999,0.9293372776063344,0.7708901200421329,1.2411001975134344,4852.321745994034,True,True,False,False
20050701,PIURA,PAITA,VICHAYAL,COSTA,-4.838167277999958,-81.13044383399995,1.1588483414750006,1.0004011839107994,9.8424813190522,38481.08817858766,False,True,False,False
20050702,PIURA,PAITA,VICHAYAL,COSTA,-4.853795626999954,-81.07660338999995,1.006507086822393,0.8480599292581921,6.08635750324874,23795.794188154683,False,True,False,False
20050703,PIURA,PAITA,VICHAYAL,COSTA,-4.831598671999927,-81.04737000399996,1.1678412267474734,1.009394069183272,5.005281179794888,19569.11679024248,False,True,False,False
20060101,PIURA,SULLANA,SULLANA,COSTA,-4.915424024999936,-80.71236434099995,0.528554488094669,1.0833988241064123,7.516937595038268,29388.924301810417,True,True,False,True
20060102,PIURA,SULLANA,SULLANA,COSTA,-4.955470393999974,-80.66569568199998,0.6247882658742074,1.2722852312111697,81.64778184700363,319217.826378683,True,True,False,True
20060103,PIURA,SULLANA,SULLANA,COSTA,-4.892002025999943,-80.64410742699994,0.6253224813558107,1.278726325750927,27.898743650202668,109075.54504544828,True,True,False,True
20060104,PIURA,SULLANA,SULLANA,COSTA,-4.872079541999938,-80.60121863399996,0.9011958530102964,1.5545996974054126,48.19983393440289,188446.5918398765,True,True,False,False
20060105,PIURA,SULLANA,SULLANA,COSTA,-4.832133424999938,-80.57901993699994,0.9196321037339332,1.6919663466652402,17.708982243066682,69236.69806000857,True,True,False,False
20060106,PIURA,SULLANA,SULLANA,COSTA,-4.803976975999944,-80.54688616899995,0.8149808700316855,1.7991485196080768,32.6794062785218,127766.47207787492,True,True,False,False
20060107,PIURA,SULLANA,SULLANA,COSTA,-4.783181344999946,-80.51053069699998,0.7953716598481222,2.060721296050409,17.117835929158055,66925.49698229543,True,True,False,False
20060108,PIURA,SULLANA,SULLANA,COSTA,-4.768923488999974,-80.44035316399999,1.4931044160535003,2.3070688451262917,37.33631739472554,145973.56859078334,True,True,False,False
20060109,PIURA,SULLANA,SULLANA,COSTA,-4.704506882999965,-80.48611592499998,0.367499468470731,1.7741978848868083,18.966065972727872,74151.51052252472,True,True,False,False
20060301,PIURA,SULLANA,IGNACIO ESCUDERO,COSTA,-4.817653059999941,-80.92646670299996,0.7907172389380392,1.1699493572144384,23.882766735347893,93374.30500503734,True,True,False,False
20060302,PIURA,SULLANA,IGNACIO ESCUDERO,COSTA,-4.828305602999933,-80.88562951499995,0.7850590783826207,1.1642911966590197,18.848787951961025,73692.98937198888,True,True,False,False
20060303,PIURA,SULLANA,IGNACIO ESCUDERO,COSTA,-4.800565947999928,-80.85979750899997,0.9865550228734786,1.4123316821636909,13.22732934231064,51714.807505237,True,True,False,False
20060304,PIURA,SULLANA,IGNACIO ESCUDERO,COSTA,-4.883553293999967,-80.84523390399994,0.7945443038513451,1.3100496054806727,14.027187674156584,54842.008665229216,True,True,False,False
20060305,PIURA,SULLANA,IGNACIO ESCUDERO,COSTA,-4.881007314999977,-80.87950231399998,0.8273215999860664,1.2265493481766296,11.88545036452984,46468.47158697401,True,True,False,False
20060306,PIURA,SULLANA,IGNACIO ESCUDERO,COSTA,-4.8792481999999495,-80.91664579199994,0.9801952112008856,0.8217480536366841,11.761351682874103,45983.28374085669,True,True,False,False
20060402,PIURA,SULLANA,LANCONES,COSTA,-4.565411582999957,-80.34892171599995,3.149904157936865,4.072396661006328,11.823334716706954,46225.61842386811,False,False,True,False
20060403,PIURA,SULLANA,LANCONES,COSTA,-4.551525327999968,-80.57539419499994,0.808015998562082,2.2147144149781592,6.100759834875842,23852.10289480643,False,True,False,False
20060501,PIURA,SULLANA,MARCAVELICA,COSTA,-4.495555759999945,-80.80227603999998,2.6539836759749456,3.36363333181065,29.61893564492261,115800.96902006988,False,False,True,False
20060502,PIURA,SULLANA,MARCAVELICA,COSTA,-4.697912427999938,-80.69037334699993,1.5240274036614208,2.233677059497125,16.844385794893313,65856.39068806052,True,True,False,False
20060503,PIURA,SULLANA,MARCAVELICA,COSTA,-4.87609353199997,-80.71698502599997,0.4374205669266662,1.1470702227623712,13.858261584224058,54181.55937895274,True,True,False,True
20060504,PIURA,SULLANA,MARCAVELICA,COSTA,-4.872151869999925,-80.75072357799996,0.5743291888542534,1.2839788446899585,12.632666252837158,49389.85691190592,True,True,False,True
20060505,PIURA,SULLANA,MARCAVELICA,COSTA,-4.877029422999954,-80.79839628599996,0.6279353854714677,1.316184624926846,17.075124260476453,66758.50743611161,True,True,False,False
20060601,PIURA,SULLANA,MIGUEL CHECA,COSTA,-5.052461242999925,-80.78892284299997,1.0354408963323116,1.4657036978214557,45.58949199965867,178240.9541646779,True,True,False,True
20060602,PIURA,SULLANA,MIGUEL CHECA,COSTA,-4.9011140089999685,-80.76955577199999,0.6476855421616904,1.0119479119120545,6.736630302119076,26338.161717471576,True,True,False,False
20060701,PIURA,SULLANA,QUERECOTILLO,COSTA,-4.663135752999949,-80.57484439299998,0.275817359403653,1.6825157758197302,9.506505617084049,37167.52606003193,True,True,False,False
20060702,PIURA,SULLANA,QUERECOTILLO,COSTA,-4.741171293999969,-80.56408417899996,0.1437032524872863,1.4829487452317067,12.677225650032725,49564.07051080279,True,True,False,False
20060703,PIURA,SULLANA,QUERECOTILLO,COSTA,-4.727904098999943,-80.61277805699996,0.3055845222299421,1.5911560148318726,0.4229402837348142,1653.5670046101263,True,True,False,False
20060704,PIURA,SULLANA,QUERECOTILLO,COSTA,-4.776717313999939,-80.59175656299999,0.2084043323571759,1.3696666263930308,5.362730130051419,20966.632734472867,True,True,False,False
20060705,PIURA,SULLANA,QUERECOTILLO,COSTA,-4.825098121999929,-80.62571451799994,0.2626289970491781,1.288318621894763,10.705395876616368,41854.81987325054,True,True,False,True
20060706,PIURA,SULLANA,QUERECOTILLO,COSTA,-4.836257887999977,-80.65605227399999,0.2639276522609127,1.2133017612007977,10.093238347122517,39461.47137625713,True,True,False,True
20060707,PIURA,SULLANA,QUERECOTILLO,COSTA,-4.773783404999961,-80.65043174299996,0.4867797035495413,1.5124693283951265,9.30463739177198,36378.28311134055,True,True,False,False
20060801,PIURA,SULLANA,SALITRAL,COSTA,-4.815990116999956,-80.68336064099998,0.5508724540905918,1.3949855751079518,3.166640605151029,12380.59513720746,True,True,False,False
20060802,PIURA,SULLANA,SALITRAL,COSTA,-4.849699740999938,-80.67097961399998,0.2940585620991982,1.1732150297589967,5.6869237494575975,22234.13051789828,True,True,False,True
20060803,PIURA,SULLANA,SALITRAL,COSTA,-4.874679656999945,-80.68735528099995,0.3940956912643362,1.167122899379213,5.787969014795503,22629.186565195007,True,True,False,True
20060804,PIURA,SULLANA,SALITRAL,COSTA,-4.849876484999925,-80.69103208099995,0.3434306102348245,1.1686930366885837,2.6471327312020323,10349.47842396517,True,True,False,True
20070100,PIURA,TALARA,PARIÑAS,COSTA,-4.498848869999961,-81.04352188899998,0.4043313293892034,2.1795262446471444,2.1831147551925763,8535.310220597004,True,True,False,False
20070200,PIURA,TALARA,EL ALTO,COSTA,-4.291511929999956,-81.08015185499994,1.9859896338163736,0.955307304952635,0.0,0.0,False,True,False,False
20070300,PIURA,TALARA,LA BREA,COSTA,-4.703858866999951,-81.10818651299996,1.2334713428983406,1.294740350252137,0.319591638171057,1249.505445927939,True,True,False,False
20070400,PIURA,TALARA,LOBITOS,COSTA,-4.402972215999967,-81.20234851699996,2.041998688110012,1.1920878005693625,0.0,0.0,False,True,False,False
20070500,PIURA,TALARA,LOS ORGANOS,COSTA,-4.194788968999944,-81.06415373099998,1.9581413391484448,0.4834767901597213,0.0,0.0,True,True,False,False
20070600,PIURA,TALARA,MANCORA,COSTA,-4.14830892599997,-81.00860804299998,1.682470829519148,0.6864002395471023,0.0337051525120155,131.77682576617923,True,True,False,False
20080101,PIURA,SECHURA,SECHURA,COSTA,-5.497650906999979,-80.80802683499996,1.047208264669959,1.639703964426969,8.704834163439218,34033.23614898602,True,True,False,False
20080102,PIURA,SECHURA,SECHURA,COSTA,-5.527131883999971,-80.80146423899998,0.9945387894512496,1.58703448920826,11.009604641288256,43044.18299404998,True,True,False,True
20080103,PIURA,SECHURA,SECHURA,COSTA,-5.524243360999947,-80.78077262699998,1.1953166220814768,1.7878123218384865,5.927713470524758,23175.544597186075,True,True,False,False
20080104,PIURA,SECHURA,SECHURA,COSTA,-5.921584313999972,-80.65969694199998,0.9363343853018076,2.614250832753917,13.026125576547804,50928.16238992484,False,False,True,False
20080201,PIURA,SECHURA,BELLAVISTA DE LA UNION,COSTA,-5.428862403999972,-80.75759075199994,0.7258068227600797,1.31830252251709,3.1200196445064887,12198.32145647816,True,True,False,True
20080202,PIURA,SECHURA,BELLAVISTA DE LA UNION,COSTA,-5.430126435999966,-80.74622469699995,0.7375090326267494,1.3300047323837596,5.276392273168138,20629.07815080861,True,True,False,True
20080203,PIURA,SECHURA,BELLAVISTA DE LA UNION,COSTA,-5.422295389999931,-80.73264790899998,0.7272031600002099,1.31969885975722,5.904156726140224,23083.44493974431,True,True,False,True
20080301,PIURA,SECHURA,BERNAL,COSTA,-5.440967101999945,-80.68692393199996,0.958134692171484,1.5506303919284945,18.896757892935195,73880.53715274773,True,True,False,True
20080302,PIURA,SECHURA,BERNAL,COSTA,-5.454949461999945,-80.65510199699997,1.217525799284291,1.8100214990413013,4.832270915253568,18892.6996318245,True,True,False,False
20080303,PIURA,SECHURA,BERNAL,COSTA,-5.468496523999932,-80.68834750999997,1.1791353402484082,1.7716310400054187,11.953528131919152,46734.63481197688,True,True,False,False
20080304,PIURA,SECHURA,BERNAL,COSTA,-5.460283016999938,-80.72933987999994,0.8590144465010059,1.4515101462580158,17.388974019089183,67985.5638911365,True,True,False,True
20080305,PIURA,SECHURA,BERNAL,COSTA,-5.484129029999963,-80.75507694199996,0.9116095298299494,1.504105229586959,3.362530784418833,13146.465756350235,True,True,False,True
20080306,PIURA,SECHURA,BERNAL,COSTA,-5.458959357999959,-80.74912370599998,0.8377690278379154,1.430264727594925,5.366099339107687,20979.805310227253,True,True,False,True
20080401,PIURA,SECHURA,CRISTO NOS VALGA,COSTA,-5.508594038999945,-80.75248296299998,0.9796727872352622,1.5721684869922716,9.429303156033845,36865.68807680649,True,True,False,True
20080402,PIURA,SECHURA,CRISTO NOS VALGA,COSTA,-5.532884286999945,-80.70369258999995,1.249096098731403,1.8415917984884125,3.8408871653800136,15016.692732643838,True,True,False,False
20080403,PIURA,SECHURA,CRISTO NOS VALGA,COSTA,-5.538224145999948,-80.60844816599996,0.5974759924442525,1.390760873114643,26.15723890742922,102266.79475192504,True,True,False,True
20080501,PIURA,SECHURA,VICE,COSTA,-5.440147615999933,-80.88645389299995,0.3344965668563068,1.9614425091029932,9.419421149537149,36827.05245728597,True,True,False,False
20080502,PIURA,SECHURA,VICE,COSTA,-5.416179829999976,-80.78446599399996,0.8201044009228391,1.4126001006798496,7.840455559623757,30653.7804817732,True,True,False,True
20080503,PIURA,SECHURA,VICE,COSTA,-5.438899321999941,-80.76601798599995,0.8082160182150286,1.4007117179720388,3.5130086557653364,13734.788156820749,True,True,False,True
20080504,PIURA,SECHURA,VICE,COSTA,-5.462436691999926,-80.78714545799994,0.9032454246388396,1.4957411243958505,5.539071818260566,21656.07473934635,True,True,False,True
20080601,PIURA,SECHURA,RINCONADA LLICUAR,COSTA,-5.476513864999959,-80.78307717199993,0.9577776604748012,1.5502733602318106,4.508420546268685,17626.543852442694,True,True,False,True
20080602,PIURA,SECHURA,RINCONADA LLICUAR,COSTA,-5.45832969199995,-80.76426764199994,0.807654784252782,1.4001504840097916,4.287071301645733,16761.136083355883,True,True,False,True
20080603,PIURA,SECHURA,RINCONADA LLICUAR,COSTA,-5.477790600999981,-80.77018457099996,0.8921246574271402,1.4846203571841496,3.1296640747557647,12236.028225617383,True,True,False,True
20080604,PIURA,SECHURA,RINCONADA LLICUAR,COSTA,-5.492504125999972,-80.77345986299997,0.8998261958157536,1.492321895572763,3.8638271146961256,15106.380910231424,True,True,False,True
20080605,PIURA,SECHURA,RINCONADA LLICUAR,COSTA,-5.50482020499993,-80.78347892999994,0.9299174068940076,1.5224131066510176,5.234381471739591,20464.82878097789,True,True,False,True
21010101,PUNO,PUNO,PUNO,SIERRA,-15.841653919999942,-70.02752051999994,0.8386389787417855,6.65649507459876,19.698578368780087,33072.10007598738,True,True,False,True
21010102,PUNO,PUNO,PUNO,SIERRA,-15.88780445599997,-69.94428201699998,1.0500621206804333,6.926299438381144,16.043203339491885,26935.06183288845,True,True,False,False
21010103,PUNO,PUNO,PUNO,SIERRA,-15.916166850999955,-69.99325985599995,0.8416700290520441,6.717907346752754,19.215294548597896,32260.71102206954,True,True,False,False
21010104,PUNO,PUNO,PUNO,SIERRA,-15.913778977999982,-70.09807324299999,1.0325588626471278,6.908796180347838,36.56642471986424,61391.66162737162,True,True,False,False
21010201,PUNO,PUNO,ACORA,SIERRA,-15.90527061499995,-69.69219810999994,1.9878340827291268,7.562118444522875,4.276698954761289,7180.183928952999,True,True,False,False
21010202,PUNO,PUNO,ACORA,SIERRA,-15.958893540999952,-69.68481375899995,1.972511688083182,7.198694386287211,17.948918025421495,30134.581393611254,True,True,False,False
21010203,PUNO,PUNO,ACORA,SIERRA,-15.996694970999954,-69.63374273299996,1.7000600489033304,6.89025865710258,21.314255530312096,35784.673327535325,True,True,False,True
21010204,PUNO,PUNO,ACORA,SIERRA,-16.02316256599994,-69.69681967899999,1.70831871182547,6.898517320024719,39.7242284565155,66693.32346528245,True,True,False,True
21010205,PUNO,PUNO,ACORA,SIERRA,-16.072629938999967,-69.71720623399995,1.823298702803247,7.116209124506223,36.29319851209482,60932.93997154624,True,True,False,True
21010206,PUNO,PUNO,ACORA,SIERRA,-16.249585740999976,-69.89811008799995,1.808195949979696,7.363773359625897,79.07385008370552,132757.7165419519,False,True,False,False
21010207,PUNO,PUNO,ACORA,SIERRA,-16.149291735999952,-69.77352597299995,2.176297975002008,7.399223238511629,99.45631396454584,166977.99744966975,True,True,False,True
21010208,PUNO,PUNO,ACORA,SIERRA,-16.038267132999977,-69.73869329999997,1.6667369932963718,7.204518172863265,11.086895779813926,18613.877605663765,True,True,False,False
21010209,PUNO,PUNO,ACORA,SIERRA,-15.993827128999952,-69.72496933899998,1.6245407063725583,7.008386055336217,60.392777303231874,101393.91470020056,True,True,False,True
21010210,PUNO,PUNO,ACORA,SIERRA,-16.47237145699995,-70.01697532299994,3.129821589963281,6.817891255094303,0.1931374274684818,324.25996486019284,False,False,True,False
21010211,PUNO,PUNO,ACORA,SIERRA,-16.100977025999953,-69.83805242399995,1.6771693965420462,7.247301550855759,24.29600298020606,40790.75286373692,False,True,False,False
21010212,PUNO,PUNO,ACORA,SIERRA,-15.961554303999948,-69.74814453199997,1.5501280240568536,7.11693346252226,34.525251787072456,57964.72013738697,True,True,False,True
21010213,PUNO,PUNO,ACORA,SIERRA,-15.981101020999972,-69.80434105999996,1.3229058209398732,6.928133295263691,38.46713769573551,64582.783777250654,True,True,False,True
21010214,PUNO,PUNO,ACORA,SIERRA,-16.03051402799997,-69.77543890699997,1.6297446912843163,7.167525870851209,23.371838732291334,39239.16614912782,True,True,False,True
21010215,PUNO,PUNO,ACORA,SIERRA,-16.035891065999976,-69.66568349299996,1.7090161589878994,6.899214767187148,24.649420798141907,41384.10885240744,True,True,False,True
21010216,PUNO,PUNO,ACORA,SIERRA,-16.12134074599993,-69.70465571699998,1.765976525117125,6.956175133316374,33.920936841034795,56950.13096254337,True,True,False,True
21010301,PUNO,PUNO,AMANTANI,SIERRA,-15.664541404999966,-69.71066588499997,2.159460789671001,7.674220794793755,10.701412015078546,17966.68584358198,True,True,False,False
21010302,PUNO,PUNO,AMANTANI,SIERRA,-15.769476272999952,-69.68396765499995,2.438041596472613,8.186884071267114,6.220506983697296,10443.658706572727,True,True,False,False
21010401,PUNO,PUNO,ATUNCOLLA,SIERRA,-15.652091025999937,-70.17937207799997,0.7376394904490031,6.361472600398132,34.79801369818039,58422.66228185035,True,True,False,True
21010402,PUNO,PUNO,ATUNCOLLA,SIERRA,-15.668679667999982,-70.11048728399999,0.7537138194910584,6.377546929440186,55.8146012417005,93707.57845613828,True,True,False,True
21010403,PUNO,PUNO,ATUNCOLLA,SIERRA,-15.711706602999982,-70.13895764199998,0.5384106388578307,6.16224374880696,42.373844060850864,71141.78420133016,True,True,False,True
21010404,PUNO,PUNO,ATUNCOLLA,SIERRA,-15.680549261999944,-70.20120137699996,0.7366915519457267,6.360524661894855,42.04165949659401,70584.076891334,True,True,False,True
21010501,PUNO,PUNO,CAPACHICA,SIERRA,-15.545061617999975,-69.87408875299997,1.4751383076837443,6.989898312806497,15.808860092510466,26541.62108954098,True,True,False,False
21010502,PUNO,PUNO,CAPACHICA,SIERRA,-15.606186135999964,-69.83653737499998,1.3860389016560215,6.900798906778776,32.38308264107678,54368.21530085806,True,True,False,False
21010503,PUNO,PUNO,CAPACHICA,SIERRA,-15.666625028999931,-69.79111526999998,1.638617230911937,7.15337723603469,7.621311274285021,12795.480184137496,True,True,False,False
21010504,PUNO,PUNO,CAPACHICA,SIERRA,-15.70976504899994,-69.78262606999994,1.833967093562885,7.348727098685638,23.417032734919047,39315.04272000295,False,True,False,False
21010505,PUNO,PUNO,CAPACHICA,SIERRA,-15.67106156899996,-69.82785468199995,1.6924661039706377,7.20722610909339,23.77422696081215,39914.73895006309,True,True,False,False
21010601,PUNO,PUNO,CHUCUITO,SIERRA,-15.813547881999966,-69.82737501999998,1.8047024066618245,7.553544881456325,14.527134415092634,24389.721643806995,False,True,False,False
21010602,PUNO,PUNO,CHUCUITO,SIERRA,-15.851535791999936,-69.82120470699994,1.5822683848119934,7.331110859606493,17.28440364612441,29018.922910922138,True,True,False,False
21010603,PUNO,PUNO,CHUCUITO,SIERRA,-15.893272587999943,-69.90630303899997,1.055651870286841,6.93188918798755,7.97524621775622,13389.70437898701,True,True,False,False
21010604,PUNO,PUNO,CHUCUITO,SIERRA,-15.92098630099997,-69.88246038499994,1.1091433706651337,6.9853806883658445,17.6110210231141,29567.28342588596,True,True,False,True
21010605,PUNO,PUNO,CHUCUITO,SIERRA,-15.823229303999938,-69.80177611699997,1.6551917426142482,7.404034217408749,14.062986203698667,23610.45951585363,True,True,False,False
21010606,PUNO,PUNO,CHUCUITO,SIERRA,-15.943238614999927,-69.93175557199999,1.0215730250569857,6.897810342757696,6.905991603595991,11594.524293186316,True,True,False,False
21010701,PUNO,PUNO,COATA,SIERRA,-15.527617247999956,-69.94677558999996,1.24759784172653,6.762357846849285,2.208277018426883,3707.493869946703,True,True,False,True
21010702,PUNO,PUNO,COATA,SIERRA,-15.518567384999926,-69.91033445799997,1.343244005970066,6.85800401109282,7.642999479106767,12831.892683908043,True,True,False,True
21010703,PUNO,PUNO,COATA,SIERRA,-15.569114528999933,-69.88984955099994,1.218706865837713,6.733466870960467,49.60537412360632,83282.8576057441,True,True,False,True
21010704,PUNO,PUNO,COATA,SIERRA,-15.59126454799997,-69.95215092399997,1.0733334480040029,6.661937670306105,33.445118947286275,56151.276511963486,True,True,False,True
21010705,PUNO,PUNO,COATA,SIERRA,-15.557896485999947,-69.95338628799993,1.0730460879063577,6.587806093029113,28.200987108627626,47346.86181091766,True,True,False,True
21010706,PUNO,PUNO,COATA,SIERRA,-15.532053897999958,-69.92621362499995,1.3171951893994494,6.831955194522204,10.240815440774735,17193.386587419674,True,True,False,True
21010801,PUNO,PUNO,HUATA,SIERRA,-15.625111235999952,-70.02265615799996,0.8745832762263539,6.498416386175485,99.72763562304588,167433.52154256153,True,True,False,True
21010802,PUNO,PUNO,HUATA,SIERRA,-15.657811333999971,-69.96406452599996,1.2552861509965332,6.879119260945663,30.98681558242661,52024.011418121576,True,True,False,True
21010803,PUNO,PUNO,HUATA,SIERRA,-15.62477300699993,-69.94744084099995,1.1272342329848546,6.751067342933985,26.81746910728428,45024.06242200975,True,True,False,True
21010804,PUNO,PUNO,HUATA,SIERRA,-15.583885316999954,-69.99711891599998,1.0811718857167698,6.531211483723775,39.54658442520771,66395.07548660475,True,True,False,True
21010901,PUNO,PUNO,MAÑAZO,SIERRA,-15.787600779999934,-70.39296089899995,0.6755192674666423,5.929414235635891,39.04956164592152,65560.61998484883,True,True,False,True
21010902,PUNO,PUNO,MAÑAZO,SIERRA,-15.801785311999936,-70.32644331199998,0.6352043217078172,5.889099289877065,49.77835986695048,83573.28474766742,True,True,False,True
21010903,PUNO,PUNO,MAÑAZO,SIERRA,-15.939791055999931,-70.43813891799994,2.089202616246879,7.032846414104734,9.343344522666046,15686.61551677124,False,False,True,False
21011001,PUNO,PUNO,PAUCARCOLLA,SIERRA,-15.69407023499997,-70.03396350899999,1.0034556514740685,6.627288761423198,116.23461740593136,195147.22469696324,True,True,False,True
21011002,PUNO,PUNO,PAUCARCOLLA,SIERRA,-15.777015335999977,-70.06472146599998,0.8923071804499447,6.516140290399076,25.945831259504978,43560.66269883671,True,True,False,True
21011003,PUNO,PUNO,PAUCARCOLLA,SIERRA,-15.766105064999977,-70.12060354499994,0.9636875515916424,6.587520661540771,47.65243787620814,80004.05738946353,True,True,False,True
21011004,PUNO,PUNO,PAUCARCOLLA,SIERRA,-15.72673449299998,-70.08404237199994,0.7888444538408138,6.412677563789943,55.03525823805,92399.13328168348,True,True,False,True
21011101,PUNO,PUNO,PICHACANI,SIERRA,-16.092659909999952,-70.12309925199997,0.3364492621981854,6.60694355537667,39.04264011856556,65548.99937745731,True,True,False,False
21011102,PUNO,PUNO,PICHACANI,SIERRA,-16.106423142999972,-69.99883321999994,0.6492911498495851,6.3995746750956375,27.8974424766678,46837.23831130439,True,True,False,False
21011103,PUNO,PUNO,PICHACANI,SIERRA,-16.32455659799996,-70.26960114799994,1.3283484350719432,5.192069238058376,5.741145467818502,9638.85484058175,False,True,False,False
21011104,PUNO,PUNO,PICHACANI,SIERRA,-16.256044102999965,-70.06909575799995,1.2392297663467218,6.500379831749144,29.04687759722736,48767.03408774724,False,True,False,False
21011201,PUNO,PUNO,PLATERIA,SIERRA,-15.846482249999951,-69.78196269099993,1.5952762715970876,7.344118746391588,9.074843934784877,15235.827741804644,True,True,False,False
21011202,PUNO,PUNO,PLATERIA,SIERRA,-15.881726121999977,-69.78966320799998,1.6280932692388554,7.376935744033356,11.133927260173426,18692.83913253397,True,True,False,False
21011203,PUNO,PUNO,PLATERIA,SIERRA,-15.934703382999942,-69.81928128099997,1.3244677543023575,7.093594327863381,41.41862826257617,69538.06479156947,True,True,False,True
21011204,PUNO,PUNO,PLATERIA,SIERRA,-15.927184820999967,-69.76392934999996,1.4687803786351723,7.217622853429673,30.100926163652964,50536.68461892603,True,True,False,True
21011205,PUNO,PUNO,PLATERIA,SIERRA,-15.95532280499998,-69.85876993999995,1.1298991670841716,7.006136484784884,18.66784390639664,31341.59177972673,True,True,False,False
21011206,PUNO,PUNO,PLATERIA,SIERRA,-15.929223706999949,-69.73309188999997,1.5566453494954535,7.130929711289202,13.891047367969602,23321.790035461443,True,True,False,False
21011207,PUNO,PUNO,PLATERIA,SIERRA,-16.023000142999933,-69.90460103399994,0.8002721451277378,6.67650946282845,35.348509923042165,59346.89477717277,True,True,False,False
21011301,PUNO,PUNO,SAN ANTONIO,SIERRA,-16.080270995999967,-70.30234379999996,1.6970227954987929,7.967517088677278,0.0383962792493345,64.46381896736801,False,True,False,False
21011401,PUNO,PUNO,TIQUILLACA,SIERRA,-15.839611710999977,-70.16954641499996,1.0129864807964035,6.5542293980702935,30.43762326387352,51101.96806148335,True,True,False,False
21011402,PUNO,PUNO,TIQUILLACA,SIERRA,-15.776782756999978,-70.16816843499998,0.7459798583158518,6.287222775589743,25.64513160729097,43055.81565837223,True,True,False,True
21011403,PUNO,PUNO,TIQUILLACA,SIERRA,-15.952803820999977,-70.29850689899996,2.2170121281485966,7.758255045422485,11.35080588106652,19056.95837607726,False,False,True,False
21011404,PUNO,PUNO,TIQUILLACA,SIERRA,-15.827957708999977,-70.20657394699998,0.9362641659604254,6.477507083234316,8.74759039494247,14686.39916796186,True,True,False,False
21011405,PUNO,PUNO,TIQUILLACA,SIERRA,-15.774406321999948,-70.14873397799994,1.121883721082034,6.745716831031163,11.668466375637326,19590.28110982761,True,True,False,False
21011501,PUNO,PUNO,VILQUE,SIERRA,-15.726012526999966,-70.27129369699998,0.5985056716790709,6.199434901416122,48.27777879439412,81053.94723636915,True,True,False,True
21011502,PUNO,PUNO,VILQUE,SIERRA,-15.837064725999936,-70.28058618299997,0.997231762709642,6.309369313603251,27.41116585748381,46020.824623311855,True,True,False,True
21011503,PUNO,PUNO,VILQUE,SIERRA,-15.716492419999952,-70.21975803499998,0.4900858700529998,6.113918980002129,4.969744998595044,8343.74445042004,True,True,False,True
21011504,PUNO,PUNO,VILQUE,SIERRA,-15.751788058999978,-70.22936988099997,0.6845097776805541,6.225752694954445,18.0628629217244,30325.884387316124,True,True,False,True
21011505,PUNO,PUNO,VILQUE,SIERRA,-15.801176141999974,-70.24315932699994,0.7067278113615507,6.247970728635442,16.46978252978659,27651.24903216977,True,True,False,True
21020101,PUNO,AZANGARO,AZANGARO,SIERRA,-14.86258484299998,-70.25028026199993,0.6176437736216815,7.354941470712013,87.53717229132475,146966.8555866922,True,True,False,True
21020102,PUNO,AZANGARO,AZANGARO,SIERRA,-14.841156744999978,-70.16846070799994,0.1397201693529245,7.459290581150621,74.61862392490131,125277.8018685838,False,True,False,True
21020103,PUNO,AZANGARO,AZANGARO,SIERRA,-14.84018557199994,-70.07476864099993,0.4879499960565641,7.50422400570811,106.09722843238876,178127.48162892702,False,True,False,True
21020104,PUNO,AZANGARO,AZANGARO,SIERRA,-14.944057964999956,-70.07348219599999,0.972296179342983,7.834165389972246,64.8414897091222,108862.89338193487,False,True,False,True
21020105,PUNO,AZANGARO,AZANGARO,SIERRA,-14.949934235999931,-70.24883813599996,1.0473152615864605,7.755542089192232,27.948128913817506,46922.33617423277,False,True,False,False
21020201,PUNO,AZANGARO,ACHAYA,SIERRA,-15.235354994999966,-70.20503926499998,1.053215138560958,6.665629016695448,31.79980048351037,53388.93824205533,True,True,False,True
21020202,PUNO,AZANGARO,ACHAYA,SIERRA,-15.18659734199997,-70.21696110099998,0.9152673772884484,6.675814773129112,30.67589703600074,51502.007794795456,True,True,False,True
