cod_se,dep,prov,dist,sector,region_nat,lat,lon,ha_agricola,s_ha_cosechada,s_clientes_sam,s_sam_usd,km_capital,km_via_capital,horas_capital,accesible,km_puerto_maritimo,puerto_maritimo,horas_puerto,costo_viaje_usd,costo_pct_venta
21011205,PUNO,PUNO,PLATERIA,RINCONADA,SIERRA,-15.95532280499998,-69.85876993999995,1191.5441088140046,397.968009134178,18.66784390639664,31341.59177972673,24.42850581245455,42.74988517179546,1.5267816132784093,1-2 h,247.59131964936296,Ilo,15.474457478085185,54.964138078022735,3.2738029303089426
21011206,PUNO,PUNO,PLATERIA,TITILACA,SIERRA,-15.929223706999949,-69.73309188999997,886.6474210708877,296.13449167127226,13.891047367969602,23321.790035461443,37.5884481302895,65.77978422800662,2.3492780081430937,2-4 h,258.5861674790917,Ilo,16.161635467443233,84.57400829315138,5.037441609382772
21011207,PUNO,PUNO,PLATERIA,CARUCAYA,SIERRA,-16.023000142999933,-69.90460103399994,2256.2492468517944,753.5726241589418,35.348509923042165,59346.89477717277,16.602034305122704,29.053560033964732,1.037627144070169,1-2 h,238.7031233763503,Ilo,14.918945211021894,37.354577186526086,2.2249329932201483
21011301,PUNO,PUNO,SAN ANTONIO,SAN ANTONIO DE ESQUILACHE,SIERRA,-16.080270995999967,-70.30234379999996,2.450784384598655,0.8185460992515421,0.0383962792493345,64.46381896736801,27.05148892804418,47.34010562407731,1.690718058002761,1-2 h,208.278386125578,Ilo,13.017399132848626,60.86585008809939,3.625323808249416
21011401,PUNO,PUNO,TIQUILLACA,PAXA,SIERRA,-15.839611710999977,-70.16954641499996,1942.7937617338468,648.8805238482432,30.43762326387352,51101.96806148335,29.19552741295733,51.09217297267533,1.824720463309833,1-2 h,238.3879421219476,Ilo,14.899246382621724,65.68993667915399,3.912658593622387
21011402,PUNO,PUNO,TIQUILLACA,ARBOLEDA,SIERRA,-15.776782756999978,-70.16816843499998,1636.895275086201,546.7124120445667,25.64513160729097,43055.81565837223,35.51812391352253,62.15671684866443,2.219882744595158,2-4 h,244.39168153452158,Ilo,15.2744800959076,79.91577880542569,4.759985692120501
21011403,PUNO,PUNO,TIQUILLACA,CONDORIRI,SIERRA,-15.952803820999977,-70.29850689899996,724.507122819993,241.9806829972849,11.35080588106652,19056.95837607726,29.95781595506773,52.42617792136853,1.8723634971917331,1-2 h,220.509654993848,Ilo,13.7818534371155,67.4050858989024,4.014817214459101
21011404,PUNO,PUNO,TIQUILLACA,CHILA,SIERRA,-15.827957708999977,-70.20657394699998,558.3472764007914,186.484371288515,8.74759039494247,14686.39916796186,32.23735666140108,56.41537415745189,2.0148347913375675,2-4 h,237.41798907288782,Ilo,14.838624317055489,72.53405248815243,4.320311422801054
21011405,PUNO,PUNO,TIQUILLACA,CHIGARANI,SIERRA,-15.774406321999948,-70.14873397799994,744.7829775360855,248.7526870508224,11.668466375637326,19590.28110982761,35.07874995410664,61.387812419686625,2.192421872131665,2-4 h,245.6981821783171,Ilo,15.35613638614482,78.92718739673994,4.701102690152211
21011501,PUNO,PUNO,VILQUE,CENTRAL YANARICO,SIERRA,-15.726012526999966,-70.27129369699998,3081.507601923686,1029.203565690938,48.27777879439412,81053.94723636915,45.47932201945588,79.58881353404779,2.8424576262159924,2-4 h,240.70126350769084,Matarani,15.043828969230677,102.32847454377573,6.094942475763248
21011502,PUNO,PUNO,VILQUE,VIZCACHANI,SIERRA,-15.837064725999936,-70.28058618299997,1749.618936015248,584.3613841559729,27.41116585748381,46020.824623311855,36.249300783755615,63.436276371572326,2.265581298984726,2-4 h,232.55715572951985,Ilo,14.53482223309499,81.56092676345014,4.8579748609514
21011503,PUNO,PUNO,VILQUE,ULLAGACHI,SIERRA,-15.716492419999952,-70.21975803499998,317.21233609386974,105.94686418594408,4.969744998595044,8343.74445042004,43.812816518875096,76.67242890803142,2.7383010324296935,2-4 h,245.79486750942021,Matarani,15.362179219338762,98.57883716746896,5.871604600206578
21011504,PUNO,PUNO,VILQUE,MACHACMARCA,SIERRA,-15.751788058999978,-70.22936988099997,1152.928962263326,385.0708004773418,18.0628629217244,30325.884387316124,40.769223039914095,71.34614031984967,2.548076439994631,2-4 h,242.69774528457583,Matarani,15.16860908028599,91.73075183980671,5.463715336467343
21011505,PUNO,PUNO,VILQUE,AGUA BUENA,SIERRA,-15.801176141999974,-70.24315932699994,1051.2447203445167,351.1089227613542,16.46978252978659,27651.24903216977,36.8532516754293,64.49319043200127,2.303328229714331,2-4 h,237.99146320468063,Ilo,14.87446645029254,82.91981626971592,4.938913753166244
21020101,PUNO,AZANGARO,AZANGARO,AZANGARO II,SIERRA,-14.86258484299998,-70.25028026199993,5587.383442295875,1866.149854085557,87.53717229132475,146966.8555866922,8.830731095979745,15.453779417964554,0.5519206934987341,<1 h,308.3356330177053,Matarani,19.27097706360658,19.869144965954426,1.1834564733815756
21020102,PUNO,AZANGARO,AZANGARO,SAN JOSE,SIERRA,-14.841156744999978,-70.16846070799994,4762.809363059755,1590.7474562474504,74.61862392490131,125277.8018685838,0.8523867659132903,1.491676840348258,0.053274172869580645,<1 h,315.82100856154614,Matarani,19.738813035096634,1.9178702233049032,0.11423319598126092
21020103,PUNO,AZANGARO,AZANGARO,SURUPANA,SIERRA,-14.84018557199994,-70.07476864099993,6772.047598747501,2261.8200037243623,106.09722843238876,178127.48162892702,10.617355002646494,18.580371254631366,0.6635846876654059,<1 h,322.54771450297517,Matarani,20.159232156435944,23.88904875595461,1.4228920993633971
21020104,PUNO,AZANGARO,AZANGARO,YANAMAYO,SIERRA,-14.944057964999956,-70.07348219599999,4138.747648471305,1382.3148885443318,64.8414897091222,108862.89338193487,16.14977185369561,28.26210074396732,1.0093607408559757,1-2 h,314.1798206347137,Matarani,19.6362387896696,36.33698667081512,2.164322731171462
21020105,PUNO,AZANGARO,AZANGARO,AZANGARO I,SIERRA,-14.949934235999931,-70.24883813599996,1783.892586986046,595.8085614293216,27.948128913817506,46922.33617423277,15.090952025560192,26.409166044730334,0.9431845015975119,<1 h,301.0560320617831,Matarani,18.816002003861446,33.954642057510426,2.0224242670316017
21020201,PUNO,AZANGARO,ACHAYA,YUCAJACHI,SIERRA,-15.235354994999966,-70.20503926499998,2029.739755569952,677.9199222332413,31.799800483510374,53388.93824205533,44.42622525667939,77.74589419918892,2.7766390785424617,2-4 h,281.2751799151708,Matarani,17.579698744698174,99.95900682752863,5.953810992145498
21020202,PUNO,AZANGARO,ACHAYA,CARMEN CCATO PATA,SIERRA,-15.18659734199997,-70.21696110099998,1958.0024655823825,653.9601323556761,30.67589703600074,51502.007794795456,39.18235800227706,68.56912650398486,2.4488973751423164,2-4 h,284.16245123379167,Matarani,17.76015320211198,88.16030550512339,5.251050532074261
21020203,PUNO,AZANGARO,ACHAYA,ACCORO ACHOJ,SIERRA,-15.22745618999994,-70.15275899999995,2353.535541966138,786.0656161483295,36.87268796898448,61905.84943498287,43.47668682387304,76.08420194177782,2.717292926492065,2-4 h,285.92651950125907,Matarani,17.87040746882869,97.82254535371433,5.826557949015145
21020204,PUNO,AZANGARO,ACHAYA,SAN JOSE CANCCOLLACHI,SIERRA,-15.260261312999944,-70.14383403899996,921.0920998684006,307.6387911301958,14.430689906119497,24227.80018973931,47.15697004821835,82.52469758438211,2.9473106280136467,2-4 h,284.13596987120434,Matarani,17.75849811695027,106.10318260849128,6.319773624862405
21020205,PUNO,AZANGARO,ACHAYA,COLLANA HUAYRAPATA,SIERRA,-15.259953476999954,-70.17463391599995,1027.4150802033423,343.1499774103455,16.096445110541723,27024.449866248957,47.01677827163698,82.27936197536471,2.938548641977311,2-4 h,281.74655187645146,Matarani,17.609159492278216,105.78775111118318,6.300985727948
21020206,PUNO,AZANGARO,ACHAYA,MISCOLLA CHUQUILLANO,SIERRA,-15.287877613999967,-70.14474883699995,1400.7366874709055,467.8369744858644,21.94525040428165,36844.055645826375,50.20016098391382,87.85028172184919,3.1375100614946136,2-4 h,281.99032911277754,Matarani,17.624395569548597,112.95036221380609,6.7276089414903275
21020207,PUNO,AZANGARO,ACHAYA,LICAS,SIERRA,-15.286880355999926,-70.18847132699995,1074.9714805066617,359.0335068662024,16.841508135104124,28275.342110853693,50.02274732867371,87.539807825179,3.126421708042107,2-4 h,278.62175201826426,Matarani,17.413859501141516,112.55118148951584,6.703832729025225
21020301,PUNO,AZANGARO,ARAPA,ADJUDICADO,SIERRA,-15.101701766999952,-70.12629059799997,4102.5278423789805,1370.2177080747513,64.2740363673198,107910.19144795743,29.93557942711133,52.387263997444826,1.870973714194458,1-2 h,297.69470403751376,Matarani,18.60591900234461,67.3550537110005,4.011837170941807
21020302,PUNO,AZANGARO,ARAPA,CUTUTUNI,SIERRA,-15.014169081999968,-70.01512479599995,2048.0974791677595,684.051282925987,32.0874097428451,53871.80771768072,26.121920750174976,45.71336131280621,1.632620046885936,1-2 h,312.99409304519907,Matarani,19.56213081532494,58.774321687893696,3.500747092506188
21020303,PUNO,AZANGARO,ARAPA,RIVERA,SIERRA,-15.141166123999938,-70.12421952199998,6161.8993951629045,2058.0344585135804,96.53807628683984,162078.54497569983,34.281073597725104,59.99187879601893,2.142567099857819,2-4 h,294.7720809784333,Matarani,18.42325506115208,77.13241559488148,4.594201547159312
21020401,PUNO,AZANGARO,ASILLO,CHANAPAMPA,SIERRA,-14.79596317499994,-70.40015456899994,4769.241932826185,1592.8958928555678,74.71940257625668,125446.99994880822,24.801844032209406,43.40322705636646,1.5501152520130879,1-2 h,304.2007851226621,Matarani,19.012549070166383,55.80414907247116,3.323836107418228
21020402,PUNO,AZANGARO,ASILLO,ACCOPATA,SIERRA,-14.688199397999938,-70.37270076199997,4529.4601587515945,1512.8103345038026,70.96275714709277,119139.93802497846,26.92629596062863,47.1210179311001,1.6828934975392893,1-2 h,315.58425739072754,Matarani,19.72401608692047,60.584165911414416,3.608545987013623
21020403,PUNO,AZANGARO,ASILLO,CCOMPUYO,SIERRA,-14.669485288999963,-70.30793528899994,1462.3807655413352,488.4256970040924,22.911024158404704,38465.50089173007,23.36193397673931,40.883384459293794,1.460120873546207,1-2 h,321.3576080443993,Matarani,20.08485050277496,52.564351447663455,3.130865575566216
21020404,PUNO,AZANGARO,ASILLO,ÑAUPAPAMPA,SIERRA,-14.725587707999978,-70.32615148999997,4715.74775112357,1575.0291828991556,73.88131271744416,124039.92421144198,20.434149860120762,35.759762255211335,1.2771343662575476,1-2 h,315.2026431067168,Matarani,19.700165194169795,45.97683718527171,2.7384965828048586
21020405,PUNO,AZANGARO,ASILLO,PARAHUAY,SIERRA,-14.823406191999936,-70.33108571199995,3609.543363410552,1205.5640874677947,56.55048066041525,94943.05227175968,17.034995377926336,29.811241911371088,1.064687211120396,1-2 h,306.27203157678633,Matarani,19.142001973549146,38.32873960033426,2.28295656779881
21020501,PUNO,AZANGARO,CAMINACA,SAN PEDRO SAN SEBASTIAN,SIERRA,-15.249766819999934,-70.10494689999996,1889.102873249666,630.9481151017787,29.596451612732498,49689.71827843759,46.47379269836799,81.32913722214397,2.9046120436479987,2-4 h,287.9915349986735,Matarani,17.999470937417094,104.56603357132795,6.22821714461626
21020502,PUNO,AZANGARO,CAMINACA,SAN FRANCISCO SAN ROQUE,SIERRA,-15.262932727999951,-70.06899114499998,840.4831872637548,280.71593680156144,13.167795325183096,22107.516421833207,48.65585774250587,85.14775104938528,3.040991108906617,2-4 h,289.87406876420977,Matarani,18.11712929776311,109.47567992063821,6.5206480853568625
21020503,PUNO,AZANGARO,CAMINACA,SANTA BARBARA MOROPACCO,SIERRA,-15.302741992999929,-70.06238993999995,1192.5357984515365,398.29922704529696,18.683380643324877,31367.676531068955,53.106561260684224,92.9364822061974,3.319160078792764,2-4 h,287.48813205840355,Matarani,17.968008253650222,119.4897628365395,7.117112164314976
21020504,PUNO,AZANGARO,CAMINACA,SUCACOLLANA,SIERRA,-15.301227982999931,-70.08631518499993,1334.2679861967883,445.636859089277,20.90388959282065,35095.70668748566,52.42404300664933,91.74207526163633,3.2765026879155834,2-4 h,285.66756445913404,Matarani,17.854222778695878,117.95409676496101,7.025644013245761
21020505,PUNO,AZANGARO,CAMINACA,VILLA FLOR,SIERRA,-15.294050856999943,-70.11363070899995,1452.3258365476247,485.0674158930427,22.7534942410848,38201.02265918801,51.1926864670725,89.58720131737687,3.199542904192031,2-4 h,284.0057856585345,Matarani,17.750361603658405,115.18354455091313,6.860622923602756
21020506,PUNO,AZANGARO,CAMINACA,YUCAMALLA CONRA,SIERRA,-15.323815321999971,-70.10268411599998,582.0511601719713,194.40131482705837,9.118957597333488,15309.89052111862,54.61281036882158,95.57241814543777,3.4133006480513486,2-4 h,282.6963320346926,Matarani,17.668520752168288,122.87882332984854,7.31897316972617
21020507,PUNO,AZANGARO,CAMINACA,SUCAPAYA SAN BARTOLOME,SIERRA,-15.35020862099998,-70.07839542199997,1771.1917505198494,591.5665643723919,27.749145736545437,46588.26173347974,57.90875066413398,101.34031366223446,3.619296916508374,2-4 h,282.75455933612545,Matarani,17.67215995850784,130.29468899430145,7.760680864816379
21020508,PUNO,AZANGARO,CAMINACA,SUCAPAYA CHOCCACHA,SIERRA,-15.325554179999926,-70.13675286899996,1552.462153013442,518.5122965408912,24.322323385820397,40834.94240230268,54.4171926566823,95.23008714919403,3.401074541042644,2-4 h,279.83015149656086,Matarani,17.489384468535054,122.43868347753518,7.292757328113156
21020601,PUNO,AZANGARO,CHUPA,RUKUS,SIERRA,-15.067505206999954,-69.97396863199998,3498.300090071233,1168.4095552159563,54.80763954612196,92016.98244736032,33.485833278342234,58.60020823709891,2.0928645798963896,2-4 h,312.04738325281744,Matarani,19.50296145330109,75.34312487627002,4.487626871332512
21020602,PUNO,AZANGARO,CHUPA,LAGO,SIERRA,-15.134664758999977,-69.93586184599997,6153.298025599817,2055.161656830849,96.403319190399,161852.3002134634,41.84727826556461,73.23273696473807,2.615454891597788,2-4 h,310.0008105763967,Matarani,19.375050661024794,94.15637609752038,5.608191645573821
21020701,PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,BUENAVISTA,SIERRA,-15.016187699999932,-70.31309705799998,2405.499568605332,803.4212642315373,37.686804988130206,63272.676980945485,25.06112815283602,43.85697426746303,1.566320509552251,1-2 h,290.9905144808536,Matarani,18.18690715505335,56.38753834388103,3.35858424635095
21020702,PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,KOJRA,SIERRA,-15.05688384299998,-70.34148971099995,1856.296798027961,619.9910986162681,29.082480970025983,48826.80887383562,30.49634344027742,53.368601020485485,1.9060214650173388,1-2 h,285.58700884657947,Matarani,17.849188052911217,68.6167727406242,4.0869883440675485
21020801,PUNO,AZANGARO,MUÑANI,CALLATOMASA,SIERRA,-14.611125004999964,-70.00634122399998,0.0,0.0,0.0,0.0,30.609725242466787,53.567019174316876,1.9131078276541742,1-2 h,346.5261347547624,Matarani,21.65788342217265,68.87188179555027,
21020802,PUNO,AZANGARO,MUÑANI,HUASACONA,SIERRA,-14.697189914999967,-69.96032429999997,1378.361786815263,460.3639026938649,21.594704293759214,36255.52098959859,27.537230604342465,48.19015355759932,1.721076912771404,1-2 h,342.55649905031754,Matarani,21.409781190644846,61.958768859770544,3.690420811539234
21020803,PUNO,AZANGARO,MUÑANI,QUILCA,SIERRA,-14.757247783999958,-69.89036576399997,1833.9803598344315,612.5375529076794,28.7328507870878,48239.81197572223,31.64827719812589,55.384485096720304,1.978017324882868,1-2 h,342.73889822404504,Matarani,21.421181139002815,71.20862369578325,4.2413655352440705
21020804,PUNO,AZANGARO,MUÑANI,CHICAYANI,SIERRA,-14.791775406999932,-69.99294947899995,774.6317293683813,258.7219766926993,12.136104825514508,20375.40302696196,19.99205590202603,34.98609782854555,1.249503493876627,1-2 h,332.4283654026092,Matarani,20.77677283766307,44.98212577955857,2.6792490583515
21020901,PUNO,AZANGARO,POTONI,ESTRELLA,SIERRA,-14.355898551999928,-70.19043301099998,284.4833767162125,95.0156038925051,4.456982524792009,7482.863450210324,53.04652851632928,92.83142490357625,3.31540803227058,2-4 h,356.9607029067128,Matarani,22.31004393166955,119.35468916174088,7.10906683498159
21020902,PUNO,AZANGARO,POTONI,TRECHO,SIERRA,-14.44762561999994,-70.02598270199996,867.3298045372516,289.68253295968026,13.588399528560211,22813.672168001925,45.70779488461909,79.98864104808341,2.856737180288693,2-4 h,359.27149509969286,Matarani,22.454468443730804,102.84253849039295,6.1255614232015345
21021001,PUNO,AZANGARO,SAMAN,CHILQUE,SIERRA,-15.253288654999947,-70.04509159599996,941.9551378600788,314.6069105918438,14.757549762805391,24776.56780579588,48.28793804705618,84.50389158234832,3.0179961279410112,2-4 h,292.49988664934796,Matarani,18.281242915584247,108.6478606058764,6.471341075491874
21021002,PUNO,AZANGARO,SAMAN,CHEJACHI,SIERRA,-15.233708127999932,-70.08233256399996,1217.6102319534716,406.67392531044544,19.076220159036428,32027.217922035816,45.183399350799064,79.07094886389837,2.8239624594249415,2-4 h,290.98297239041517,Matarani,18.186435774400948,101.66264853929789,6.0552841967333615
21021003,PUNO,AZANGARO,SAMAN,SANTA CLARA,SIERRA,-15.21066701799998,-70.07284983499994,1746.37178498163,583.2768567577442,27.36029295383913,45935.41370030031,42.94303561823391,75.15031233190933,2.683939726139619,2-4 h,293.45904908952673,Matarani,18.34119056809542,96.6218301410263,5.755040317351664
21021004,PUNO,AZANGARO,SAMAN,QUEJON MOCCO,SIERRA,-15.21518520999996,-70.04678272299998,1033.9430359967114,345.3302723331989,16.19871816856537,27196.156917728164,44.207604924773,77.36330861835275,2.7629753077983126,2-4 h,295.1853907734137,Matarani,18.449086923338353,99.46711108073926,5.92451243869671
21021005,PUNO,AZANGARO,SAMAN,MUNI CHICO,SIERRA,-15.248157177999929,-70.02446724199996,938.082734844364,313.313553084279,14.696881077101448,24674.71066628476,48.430878327452064,84.7540370730411,3.0269298954657535,2-4 h,294.5341762148759,Matarani,18.408386013429745,108.96947623676712,6.490497315026618
21021006,PUNO,AZANGARO,SAMAN,HOMBRE HUATI,SIERRA,-15.212604623999937,-70.02345544599996,894.1192951487257,298.6300491829603,14.008108732246049,23518.3252920624,44.77625660135147,78.35844905236507,2.798516037584467,2-4 h,297.2348020756593,Matarani,18.577175129728705,100.7465773530408,6.000720682434587
21021007,PUNO,AZANGARO,SAMAN,CARIGUITA JASANA CHICO,SIERRA,-15.214291456999945,-69.99695061399996,908.8284748521212,303.54281986367283,14.238556492142605,23905.225871124745,46.048962089119826,80.5856836559597,2.878060130569989,2-4 h,299.23212362821437,Matarani,18.7020077267634,103.6101647005196,6.1712831796771335
21021008,PUNO,AZANGARO,SAMAN,CHUCARIPO FURUNCHA,SIERRA,-15.237829101999978,-69.97646403099998,2734.484798042188,913.3001984858907,42.84099513955494,71926.08786712121,49.33789761719361,86.34132083008882,3.0836186010746007,2-4 h,299.1656079010163,Matarani,18.69785049381352,111.01026963868563,6.612052126090369
21021009,PUNO,AZANGARO,SAMAN,CHACAMARCA,SIERRA,-15.22533422899994,-69.92527796199994,1024.5422931975895,342.1904851709152,16.05143734372636,26948.885968162103,50.756368738671725,88.82364529267552,3.172273046166983,2-4 h,304.2336115604709,Matarani,19.01460072252943,114.20182966201138,6.802149504526262
21021010,PUNO,AZANGARO,SAMAN,MACHAC ISLA,SIERRA,-15.272107562999963,-70.01354843399997,789.5156432794627,263.6931074662074,12.369290134856408,20766.89969958621,51.3203101689764,89.8105427957087,3.207519385561025,2-4 h,293.6708345459758,Matarani,18.354427159123492,115.4706978801969,6.877726501385103
21021011,PUNO,AZANGARO,SAMAN,CCOLLINCHA,SIERRA,-15.294892680999965,-70.04216486399997,675.4337357895405,225.59048980719064,10.58197632430382,17766.16431131716,52.799133095029255,92.39848291630119,3.2999458184393284,2-4 h,289.6969746023072,Matarani,18.1060609126442,118.79804946381583,7.075911968228173
21021012,PUNO,AZANGARO,SAMAN,ACCARAPISCO RINCONADA,SIERRA,-15.299739598999963,-70.01496634399996,849.4849317300204,283.72246110685137,13.30882506914178,22344.292381934192,54.16275734807475,94.7848253591308,3.385172334254672,2-4 h,291.5608023872463,Matarani,18.222550149202895,121.86620403316819,7.258659006042686
21021013,PUNO,AZANGARO,SAMAN,JASANA GRANDE,SIERRA,-15.34795468599998,-70.01751829299997,2335.7261848934254,780.117406320628,36.593669932264376,61437.40383141396,59.172531084961236,103.55192939868216,3.6982831928100772,2-4 h,287.913535343368,Matarani,17.9945959589605,133.1381949411628,7.9300472631026775
21021014,PUNO,AZANGARO,SAMAN,MUNI GRANDE ISILLOA,SIERRA,-15.38321044199995,-70.01697803799993,1006.2293918438044,336.0740948171494,15.76453031156792,26467.19546733455,62.93900542828819,110.14325949950434,3.933687839268012,2-4 h,285.4807908527322,Matarani,17.84254942829576,141.61276221364844,8.434813900767049
21021101,PUNO,AZANGARO,SAN ANTON,CHILLUMA,SIERRA,-14.487126670999942,-70.30540886799997,569.2497131807434,190.1257145068935,8.918398161521987,14973.169687352569,41.0419393297502,71.82339382706284,2.5651212081093875,2-4 h,337.97154954549126,Matarani,21.123221846593204,92.34436349193795,5.500263596752394
21021102,PUNO,AZANGARO,SAN ANTON,CAÑICUTO,SIERRA,-14.53874447499993,-70.23452749199998,2016.366008543056,673.4531774106301,31.590274860333725,53037.16400492742,33.44085918331278,58.521503570797364,2.090053698957049,2-4 h,337.70368597550356,Matarani,21.106480373468973,75.24193316245376,4.481599637197695
21021201,PUNO,AZANGARO,SAN JOSE,ALTURA,SIERRA,-14.664178168999968,-70.13448317499996,712.5123860720171,237.9745186695272,11.162885122067166,18741.456717448327,19.360859814220706,33.88150467488624,1.2100537383887942,1-2 h,333.2258213004011,Matarani,20.82661383127507,43.56193458199659,2.594658882524902
21021202,PUNO,AZANGARO,SAN JOSE,CCASO,SIERRA,-14.694410601999948,-70.19580829799997,843.9660227820269,281.879181290033,13.222360682290583,22199.126634365137,15.747958279334126,27.55892698883472,0.9842473924583829,<1 h,326.4914589454512,Matarani,20.4057161840907,35.432906128501784,2.1104734099202265
21021203,PUNO,AZANGARO,SAN JOSE,ALTA GRACIA,SIERRA,-14.738388735999932,-70.24700105299996,2148.0959359156063,717.4501193215962,33.65407904836281,56502.10128953446,13.317714047223474,23.30599958264108,0.8323571279514671,<1 h,319.25785375868594,Matarani,19.95361585991787,29.964856606252816,1.78478256539899
21021301,PUNO,AZANGARO,SAN JUAN DE SALINAS,HUAYLLANI,SIERRA,-14.982173220999982,-70.11538969099996,2325.9157265386434,776.8407768183996,36.43997012051376,61179.35599360993,17.430778840940274,30.50386297164548,1.0894236775587671,1-2 h,308.01907933243945,Matarani,19.251192458277465,39.219252392115614,2.335997759549566
21021302,PUNO,AZANGARO,SAN JUAN DE SALINAS,PARPUMA,SIERRA,-15.013226686999928,-70.13340732199998,3729.671412404965,1245.6860772001462,58.43251897592483,98102.82138565792,20.177339251228123,35.310343689649216,1.2610837032017577,1-2 h,304.18996679701667,Matarani,19.01187292481354,45.399013315263275,2.70407993324054
21021401,PUNO,AZANGARO,SANTIAGO DE PUPUJA,PUPUJA,SIERRA,-15.019303776999948,-70.24623693399997,1307.045897272173,436.5448578333724,20.47740289955289,34379.67478219939,21.847652281237014,38.23339149216478,1.3654782675773134,1-2 h,295.4766512920101,Matarani,18.46729070575063,49.15721763278328,2.9279280774601677
21021402,PUNO,AZANGARO,SANTIAGO DE PUPUJA,CAMPUCO,SIERRA,-15.04571554599994,-70.18039751499998,4073.882729614519,1360.650426079926,63.82525525228383,107156.72926044215,23.323682752036532,40.816444816063935,1.4577301720022835,1-2 h,298.1078851715456,Matarani,18.6317428232216,52.47828619208221,3.125739311500733
21021403,PUNO,AZANGARO,SANTIAGO DE PUPUJA,MATARO,SIERRA,-15.075612460999936,-70.22146113599996,1860.110359597224,621.2648034621096,29.142227790622744,48927.1182866778,27.119205033339178,47.45860880834356,1.6949503145836986,1-2 h,292.675388701231,Matarani,18.292211793826937,61.01821132501315,3.6343988284592497
21021404,PUNO,AZANGARO,SANTIAGO DE PUPUJA,VAREJON,SIERRA,-15.109078936999936,-70.26608535199995,7883.783279131997,2633.132515055918,123.51471889125769,207369.845049488,31.923409194558733,55.865966090477784,1.9952130746599208,1-2 h,286.6964693220721,Matarani,17.918529332629507,71.82767068775715,4.278237538102485
21021405,PUNO,AZANGARO,SANTIAGO DE PUPUJA,LLALLAHUA,SIERRA,-15.13734849599996,-70.31297412099997,5912.978098837471,1974.896358969508,92.63824255814448,155531.0830756302,36.670110114024226,64.1726926995424,2.291881882126514,2-4 h,280.9799053515988,Matarani,17.561244084474925,82.50774775655451,4.9143699114351
21021501,PUNO,AZANGARO,TIRAPATA,CCORPA,SIERRA,-14.930229293999956,-70.36232034699998,5956.867046594444,1989.5549830461453,93.32584784265104,156685.50906294,22.908202351924547,40.089354115867955,1.4317626469952842,1-2 h,294.91509411619717,Matarani,18.432193382262323,51.543455291830234,3.07005842124018
21021502,PUNO,AZANGARO,TIRAPATA,ILLARY,SIERRA,-14.904330536999964,-70.43303017499994,2994.5468310795386,1000.1592318810336,46.91537006433521,78766.58837110613,28.986307847316333,50.72603873280358,1.8116442404572708,1-2 h,292.48463373354554,Matarani,18.280289608346596,65.21919265646174,3.8846198903004576
21030101,PUNO,CARABAYA,MACUSANI,PACAJE,SIERRA,-13.97420643399994,-70.41495895099996,1315.8428499301735,439.4829830020971,20.61522418359664,34611.0640334014,26.37716527829873,46.16003923702278,1.6485728298936706,1-2 h,380.43071807587626,Matarani,23.77691987974227,59.34862187617214,3.5349538626841186
21030102,PUNO,CARABAYA,MACUSANI,MACUSANI,SIERRA,-14.115110365999954,-70.44443546299993,203.9070307173951,68.1036265991311,3.1945981627469373,5363.436292863557,40.081134756907936,70.14198582458889,2.505070922306746,2-4 h,365.207082872671,Matarani,22.825442679541936,90.18255320304286,5.371500714152282
21030103,PUNO,CARABAYA,MACUSANI,TANTAMACU,SIERRA,-14.02587753399996,-70.55821119199999,561.9174350111216,187.6767811237334,8.803523837242865,14780.306269617728,42.27467797364431,73.98068645387754,2.6421673733527693,2-4 h,368.25883486630875,Matarani,23.016177179144297,95.1180254406997,5.665469910051672
21030201,PUNO,CARABAYA,AJOYANI,AJOYANI,SIERRA,-14.167049622999969,-70.26565155799994,0.0,0.0,0.0,0.0,38.52408609982742,67.417150674698,2.407755381239214,2-4 h,369.9907098968314,Matarani,23.124419368551962,86.6791937246117,
21030202,PUNO,CARABAYA,AJOYANI,CCALLPUYO,SIERRA,-14.18260438799996,-70.17921299899996,0.0,0.0,0.0,0.0,40.379244522091376,70.66367791365991,2.523702782630711,2-4 h,373.5502871865211,Matarani,23.346892949157567,90.8533001747056,
21030301,PUNO,CARABAYA,AYAPATA,PUERTO MANOA,SIERRA,-13.485140541999954,-70.14473346699998,8496.277156722059,2837.701500180613,133.11062055859554,223480.4807674698,38.215551161048474,66.87721453183482,2.3884719475655296,2-4 h,441.9277629121638,Matarani,27.62048518201024,85.98499011235907,5.12148325136718
21030302,PUNO,CARABAYA,AYAPATA,CCOPA,SIERRA,-13.783109783999976,-70.29873512699999,2293.4173961749307,765.9865451207543,35.930820896443365,60324.54130714735,8.69534073683842,15.216846289467234,0.5434587960524012,<1 h,404.999532783563,Matarani,25.312470798972686,19.564516657886443,1.165312041712469
21030303,PUNO,CARABAYA,AYAPATA,TAYPE,SIERRA,-13.87513698999993,-70.36519219699994,268.9397854440353,89.82414515620972,4.213462093221374,7074.01505858142,15.988015110712222,27.97902644374639,0.9992509444195139,<1 h,392.6331478194593,Matarani,24.539571738716205,35.9730339991025,2.1426447905212296
