dep,prov,dist,ha_agricola,ha_territorial,n_sectores,intensidad_agricola
AMAZONAS,BAGUA,ARAMANGO,27343.671347,81990.308321,3,0.33349882329929625
AMAZONAS,BAGUA,BAGUA,5695.286737,13311.092252,3,0.42786021080608766
AMAZONAS,BAGUA,COPALLIN,4279.421791,9907.273586,4,0.43194747312189546
AMAZONAS,BAGUA,EL PARCO,988.52055,1818.6091740000002,2,0.5435585414021451
AMAZONAS,BAGUA,IMAZA,43450.237407,459076.76914700004,6,0.09464699659652542
AMAZONAS,BAGUA,LA PECA,7255.590114,13821.658316000001,4,0.5249435305169499
AMAZONAS,BONGARA,CHISQUILLA,1036.627612,16200.766953999999,2,0.06398632947090538
AMAZONAS,BONGARA,CHURUJA,1050.178982,3186.114373,1,0.3296112000559372
AMAZONAS,BONGARA,COROSHA,1241.4862309999999,6427.16961,3,0.1931622014562021
AMAZONAS,BONGARA,CUISPES,1687.646387,9659.926696,3,0.1747059206669574
AMAZONAS,BONGARA,FLORIDA,9980.068373,22240.497513,7,0.4487340432544937
AMAZONAS,BONGARA,JAZAN,2423.707778,7587.9426570000005,4,0.3194156687207026
AMAZONAS,BONGARA,JUMBILLA,3668.194254,15885.962902,3,0.23090789501580572
AMAZONAS,BONGARA,RECTA,1742.352789,2808.600363,2,0.6203633710062295
AMAZONAS,BONGARA,SAN CARLOS,1528.6668450000002,11260.753064,2,0.13575174202931978
AMAZONAS,BONGARA,SHIPASBAMBA,3773.7805930000004,12555.857467,3,0.3005593686387775
AMAZONAS,BONGARA,VALERA,1214.755549,7813.548307,4,0.15546784908358793
AMAZONAS,BONGARA,YAMBRASBAMBA,14904.162606,168211.90809500002,6,0.0886034929083776
AMAZONAS,CHACHAPOYAS,ASUNCION,1266.75997,3490.6572800000004,4,0.36290012693540624
AMAZONAS,CHACHAPOYAS,BALSAS,2257.015863,31873.890102999998,3,0.07081080645338511
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,3971.810802,15340.402893,4,0.2589117658580129
AMAZONAS,CHACHAPOYAS,CHETO,1991.7376259999999,7038.847492,5,0.28296359997339177
AMAZONAS,CHACHAPOYAS,CHILIQUIN,2287.9270260000003,14180.205777,4,0.16134653205886268
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,2458.284115,18424.104879,2,0.13342760102293924
AMAZONAS,CHACHAPOYAS,GRANADA,916.673858,17134.473819,2,0.05349880408837082
AMAZONAS,CHACHAPOYAS,HUANCAS,768.235307,4627.070108,2,0.16603061744661166
AMAZONAS,CHACHAPOYAS,LA JALCA,5299.3593120000005,12421.313396,5,0.4266343777870171
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,5754.192644,38108.331729,3,0.15099565850638186
AMAZONAS,CHACHAPOYAS,LEVANTO,1656.527235,7493.071621,3,0.22107452307775025
AMAZONAS,CHACHAPOYAS,MAGDALENA,3456.496725,13555.101197,2,0.2549960103407408
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,2488.230837,7893.249762,3,0.31523528483527036
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,7379.887254,34064.686895,5,0.21664333145780998
AMAZONAS,CHACHAPOYAS,MONTEVIDEO,1550.35115,12297.054932,2,0.12607499588910515
AMAZONAS,CHACHAPOYAS,OLLEROS,1690.4853600000001,10688.117040000001,2,0.15816493716090518
AMAZONAS,CHACHAPOYAS,QUINJALCA,2866.251678,8250.010999,2,0.347423982628317
AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,1289.867346,4044.124037,1,0.3189485125082478
AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,2480.125554,10807.591236,3,0.2294799553242467
AMAZONAS,CHACHAPOYAS,SOLOCO,1540.220288,7483.708334,5,0.20580976960345554
AMAZONAS,CHACHAPOYAS,SONCHE,855.332973,12029.991219,4,0.07110004965332802
AMAZONAS,CONDORCANQUI,EL CENEPA,18080.383695,561661.981574,3,0.03219086263295155
AMAZONAS,CONDORCANQUI,NIEVA,49448.485336000005,419008.770318,5,0.11801300793411047
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,22315.69835,808874.693686,3,0.027588572771770768
AMAZONAS,LUYA,CAMPORREDONDO,7639.076569,21898.492377000002,7,0.34884029628557106
AMAZONAS,LUYA,COCABAMBA,3567.869749,34303.414341,6,0.10400917277600626
AMAZONAS,LUYA,COLCAMAR,2176.425529,10780.64679,4,0.20188264873113423
AMAZONAS,LUYA,CONILA,524.2224699999999,24895.935798,5,0.021056548115058724
AMAZONAS,LUYA,INGUILPATA,2886.6123669999997,11868.695649,2,0.24321226631531428
AMAZONAS,LUYA,LAMUD,2658.0492729999996,7322.319281,2,0.363006469807609
AMAZONAS,LUYA,LONGUITA,1784.061277,5876.212104,3,0.3036073656676842
AMAZONAS,LUYA,LONYA CHICO,2627.940167,6959.8385,3,0.3775863717239991
AMAZONAS,LUYA,LUYA,4676.281391,9623.953939,5,0.4859002256910116
AMAZONAS,LUYA,LUYA VIEJO,1081.786832,5580.465913,2,0.1938524217986743
AMAZONAS,LUYA,MARIA,1570.297402,8784.284883,3,0.17876212155174476
AMAZONAS,LUYA,OCALLI,4343.350933,17214.264601000003,3,0.2523111520400173
AMAZONAS,LUYA,OCUMAL,11536.211582,36436.147503,4,0.3166144714133171
AMAZONAS,LUYA,PISUQUIA,5323.93593,29107.492932,5,0.18290602843871195
AMAZONAS,LUYA,PROVIDENCIA,3038.075382,11656.170416,3,0.26064095441069945
AMAZONAS,LUYA,SAN CRISTOBAL,993.982359,3557.176022,1,0.27943018643230916
AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,5561.650842,18204.315625,4,0.30551276722329407
AMAZONAS,LUYA,SAN JERONIMO,4971.156128,20823.657853,3,0.23872636417159632
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,3830.093673,8644.274082,3,0.44307869425096275
AMAZONAS,LUYA,SANTA CATALINA,3792.8188450000002,16494.041548,4,0.22995084824797848
AMAZONAS,LUYA,SANTO TOMAS,3761.6855,9009.032431,6,0.41754600494677696
AMAZONAS,LUYA,TINGO,3539.043096,10917.512273,3,0.32416204420052497
AMAZONAS,LUYA,TRITA,1082.377765,1295.094959,2,0.8357516624385224
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,2882.8350219999998,15389.272675000002,6,0.18732756790275013
AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,3339.305961,18094.999378,3,0.184543027122728
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,6288.385588,7770.223209,9,0.8092927859159007
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,11077.319771999999,61524.107213,7,0.18004844399691458
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,1975.740616,8230.208717,5,0.24005960042288926
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,3449.8493670000003,20268.942489,4,0.1702037177752239
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,724.560285,4298.301539,3,0.16856897507673904
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,1743.814653,22528.175908,8,0.07740594090357543
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,1013.91579,10224.697172,6,0.09916340532574161
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,931.9556540000001,2024.016796,3,0.46044857722613486
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,480.50231999999994,1946.612239,3,0.24684028507230604
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,8737.604335,86200.155815,5,0.10136413620588303
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,37726.565842,72831.775848,17,0.5179959626514584
AMAZONAS,UTCUBAMBA,CAJARURO,33053.323182,180186.380097,13,0.183439631587062
AMAZONAS,UTCUBAMBA,CUMBA,13621.334792000001,30164.768578000003,3,0.4515643724160515
AMAZONAS,UTCUBAMBA,EL MILAGRO,10098.518199999999,30777.068879000002,5,0.32811825712520926
AMAZONAS,UTCUBAMBA,JAMALCA,11725.276406,35089.934777,4,0.3341492790030899
AMAZONAS,UTCUBAMBA,LONYA GRANDE,7974.35332,36466.373172,8,0.21867689672311458
AMAZONAS,UTCUBAMBA,YAMON,3848.555907,13616.438318,4,0.2826404245457105
ANCASH,AIJA,AIJA,1995.544044,16260.877764,1,0.12272056115063727
ANCASH,AIJA,CORIS,2141.23769,25941.923943,2,0.08253966416310374
ANCASH,AIJA,HUACLLAN,724.984848,3997.010619,1,0.18138176680185597
ANCASH,AIJA,LA MERCED,3225.119613,15689.082063,1,0.2055645830679852
ANCASH,AIJA,SUCCHA,958.170811,7750.736935,1,0.12362318822526261
ANCASH,ANTONIO RAYMONDI,ACZO,2391.748518,6613.450845,1,0.3616490957679447
ANCASH,ANTONIO RAYMONDI,CHACCHO,2061.726373,7202.262558,1,0.2862609293117081
ANCASH,ANTONIO RAYMONDI,CHINGAS,2254.636155,5081.311533,1,0.4437114592084193
ANCASH,ANTONIO RAYMONDI,LLAMELLIN,3631.54814,9603.526341,1,0.3781473607768386
ANCASH,ANTONIO RAYMONDI,MIRGAS,4192.057027,17215.513016,1,0.24350462417843288
ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,1410.322923,10198.750807,1,0.13828388884960427
ANCASH,ASUNCION,ACOCHACA,4005.728628,7661.316357,1,0.5228512231243448
ANCASH,ASUNCION,CHACAS,4557.876897,45163.307678,1,0.1009199089113714
ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,231.548725,1191.439858,1,0.19434361159336
ANCASH,BOLOGNESI,ANTONIO RAYMONDI,1113.74842,12204.705043,1,0.09125566050764902
ANCASH,BOLOGNESI,AQUIA,1974.760778,43707.801739,1,0.045180967686094864
ANCASH,BOLOGNESI,CAJACAY,2151.135843,18534.232173,1,0.11606285185817931
ANCASH,BOLOGNESI,CANIS,417.981417,2074.620024,1,0.20147372153195803
ANCASH,BOLOGNESI,CHIQUIAN,2410.435417,18586.14556,1,0.12968990311727657
ANCASH,BOLOGNESI,COLQUIOC,1189.060215,30538.923007,1,0.03893589222931826
ANCASH,BOLOGNESI,HUALLANCA,1480.132332,81822.837542,1,0.01808947692922825
ANCASH,BOLOGNESI,HUASTA,3097.416967,39000.377696,1,0.07942017872605579
ANCASH,BOLOGNESI,HUAYLLACAYAN,1535.997594,11758.245921,1,0.13063152483116022
ANCASH,BOLOGNESI,LA PRIMAVERA,860.807132,6251.34765,1,0.13769944981383336
ANCASH,BOLOGNESI,MANGAS,1465.014773,12608.966876,1,0.11618832751385207
ANCASH,BOLOGNESI,PACLLON,1901.207537,21071.144874,1,0.0902280131605914
ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,1085.031125,4274.50434,1,0.2538378812360733
ANCASH,BOLOGNESI,TICLLOS,2033.405607,9261.773321,1,0.21954819412276996
ANCASH,CARHUAZ,ACOPAMPA,1080.119344,1458.9711470000002,2,0.7403294754807099
ANCASH,CARHUAZ,AMASHCA,810.078461,1322.506222,1,0.6125328164996716
ANCASH,CARHUAZ,ANTA,2241.763559,4328.065461,1,0.5179597164600279
ANCASH,CARHUAZ,ATAQUERO,1396.634947,4642.748778,1,0.30082070208451844
ANCASH,CARHUAZ,CARHUAZ,6374.424650999999,19558.187114,4,0.32592103827645175
ANCASH,CARHUAZ,MARCARA,4558.513532,17716.137306,3,0.25730854605965087
ANCASH,CARHUAZ,PARIAHUANCA,937.375549,1193.951513,1,0.7851035312520267
ANCASH,CARHUAZ,SAN MIGUEL DE ACO,1867.383112,12304.677353,1,0.1517620542520535
ANCASH,CARHUAZ,SHILLA,1539.113375,12794.081766,1,0.120298854044388
ANCASH,CARHUAZ,TINCO,989.1702,1577.20492,1,0.6271665700865301
ANCASH,CARHUAZ,YUNGAR,1711.83838,4532.854035,1,0.37765133551228497
ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,9537.777363000001,24762.221369,2,0.38517454556562575
ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,2935.861124,20504.306523,1,0.14318265876033404
ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,5022.764655,17476.15632,1,0.2874067136405656
ANCASH,CASMA,BUENA VISTA ALTA,3890.022444,48122.735909,2,0.0808354381878043
ANCASH,CASMA,CASMA,6381.192309,120953.763679,2,0.05275728604803972
ANCASH,CASMA,COMANDANTE NOEL,2183.598036,21761.651296999997,2,0.10034155984757576
ANCASH,CASMA,YAUTAN,4158.473841999999,36600.889119,2,0.11361674380312475
ANCASH,CORONGO,ACO,1170.585133,5756.524727,1,0.2033492755637042
ANCASH,CORONGO,BAMBAS,745.0326689999999,15408.659158,2,0.048351557482091974
ANCASH,CORONGO,CORONGO,3223.090348,15192.979394,1,0.21214340284518918
ANCASH,CORONGO,CUSCA,5225.064467,42657.951815,2,0.12248746704155374
ANCASH,CORONGO,LA PAMPA,1151.197034,9471.229757,1,0.1215467329518823
ANCASH,CORONGO,YANAC,886.536129,4687.767288,1,0.18911692380067652
ANCASH,CORONGO,YUPAN,468.776473,8506.227668,1,0.0551097961748089
ANCASH,HUARAZ,COCHABAMBA,2153.985489,13849.064648,1,0.15553292180718256
ANCASH,HUARAZ,COLCABAMBA,816.92353,5210.434003,1,0.1567860814530309
ANCASH,HUARAZ,HUANCHAY,2925.339949,20918.866849,1,0.13984218027277337
ANCASH,HUARAZ,HUARAZ,7886.91727,42310.970195,2,0.18640360250902538
ANCASH,HUARAZ,INDEPENDENCIA,10363.33699,34589.372994,2,0.29961043213468086
ANCASH,HUARAZ,JANGAS,2153.73045,6233.727063,2,0.34549643066398716
ANCASH,HUARAZ,LA LIBERTAD,1791.615053,14858.537463999999,2,0.12057815631860226
ANCASH,HUARAZ,OLLEROS,2204.392914,23098.048208,2,0.09543632839230587
ANCASH,HUARAZ,PAMPAS GRANDE,3167.672633,35227.346228,1,0.0899208419645933
ANCASH,HUARAZ,PARIACOTO,2308.239918,16838.379479,1,0.13708207021220326
ANCASH,HUARAZ,PIRA,3737.1861120000003,26161.913078999998,2,0.14284834984028044
ANCASH,HUARAZ,TARICA,3104.695637,11727.229123,2,0.2647424727901771
ANCASH,HUARI,ANRA,2275.618052,8068.716539,1,0.2820297430205708
ANCASH,HUARI,CAJAY,2653.88367,16554.089097,1,0.16031589865497026
ANCASH,HUARI,CHAVIN DE HUANTAR,5815.787861,41965.614503000004,2,0.1385845990789494
ANCASH,HUARI,HUACACHI,2836.175958,8888.172706,1,0.3190955049833164
ANCASH,HUARI,HUACCHIS,2340.687657,7679.76172,1,0.304786494990368
ANCASH,HUARI,HUACHIS,3384.855308,15214.491226,1,0.2224757474778802
ANCASH,HUARI,HUANTAR,3108.874122,16186.57001,1,0.19206503416593818
ANCASH,HUARI,HUARI,5434.825928,39994.084262,1,0.13589074555118266
ANCASH,HUARI,MASIN,1743.023301,7525.978601,1,0.23160088453724798
ANCASH,HUARI,PAUCAS,2668.968705,13968.74649,1,0.19106715888291564
ANCASH,HUARI,PONTO,4373.937487,11903.875715,1,0.3674381009781905
ANCASH,HUARI,RAHUAPAMPA,289.809826,955.141679,1,0.30342077240668713
ANCASH,HUARI,RAPAYAN,1600.69464,14498.405111,1,0.11040487748445836
ANCASH,HUARI,SAN MARCOS,5631.577932,56178.514752999996,2,0.10024433641153298
ANCASH,HUARI,SAN PEDRO DE CHANA,2651.069512,14412.229282,1,0.18394583239881043
ANCASH,HUARI,UCO,2054.539907,5167.220797,1,0.39761024111701027
ANCASH,HUARMEY,COCHAPETI,1171.668796,9864.907439,2,0.11877139276217794
ANCASH,HUARMEY,CULEBRAS,2234.23255,63066.844358999995,2,0.0354264205337739
ANCASH,HUARMEY,HUARMEY,4964.344701,291455.630275,2,0.017032934640226174
ANCASH,HUARMEY,HUAYAN,1894.5522340000002,11263.468397,2,0.1682032716054506
ANCASH,HUARMEY,MALVAS,1562.977841,16787.897438,2,0.09310146471720421
ANCASH,HUAYLAS,CARAZ,7237.622114,24414.944415,2,0.296442293333806
ANCASH,HUAYLAS,HUALLANCA,1213.460217,19538.750432,1,0.06210531329642401
ANCASH,HUAYLAS,HUATA,1759.664898,6955.717952,1,0.2529810596322466
ANCASH,HUAYLAS,HUAYLAS,1829.063064,5409.483453,1,0.3381215748031608
ANCASH,HUAYLAS,MATO,2574.16943,10600.957319,1,0.2428242424282135
ANCASH,HUAYLAS,PAMPAROMAS,7474.440503,50100.937923,1,0.14918763625717843
ANCASH,HUAYLAS,PUEBLO LIBRE,4310.278538,12742.055292,1,0.33827184384501724
ANCASH,HUAYLAS,SANTA CRUZ,3961.7059600000002,35992.121882,2,0.11007147544644448
ANCASH,HUAYLAS,SANTO TORIBIO,1788.677445,8454.396397,1,0.21156772890785003
ANCASH,HUAYLAS,YURACMARCA,909.900147,54818.417005,1,0.016598438931883196
ANCASH,MARISCAL LUZURIAGA,CASCA,3429.633715,7604.927366999999,2,0.4509752098201729
ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,1965.260186,9852.546484999999,2,0.19946723306426503
ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,3753.035211,21370.65316,2,0.17561630816341411
ANCASH,MARISCAL LUZURIAGA,LLAMA,1961.568078,4912.739235999999,2,0.3992819451164536
ANCASH,MARISCAL LUZURIAGA,LLUMPA,4851.321349,13924.565285,2,0.34840020134962507
ANCASH,MARISCAL LUZURIAGA,LUCMA,2464.510876,7534.875103,2,0.3270805212177649
ANCASH,MARISCAL LUZURIAGA,MUSGA,1152.714466,3890.273412,2,0.29630680004246446
ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,2375.029541,4583.042005,2,0.518221202949677
ANCASH,OCROS,ACAS,810.221344,25506.867808,1,0.03176483095058349
ANCASH,OCROS,CAJAMARQUILLA,877.544524,7867.284077,1,0.11154351557807615
ANCASH,OCROS,CARHUAPAMPA,262.252485,10663.97459,1,0.024592377146690107
ANCASH,OCROS,COCHAS,2167.785702,41152.480889,1,0.05267691412936046
ANCASH,OCROS,CONGAS,3237.849837,10909.418766,1,0.2967939820122219
ANCASH,OCROS,LLIPA,282.44801,3149.566767,1,0.08967836877102787
ANCASH,OCROS,OCROS,2845.331969,22641.536366,1,0.12566867914814892
ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,928.621701,7065.653411,1,0.13142757604757355
ANCASH,OCROS,SAN PEDRO,1050.818744,53492.551809,1,0.01964420668791505
ANCASH,OCROS,SANTIAGO DE CHILCAS,930.913535,8878.217923,1,0.10485364777861175
ANCASH,PALLASCA,BOLOGNESI,2208.537105,8196.899458,2,0.26943567092853804
ANCASH,PALLASCA,CABANA,2668.758256,14493.897428,2,0.18412978767494007
ANCASH,PALLASCA,CONCHUCOS,6265.785099000001,58031.084237999996,4,0.10797291109196665
ANCASH,PALLASCA,HUACASCHUQUE,624.979611,1358.60057,1,0.4600171859194789
ANCASH,PALLASCA,HUANDOVAL,2748.26251,11572.395584999998,2,0.2374843211860356
ANCASH,PALLASCA,LACABAMBA,1438.078273,6363.495973,1,0.2259887142384776
ANCASH,PALLASCA,LLAPO,944.445621,2928.150693,1,0.3225399646465531
ANCASH,PALLASCA,PALLASCA,3581.517041,11055.792265,3,0.3239493792171031
ANCASH,PALLASCA,PAMPAS,3296.3137989999996,44060.975113,3,0.07481254762397295
ANCASH,PALLASCA,SANTA ROSA,1378.520803,29051.887209,2,0.04745030135505094
ANCASH,PALLASCA,TAUCA,3848.6721939999998,19914.118312,3,0.19326349947819874
ANCASH,POMABAMBA,HUAYLLAN,2824.465336,8885.541511,3,0.3178720545622805
ANCASH,POMABAMBA,PAROBAMBA,8617.37059,33913.814148,3,0.25409617899047765
ANCASH,POMABAMBA,POMABAMBA,8118.766227,34444.128712,5,0.23570827687017384
ANCASH,POMABAMBA,QUINUABAMBA,3502.4230820000002,14977.142769,2,0.23385121822096722
ANCASH,RECUAY,CATAC,2705.725095,102535.524542,1,0.02638817236353725
ANCASH,RECUAY,COTAPARACO,880.887539,17522.939459,1,0.05027053486437546
ANCASH,RECUAY,HUAYLLAPAMPA,1353.661982,11110.83946,1,0.12183255701545347
ANCASH,RECUAY,LLACLLIN,858.62481,9602.813281,1,0.08941388162767507
ANCASH,RECUAY,MARCA,1856.311715,18272.423025,1,0.10159088985955654
ANCASH,RECUAY,PAMPAS CHICO,1126.679613,10481.730180999999,2,0.10748985077313927
ANCASH,RECUAY,PARARIN,860.567806,25930.974694,1,0.03318686690936925
ANCASH,RECUAY,RECUAY,4012.514971,14948.609712,1,0.2684206122378694
ANCASH,RECUAY,TAPACOCHA,700.46214,7831.202421,1,0.08944503057686956
ANCASH,RECUAY,TICAPAMPA,1709.991251,14624.364531,1,0.11692755930524336
ANCASH,SANTA,CACERES DEL PERU,5569.5398860000005,52909.690043999995,2,0.10526502577067338
ANCASH,SANTA,CHIMBOTE,23962.518172,144740.284065,6,0.16555527942199494
ANCASH,SANTA,COISHCO,0.187417,808.95593,1,0.00023167763910204604
ANCASH,SANTA,MACATE,4637.937622,58788.998095,1,0.07889125129340241
ANCASH,SANTA,MORO,4184.7314160000005,35752.186265,7,0.11704826622299991
ANCASH,SANTA,NEPEÑA,10052.962676,45750.526725,1,0.2197343592660025
ANCASH,SANTA,NUEVO CHIMBOTE,7549.648014,40051.026194,1,0.1885007384687438
ANCASH,SANTA,SAMANCO,3970.932448,14939.761874,2,0.2657962343369543
ANCASH,SANTA,SANTA,2492.39412,4080.874245,2,0.6107500428501932
ANCASH,SIHUAS,ACOBAMBA,2880.479113,15052.704223,1,0.19135957701199824
ANCASH,SIHUAS,ALFONSO UGARTE,1242.622408,8920.273979,1,0.13930316612756138
ANCASH,SIHUAS,CASHAPAMPA,2811.080496,6967.764209999999,3,0.40344081850037233
ANCASH,SIHUAS,CHINGALPO,1790.313289,17367.214965,1,0.10308580233549265
ANCASH,SIHUAS,HUAYLLABAMBA,6193.804722999999,27691.759745,3,0.2236695962999732
ANCASH,SIHUAS,QUICHES,3029.795084,14843.765848,1,0.2041122930006488
ANCASH,SIHUAS,RAGASH,3770.418887,20906.210703,2,0.18034922447514373
ANCASH,SIHUAS,SAN JUAN,7935.688801,21157.879815,2,0.3750701332263901
ANCASH,SIHUAS,SICSIBAMBA,2534.28749,8254.424375,1,0.30702171040242887
ANCASH,SIHUAS,SIHUAS,2027.2232490000001,4607.402047,2,0.4399926961702807
ANCASH,YUNGAY,CASCAPARA,2469.889071,13714.775287,2,0.18008964925157508
ANCASH,YUNGAY,MANCOS,4121.44935,6299.651308,2,0.6542345200544868
ANCASH,YUNGAY,MATACOTO,2011.140539,4708.916993,1,0.4270919495904565
ANCASH,YUNGAY,QUILLO,7529.540891000001,37141.36427,2,0.2027265567377609
ANCASH,YUNGAY,RANRAHIRCA,1804.573084,2171.518049,1,0.8310191503271269
ANCASH,YUNGAY,SHUPLUY,2172.3592280000003,16676.88833,2,0.1302616642273817
ANCASH,YUNGAY,YANAMA,7384.547714,28412.662908,3,0.25990340074462975
ANCASH,YUNGAY,YUNGAY,7657.720581,27358.50563,3,0.27990273608376176
APURIMAC,ABANCAY,ABANCAY,7983.7059,28669.786632,7,0.27847106092826396
APURIMAC,ABANCAY,CHACOCHE,1099.254038,17691.296242,3,0.06213530218268107
APURIMAC,ABANCAY,CIRCA,2437.601191,63455.996935999996,5,0.03841403978663355
APURIMAC,ABANCAY,CURAHUASI,14006.481373999999,86044.085289,10,0.162782616921963
APURIMAC,ABANCAY,HUANIPACA,6586.848439376,42725.561633,9,0.15416645651039276
APURIMAC,ABANCAY,LAMBRAMA,3838.928024,52591.780061,5,0.07299482960164716
APURIMAC,ABANCAY,PICHIRHUA,6430.287437999999,37388.922138,9,0.17198376070500884
APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,4772.031179,11800.323117,4,0.404398348391429
APURIMAC,ABANCAY,TAMBURCO,1471.611766,5459.5842920000005,2,0.2695464869287524
APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,10757.927084,19715.421643,8,0.5456605128107733
APURIMAC,ANDAHUAYLAS,ANDARAPA,9640.967273,18613.748418,11,0.5179487256675782
APURIMAC,ANDAHUAYLAS,CHIARA,1021.3793039999999,14669.409835,4,0.06962647546754562
APURIMAC,ANDAHUAYLAS,HUANCARAMA,6986.7891,15634.848344,10,0.44687284112232767
APURIMAC,ANDAHUAYLAS,HUANCARAY,6112.5876149999995,11111.867117,7,0.5500954565635848
APURIMAC,ANDAHUAYLAS,HUAYANA,1654.395324,9530.091216,3,0.17359700830800526
APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,4842.592658,17522.475323,4,0.276364644191772
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,4434.892347999999,11209.620876,6,0.3956326799147314
APURIMAC,ANDAHUAYLAS,KISHUARA,9862.008056,30910.100551,11,0.31905454463754396
APURIMAC,ANDAHUAYLAS,PACOBAMBA,6506.121223,25944.501321,13,0.25077071794530176
APURIMAC,ANDAHUAYLAS,PACUCHA,10302.801501,17016.432954,8,0.6054618808096413
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,2537.3629969999997,59057.952229,5,0.042963951529529074
APURIMAC,ANDAHUAYLAS,POMACOCHA,1341.193797,12284.23128,3,0.10918011607153655
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,3880.258272,17851.114074,7,0.21736784919500143
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,10548.441526,24872.335326999997,10,0.4241033818223418
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,1721.5141039999999,8490.871002,4,0.2027488232472855
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,9548.725119,15606.175835,10,0.6118555384711901
APURIMAC,ANDAHUAYLAS,TALAVERA,10719.237111,15800.64647,12,0.6784049710467321
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,2809.500862,45337.065999,5,0.06196918128892525
APURIMAC,ANDAHUAYLAS,TURPO,6801.343962,12374.501711,8,0.5496256835904848
APURIMAC,ANTABAMBA,ANTABAMBA,2030.018596,60291.694864000005,4,0.03366995405551484
APURIMAC,ANTABAMBA,EL ORO,463.624241,6662.453872,2,0.06958760989677588
APURIMAC,ANTABAMBA,HUAQUIRCA,1535.937184,35095.868277,2,0.043764045724053874
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,1871.365053,63264.828433,4,0.02957986450531279
APURIMAC,ANTABAMBA,OROPESA,1141.068891,117173.478875,3,0.009738286359298812
APURIMAC,ANTABAMBA,PACHACONAS,1448.057072,22931.810465,4,0.06314621665873778
APURIMAC,ANTABAMBA,SABAINO,1574.156369,17659.734592,2,0.08913816687330654
APURIMAC,AYMARAES,CAPAYA,900.385957,8328.696468,2,0.10810646785597325
APURIMAC,AYMARAES,CARAYBAMBA,1626.8681080000001,23032.720585,3,0.070632911209781
APURIMAC,AYMARAES,CHALHUANCA,3826.760931,33906.335115,4,0.11286271188026627
APURIMAC,AYMARAES,CHAPIMARCA,2921.626129,20410.454848,4,0.143143607075777
APURIMAC,AYMARAES,COLCABAMBA,900.026719,9179.751077,2,0.09804478481502946
APURIMAC,AYMARAES,COTARUSE,1935.930089,173537.549494,6,0.011155684142393252
APURIMAC,AYMARAES,IHUAYLLO,965.368926,7278.887081000001,2,0.13262589668685643
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,1056.852962,10100.83512,2,0.10463025576047616
APURIMAC,AYMARAES,LUCRE,2141.967643,10377.513927,3,0.20640469943644912
APURIMAC,AYMARAES,POCOHUANCA,1460.476771,8759.517485,6,0.16673027635380078
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,1317.96136,9622.305317,2,0.13696939730976113
