ubigeo,dep,prov,dist,cod_se,sector,ha_se,ha_agricola,intensidad,lat,lon
210604,PUNO,HUANCANE,INCHUPALLA,21060404,MUNAYPA,2591.85328284025,1259.0840079286565,0.4857852164181551,-15.063142568999979,-69.72796607299995
210604,PUNO,HUANCANE,INCHUPALLA,21060405,PONGONI,2166.543215832672,596.3010639630216,0.2752315576284704,-15.038275684999974,-69.75028417599998
210605,PUNO,HUANCANE,PUSI,21060501,KORPA PIRIN,1218.8515848401719,907.0463216925012,0.7441811070143066,-15.395603020999943,-69.95203991399995
210605,PUNO,HUANCANE,PUSI,21060502,HATUN AYLLU,908.299601875947,462.843460907869,0.5095713572393296,-15.422179049999954,-69.94718450499994
210605,PUNO,HUANCANE,PUSI,21060503,PATAMUNI QUENORA,2148.1929766019466,1158.0427712480478,0.5390776265733176,-15.41125276799994,-69.98965012299993
210605,PUNO,HUANCANE,PUSI,21060504,PAMPA MUNI CASALLANI,3606.0460944255024,2379.4588527842848,0.6598525893672383,-15.448313588999952,-69.99585809399997
210605,PUNO,HUANCANE,PUSI,21060505,CORAPATA COLLARANA,3512.228804994601,2370.606661987496,0.6749579237595086,-15.487819606999949,-69.96626926799996
210605,PUNO,HUANCANE,PUSI,21060506,LLAPAS LACCARA,3250.3562594454015,1687.6748391883,0.5192276490566184,-15.481400018999977,-69.92960432099994
210605,PUNO,HUANCANE,PUSI,21060507,COJELA CHUJUNI,5103.205804969382,4882.876103075705,0.956825236858148,-15.40425096499996,-70.05622695199997
210606,PUNO,HUANCANE,ROSASPATA,21060601,TICANI CARIGUITA,3358.083989208075,3176.374083710539,0.9458888145497552,-15.224178345999974,-69.57380059499997
210606,PUNO,HUANCANE,ROSASPATA,21060602,QUELLOQUELLO,7971.08808766464,2392.591267281587,0.3001586785854434,-15.184972767999966,-69.50394652399996
210606,PUNO,HUANCANE,ROSASPATA,21060603,ÑAPA,14008.439129964852,1266.4547263318943,0.09040655526159765,-15.198901846999945,-69.42769483899997
210606,PUNO,HUANCANE,ROSASPATA,21060604,CAHUAYA,5159.458578878398,1129.6584568609867,0.21894903110290312,-15.266654029999927,-69.56783198599999
210607,PUNO,HUANCANE,TARACO,21060701,CCOLLANA,2285.7708527045597,2069.480306592966,0.9053752278555501,-15.268922388999954,-69.96224328599999
210607,PUNO,HUANCANE,TARACO,21060702,SEGUNDO SECTOR SACASCO,815.2338277040482,713.5556330806943,0.8752772625864762,-15.27470986399993,-69.93128056299997
210607,PUNO,HUANCANE,TARACO,21060703,PATASCACHI,1460.3248340565826,1394.5084082225828,0.9549302837977693,-15.253167410999936,-69.91228739499996
210607,PUNO,HUANCANE,TARACO,21060704,TUNI GRANDE,1272.2599975021058,1236.9102683031037,0.9722150116576753,-15.270370549999939,-69.89006195199994
210607,PUNO,HUANCANE,TARACO,21060705,RAMIS,1764.4098466589053,1703.081346852412,0.9652413525561393,-15.280277775999934,-69.86329591099997
210607,PUNO,HUANCANE,TARACO,21060706,PRIMER SECTOR SACASCO,1148.7363528263302,1143.9563220095542,0.9958388791257322,-15.292674603999956,-69.92523133099996
210607,PUNO,HUANCANE,TARACO,21060707,TERCER SECTOR SACASCO,939.2332111514263,936.982854216614,0.9976040488048186,-15.30684320499995,-69.93938780599996
210607,PUNO,HUANCANE,TARACO,21060708,TUNI REQUENA,3250.8265006205625,2396.4726745784724,0.7371887346559408,-15.338381159999926,-69.90275907399996
210607,PUNO,HUANCANE,TARACO,21060709,HUANCOLLUSCO,1904.1709208281886,1125.9185696730958,0.591290706815014,-15.365059247999966,-69.95997344099999
210607,PUNO,HUANCANE,TARACO,21060710,JASANA POCSELLIN,1915.6369681626975,1909.4589649233424,0.9967749613616611,-15.33642066799996,-69.93589670699998
210607,PUNO,HUANCANE,TARACO,21060711,JASANA CAPALLINO,1396.3465489728826,1122.010203331958,0.8035327649552904,-15.32862433799994,-69.96929727799994
210607,PUNO,HUANCANE,TARACO,21060712,JASANA CENTRAL,826.7569053348479,469.77200274937564,0.5682105582887288,-15.318583407999938,-69.98853008199995
210607,PUNO,HUANCANE,TARACO,21060713,JASANA HUARIZAN,702.363369458142,617.4378224530973,0.8790860248441446,-15.297992847999978,-69.99348046999995
210608,PUNO,HUANCANE,VILQUE CHICO,21060801,HUIJIPATA,14917.95558943665,1700.5750419148135,0.11399518062106208,-15.083180806999962,-69.53440753799998
210608,PUNO,HUANCANE,VILQUE CHICO,21060802,SOLITARIO,9179.726188334176,3457.101987104676,0.3766018632993702,-15.122059040999943,-69.57016948399996
210608,PUNO,HUANCANE,VILQUE CHICO,21060803,TIQUITIQUI,7679.206925400666,5337.988438700566,0.6951223597119118,-15.180088978999947,-69.60915744099998
210608,PUNO,HUANCANE,VILQUE CHICO,21060804,COTACUCHO,3659.310032844656,1722.1678815521418,0.47062639297970926,-15.237601881999979,-69.65328477999998
210608,PUNO,HUANCANE,VILQUE CHICO,21060805,CULACHATA,10966.694240443561,5208.986037683926,0.47498233501157977,-15.127938839999956,-69.69333009099995
210608,PUNO,HUANCANE,VILQUE CHICO,21060806,HUANCARANI,4374.068859754485,1373.2368374651312,0.3139495242290746,-15.193308203999948,-69.71135974399994
210701,PUNO,LAMPA,LAMPA,21070101,MARNO,10460.19178021759,1220.6764382251104,0.1166973286793522,-15.273212420999982,-70.44104251499994
210701,PUNO,LAMPA,LAMPA,21070102,QUELLO QUELLO,10246.678886732636,3588.7620081292575,0.35023660327405925,-15.240859593999971,-70.37713153099997
210701,PUNO,LAMPA,LAMPA,21070103,SUTUCA URINSAYA,5736.441682316076,2603.897405877145,0.4539220565780818,-15.328532696999957,-70.35088815999995
210701,PUNO,LAMPA,LAMPA,21070104,CATACHA,1643.5087642702738,582.8097262182008,0.3546130929681846,-15.38650529399996,-70.33457276899998
210701,PUNO,LAMPA,LAMPA,21070105,CHAÑOCAHUA JOVEN,1992.919351165203,559.332365849443,0.2806598097019919,-15.374205649999965,-70.29106615299997
210701,PUNO,LAMPA,LAMPA,21070106,PIAS HUAYTA,4900.707614086013,4212.390533879449,0.8595474093928505,-15.477355529999954,-70.36535257799994
210701,PUNO,LAMPA,LAMPA,21070107,CENTRAL HUAYTA,4555.598230318972,3699.273110012588,0.8120279539562412,-15.453022632999932,-70.39038754299997
210701,PUNO,LAMPA,LAMPA,21070108,LENZORA,3213.4125468848288,2658.3455239280365,0.827265558076292,-15.397528001999945,-70.37591656799998
210701,PUNO,LAMPA,LAMPA,21070109,HUAYLLANI,3022.384591465797,1605.5172792272012,0.5312087957835164,-15.426253625999948,-70.42851764799997
210701,PUNO,LAMPA,LAMPA,21070110,CANTERIA,2086.878114627047,929.2159661824758,0.44526604580763407,-15.392533580999952,-70.43466781399997
210701,PUNO,LAMPA,LAMPA,21070111,MOQUEGACHE JAPO,4212.091652493707,1239.6044063229974,0.2942966365865063,-15.369187060999934,-70.45793773099996
210701,PUNO,LAMPA,LAMPA,21070112,ANCORIN HUARAL ORCCO,5190.434838926012,974.26108707257,0.18770317272187564,-15.324429576999933,-70.44982336799995
210701,PUNO,LAMPA,LAMPA,21070113,TUMARUMA,8765.948040358426,8.862472691980765,0.001011011319161138,-15.44288497599996,-70.48705970199995
210702,PUNO,LAMPA,CABANILLA,21070201,NESTOR CACERES,4606.978845031373,2882.7898298931086,0.625744099737336,-15.527711587999931,-70.38165101599998
210702,PUNO,LAMPA,CABANILLA,21070202,VILLA FLORIDA,2030.8242817294501,1807.342019297906,0.8899548993765101,-15.49837821999995,-70.33943005099997
210702,PUNO,LAMPA,CABANILLA,21070203,CULLILLACA JOVEN,4790.981312791229,4037.897405399289,0.8428121801725014,-15.534406177999927,-70.31065396499997
210702,PUNO,LAMPA,CABANILLA,21070204,QUINSACHATA,3357.0105878019435,2939.9383731621438,0.875760828352679,-15.576761406999935,-70.30297890099996
210702,PUNO,LAMPA,CABANILLA,21070205,LIZACIA,3295.127275267743,1406.4824546315183,0.4268370648952356,-15.66233731699998,-70.40246838899998
210702,PUNO,LAMPA,CABANILLA,21070206,COLLANA,2571.753439802419,676.181932675534,0.2629264229651359,-15.627284287999942,-70.39339252899998
210702,PUNO,LAMPA,CABANILLA,21070207,TANCUAÑA,5151.33921100182,1560.206615146521,0.3028739811609292,-15.583704796999939,-70.38011813299994
210702,PUNO,LAMPA,CABANILLA,21070208,ICHURIA HUANCANE,12661.464564297738,221.76850572550026,0.017515233297010026,-15.566428002999942,-70.45638810699995
210703,PUNO,LAMPA,CALAPUJA,21070301,SAN SEBASTIAN,1401.917921401794,837.9315088433033,0.5977036858230943,-15.272297201999947,-70.23917382699995
210703,PUNO,LAMPA,CALAPUJA,21070302,OCCHILE,1313.6329385865213,1138.9387777859545,0.8670144789544185,-15.28359434999993,-70.21468661499995
210703,PUNO,LAMPA,CALAPUJA,21070303,ESTRELLA SARA,2902.979066954292,1850.0958981545784,0.6373094174928504,-15.344572669999934,-70.17848926899995
210703,PUNO,LAMPA,CALAPUJA,21070304,KAPANI,2536.401128883917,1326.747301796618,0.523082601836099,-15.320996683999965,-70.20859055999995
210703,PUNO,LAMPA,CALAPUJA,21070305,CHACRAPI,5631.292476047061,1243.3261562787818,0.2207887730156659,-15.307471469999939,-70.28243002999994
210704,PUNO,LAMPA,NICASIO,21070401,CARA CARA KAQUINGORA,2089.9140097389554,1345.6317550406313,0.6438694361442698,-15.237440808999963,-70.32541133599995
210704,PUNO,LAMPA,NICASIO,21070402,PICHACANI COA,3035.212600224325,1959.7344043205119,0.6456662720020577,-15.197718947999931,-70.32130610399997
210704,PUNO,LAMPA,NICASIO,21070403,TAHUANTINSUYO COMERMOCCO,1513.3440594311962,1500.465324687715,0.9914898831741398,-15.18640699699995,-70.28947883399996
210704,PUNO,LAMPA,NICASIO,21070404,CHULLUMPI,1690.8058149989083,1660.0334554911612,0.9818001811711495,-15.197723192999945,-70.25256523099995
210704,PUNO,LAMPA,NICASIO,21070405,LARKAS CHIPANO,1077.911910696269,1040.1781863931535,0.9649936846149686,-15.237943607999966,-70.24086320599997
210704,PUNO,LAMPA,NICASIO,21070406,JUCARI,2033.2311190056755,1375.1023245412525,0.676313829592441,-15.22516595199994,-70.28121254199993
210704,PUNO,LAMPA,NICASIO,21070407,GAST KOLLE,1874.4237101186861,853.4027771946809,0.45528808272524707,-15.256225022999956,-70.28047137699997
210705,PUNO,LAMPA,OCUVIRI,21070501,CAYCHO CERRO MINAS,29729.792622974765,644.7190498959937,0.02168595852894594,-15.09118809599994,-70.82499354399994
210705,PUNO,LAMPA,OCUVIRI,21070502,CHAPIOCO - OCUVIRI ALTO,58264.022088181686,0.0,0.0,-15.229684549999945,-70.86292691399996
210706,PUNO,LAMPA,PALCA,21070601,SUATIA,32586.39614218499,0.0,0.0,-15.306106687999943,-70.64456038199995
210706,PUNO,LAMPA,PALCA,21070602,CHULLUNQUIANI,16890.953667017104,60.21081283708438,0.0035646781125602037,-15.286202854999942,-70.54157128099996
210707,PUNO,LAMPA,PARATIA,21070701,QUILISANE,10846.366297840737,0.0,0.0,-15.380040182999949,-70.76701595299994
210707,PUNO,LAMPA,PARATIA,21070702,SAN ANTON,13900.361407346109,0.0,0.0,-15.412985964999962,-70.67816632999995
210707,PUNO,LAMPA,PARATIA,21070703,CORITA,15117.971093564287,0.0,0.0,-15.488319358999945,-70.57686547799995
210707,PUNO,LAMPA,PARATIA,21070704,CHILAHUITO,14171.019281489342,0.0,0.0,-15.49790343999996,-70.68209648099997
210707,PUNO,LAMPA,PARATIA,21070705,JARPAÑA,20698.16943799305,0.0,0.0,-15.514039211999943,-70.79893668499994
210708,PUNO,LAMPA,PUCARA,21070801,ANGARA BAJO - VENTILLA,2946.2482989707237,2201.095579191458,0.747084208741135,-14.949216243999956,-70.47750020099994
210708,PUNO,LAMPA,PUCARA,21070802,TUNI GRANDE,1710.3526124678333,1519.4958546375897,0.8884108712794256,-14.97249187899996,-70.42703103499997
210708,PUNO,LAMPA,PUCARA,21070803,PACAJE - HUATA,2546.20087752906,2233.5399884943163,0.8772049401938141,-15.008250920999956,-70.38563594899995
210708,PUNO,LAMPA,PUCARA,21070804,QUEÑUANI - PUCACHUPA - JALLAHUA,4669.991553072431,1941.0798094527063,0.4156495332792737,-15.086417070999971,-70.38581562799999
210708,PUNO,LAMPA,PUCARA,21070805,TUNI REQUENA - QQUEPA - COLQUE,11439.663492018331,1707.1309897457443,0.1492291264456198,-15.144503781999958,-70.46969575599996
210708,PUNO,LAMPA,PUCARA,21070806,HUANCARANI - CALUYO,7150.09681520598,1009.9918557785963,0.14125568952166706,-15.06173010699996,-70.48190305699995
210708,PUNO,LAMPA,PUCARA,21070807,ANGARA ALTO - WILLCUYO,4124.340056367057,1368.7852471006845,0.3318798228064601,-15.028766320999978,-70.51944595199996
210708,PUNO,LAMPA,PUCARA,21070808,MALLACASI - SIJSIRANI,2421.9334442086447,1434.2469552737714,0.5921909038018197,-14.992632287999982,-70.48100378799995
210708,PUNO,LAMPA,PUCARA,21070809,COLQUEJAHUA - CORIÑAHUI,2627.2621069052125,1601.0570748084522,0.6094013500215324,-15.010298571999954,-70.44604657299993
210708,PUNO,LAMPA,PUCARA,21070810,CHIJNAYA - SINCATA,4799.745686956195,1903.8374509174992,0.3966538177410887,-15.066543756999977,-70.42781308899998
210708,PUNO,LAMPA,PUCARA,21070811,HUARSA - CHILIN,4579.519734189144,1194.1192780386104,0.260752076058046,-15.17652082899997,-70.43872173899996
210708,PUNO,LAMPA,PUCARA,21070812,CCACCO,3502.224814560696,1111.8547370797623,0.31747097800722673,-15.172922653999933,-70.38986140899993
210709,PUNO,LAMPA,SANTA LUCIA,21070901,PINAYA,71544.17974808236,0.0,0.0,-15.515012684999931,-70.91338681899998
210709,PUNO,LAMPA,SANTA LUCIA,21070902,CHOROMA,13011.956449135469,0.0,0.0,-15.615303805999929,-70.74247698399995
210709,PUNO,LAMPA,SANTA LUCIA,21070903,CALUTA,15620.583630775724,0.0,0.0,-15.64873380499995,-70.65737265299998
210709,PUNO,LAMPA,SANTA LUCIA,21070904,CAYACHIRA,28990.577006354077,287.37797417986764,0.009912806292778544,-15.630104814999981,-70.55259142299997
210709,PUNO,LAMPA,SANTA LUCIA,21070905,LAGUNILLAS,29775.32998725832,0.0,0.0,-15.749946703999967,-70.78681632999997
210710,PUNO,LAMPA,VILAVILA,21071001,CHIVAY,7035.655922408176,0.0,0.0,-15.179247132999933,-70.69234171799997
210710,PUNO,LAMPA,VILAVILA,21071002,QUEPA,9069.795023538303,0.0,0.0,-15.171630186999948,-70.61777399799996
210801,PUNO,MELGAR,AYAVIRI,21080101,CCAPAC HANCCO - QUESCA,10501.302213695064,2536.1723692163287,0.24151027345054693,-14.831441604999952,-70.59124923499996
210801,PUNO,MELGAR,AYAVIRI,21080102,UMASUYO - PUSICUCHO - TOTORANI,7348.3437175881845,3023.840698495701,0.4114996269510597,-14.86085546499993,-70.52607441199996
210801,PUNO,MELGAR,AYAVIRI,21080103,MALLIRI - UMASUYO ALTO - VILLAPAMPA,6069.901291591897,2515.5568944152956,0.4144312689071034,-14.84945940199998,-70.46154371699998
210801,PUNO,MELGAR,AYAVIRI,21080104,PIRHUANI HUANUYO,3982.4807869442357,2188.277616506135,0.5494760009087712,-14.912922303999949,-70.53851471399997
210801,PUNO,MELGAR,AYAVIRI,21080105,PACOBAMBA ALTO Y BAJO,19941.523422024642,1119.435532656142,0.056135908424116115,-15.05366768999994,-70.62455916899995
210801,PUNO,MELGAR,AYAVIRI,21080106,CONDORMILLA ALTO - SUNIMARCA,16148.368759655446,2655.713852303116,0.1644570972975341,-14.983045320999963,-70.69643931299998
210801,PUNO,MELGAR,AYAVIRI,21080107,ANTAYMARCA - ANTAPATA,3080.410289149586,2436.4991605547652,0.7909657908678827,-14.890337411999951,-70.63890663899997
210801,PUNO,MELGAR,AYAVIRI,21080108,VILACARCCA - HUANACUYO,16855.228731134823,2183.0703940347767,0.12951888276676005,-14.764297036999949,-70.62796138099998
210801,PUNO,MELGAR,AYAVIRI,21080109,CONDORMILLA BAJO - CCACCAPUNCO,6557.872498131631,2237.67242095258,0.3412192630445474,-14.963672385999928,-70.61735131699999
210801,PUNO,MELGAR,AYAVIRI,21080110,SAN FRANCISCO - RIOJA,11199.040633631781,1285.2697141474612,0.11476605507508156,-15.06772849899994,-70.56848310699996
210802,PUNO,MELGAR,ANTAUTA,21080201,SANTA ISABEL,44686.11725687611,88.10346592190984,0.0019716070970196647,-14.296908491999943,-70.37494925499993
210802,PUNO,MELGAR,ANTAUTA,21080202,LARIMAYO CCOROCCA,9365.778787833535,890.5475082428526,0.09508525969027841,-14.441882135999947,-70.39538575699999
210802,PUNO,MELGAR,ANTAUTA,21080203,SAN JUAN MILLUNI HUANACUMAYO,11420.211203800318,954.4579117543234,0.08357620491613213,-14.508774960999972,-70.41089005299995
210803,PUNO,MELGAR,CUPI,21080301,KAPAC KAYPI - QUELLOMA,7189.045036010393,81.40686572102216,0.011323738453890592,-14.879694534999942,-70.95945502399996
210803,PUNO,MELGAR,CUPI,21080302,MOLLOCCOSI - ACOYO - HUALLATUMA,4037.1516570118406,490.03337412582545,0.12138096751325193,-14.859801526999945,-70.89486170299995
210803,PUNO,MELGAR,CUPI,21080303,PUMARIMAYO - ANICETA,2037.5442476054632,1019.6172001284499,0.5004147523798373,-14.85935530599994,-70.84704598399998
210803,PUNO,MELGAR,CUPI,21080304,CUPIMAYO - CCOÑAHUASA,2519.2353168657446,365.87349999054567,0.14523196683576972,-14.89623273799998,-70.89334827899995
210803,PUNO,MELGAR,CUPI,21080305,MACHACMARCA ROSASPATA,3819.9736152801015,1681.1396419993475,0.44009195123094513,-14.956005193999943,-70.83087655899993
210803,PUNO,MELGAR,CUPI,21080306,CORANI - AQUESAYA,947.9615926977262,794.3809754608898,0.8379885657605874,-14.86683917399995,-70.82191364399995
210803,PUNO,MELGAR,CUPI,21080307,ALTO CORANI - HUANACUYO,1117.8530747980444,899.4495195527054,0.8046223066615471,-14.905912175999958,-70.84382695199997
210804,PUNO,MELGAR,LLALLI,21080401,CHECASICA  ALTO Y  BAJO,5304.260863162599,461.47929552222683,0.08700162141857322,-14.949474862999978,-70.95612339099995
210804,PUNO,MELGAR,LLALLI,21080402,TOCRA - TAYAJE,1709.7714942533764,553.9301342600081,0.3239790440545966,-14.978481638999938,-70.89682788499994
210804,PUNO,MELGAR,LLALLI,21080403,TIKARJANI - KENAMARI  BAJO Y ALTO,4475.937150673251,73.80382025127423,0.016489020682556494,-15.007323587999963,-70.87735847099998
210804,PUNO,MELGAR,LLALLI,21080404,"TINTAYA MARQUINI, BUENA VISTA",7740.506633955579,1051.7953018535225,0.13588197150294679,-15.02315318899997,-70.95927579999994
210804,PUNO,MELGAR,LLALLI,21080405,LLALLI SUCRE - KAHUASIRI,1981.227753063123,809.7903351778941,0.4087315725947706,-14.934518855999954,-70.87450697999998
210804,PUNO,MELGAR,LLALLI,21080406,IKANTAÑA - PARCO,1674.9330233937037,557.1445402202572,0.3326369069321865,-14.961398394999947,-70.91217885899994
210805,PUNO,MELGAR,MACARI,21080501,PICHACANI - BAJO Y ALTO CCOLLANA,24379.78664745932,132.97982955531916,0.005454511619738777,-14.676237282999978,-71.02060465899996
210805,PUNO,MELGAR,MACARI,21080502,QUISHUARA - SANTA CRUZ - KACSILE,10260.23693465949,465.43587664939787,0.04536307295956655,-14.629134867999937,-70.92255640899998
210805,PUNO,MELGAR,MACARI,21080503,ESCALERA - ROSASPATA - SELQUE,12721.627614998173,1722.943383832975,0.13543419411221483,-14.717111668999962,-70.89216382499995
210805,PUNO,MELGAR,MACARI,21080504,JATUN SAYNA - TURMANA,8366.158969795857,826.0806681841178,0.09874073289385213,-14.803318102999981,-70.92581236399997
210805,PUNO,MELGAR,MACARI,21080505,CCOLLPATIRA - ANCCOCUNCA,3498.8020358924614,1966.4807690258738,0.5620440221689397,-14.747690751999926,-70.83715042299997
210805,PUNO,MELGAR,MACARI,21080506,HUAMANRURO - SAN FRANCISCO,3287.4006230045106,2477.1336965992627,0.7535235222822624,-14.744622514999946,-70.78771158299998
210805,PUNO,MELGAR,MACARI,21080507,AQUESAYA - PUYUPATA,3259.340850526414,2442.5503320172893,0.7494000916236774,-14.816746167999952,-70.80906166499994
210805,PUNO,MELGAR,MACARI,21080508,HUACAUTA - COMUNIDAD MACARI,3383.8407610970153,2181.183453073463,0.6445880900040758,-14.794189761999974,-70.84808580899994
210806,PUNO,MELGAR,NUÑOA,21080601,AMERICA - DIEGO TAPARA - RIO NORTE,14246.846919892385,368.3201537399139,0.025852748738785215,-14.365854143999968,-70.74677038799996
210806,PUNO,MELGAR,NUÑOA,21080602,TICUYO - JUAN VELASCO - SALCCACANCHA,24910.25638706178,903.6719981380371,0.0362771054659798,-14.412038717999963,-70.63354407999998
210806,PUNO,MELGAR,NUÑOA,21080603,KACSILE -  ISTARATA - ANANSAYA PUNA,22443.338083195802,828.5060183406847,0.036915454165929944,-14.409399539999981,-70.50833168999998
210806,PUNO,MELGAR,NUÑOA,21080604,ORCCORARAPAMPA - QUITAMPARI - LIBERTAD,4282.9263241088765,1412.6832181116108,0.32984065361094894,-14.537203730999977,-70.59100865699997
210806,PUNO,MELGAR,NUÑOA,21080605,NUEVO PERU - CAUCHIRI - HUANACOPAMPA,11574.409991379267,517.5723581028412,0.04471695390852183,-14.478608263999945,-70.70707628199995
210806,PUNO,MELGAR,NUÑOA,21080606,COMBO - ÑEQUECOTA,19290.940990295498,0.0,0.0,-14.393770557999972,-70.86775412199995
210806,PUNO,MELGAR,NUÑOA,21080607,CHILLIHUA - QUENAMARI ALTO,52407.41550367243,0.0,0.0,-14.21306786799994,-70.78524001099998
210806,PUNO,MELGAR,NUÑOA,21080608,HUARIPIÑA - ANTUYUTA,42943.3594570753,19.759984615615984,0.00046014063327689544,-14.25860935299994,-70.58908254799996
210806,PUNO,MELGAR,NUÑOA,21080609,PASANACCOLLO - PARCCA PARCCA,10614.401673231769,1078.7803332281949,0.10163364515861009,-14.546269868999957,-70.48366792299998
210806,PUNO,MELGAR,NUÑOA,21080610,ICHUCAHUA - PARACCA - JANCHALLANI,7327.11901852192,967.2485330962692,0.1320093928665826,-14.606650103999982,-70.58281908799995
210806,PUNO,MELGAR,NUÑOA,21080611,PUCACUNCA - SANTA ELENA - SAN LUIS,10040.552931180531,621.5571731285744,0.06190467570748556,-14.583312970999941,-70.65363793299997
210807,PUNO,MELGAR,ORURILLO,21080701,ICHUCAHUA  ACLLAMAYO,3475.657171228642,333.2424021696057,0.0958789620933197,-14.61353305299997,-70.51731845099994
210807,PUNO,MELGAR,ORURILLO,21080702,CHOQUESANI COLQUEMARCA,3072.745698947476,976.7934399771681,0.3178894499182781,-14.659521458999961,-70.40664602299995
210807,PUNO,MELGAR,ORURILLO,21080703,VIZCACHANI - QUENOUMA,2353.3059137536357,486.94824397203774,0.20692092818282684,-14.649112214999946,-70.50117438599995
210807,PUNO,MELGAR,ORURILLO,21080704,QUISUNI - CARMI,3088.3730157858527,704.4588286604799,0.22810030558476002,-14.688168478999955,-70.55840620099997
210807,PUNO,MELGAR,ORURILLO,21080705,BALSAPATA - QUISHUARANI,1914.8744240793,1346.6757447079065,0.7032710488863562,-14.713271661999954,-70.43581173799998
210807,PUNO,MELGAR,ORURILLO,21080706,SANTA CRUZ - TIAHUANACO,3536.9053234373764,1105.6143393455206,0.3125937050164007,-14.738162349999982,-70.52706280299998
210807,PUNO,MELGAR,ORURILLO,21080707,CALUYO - MILLUNI,5101.389513763511,974.9074640580725,0.19110625868261566,-14.774532053999962,-70.47417971899995
210807,PUNO,MELGAR,ORURILLO,21080708,CHILLIUTIRA - ANTAYMARCA,4477.845818685582,578.8002250264356,0.12925863204381954,-14.610739033999948,-70.44625390999994
210807,PUNO,MELGAR,ORURILLO,21080709,CUCHUPUJIO - PATABAMBA,2605.2567125568344,980.8766012831464,0.3764990208279708,-14.667289062999942,-70.47365270699999
210807,PUNO,MELGAR,ORURILLO,21080710,CACHUYO SOLLOCCOTAÑA - CATUYO,2591.2735143752566,1166.3200375700944,0.450095302985138,-14.700556510999945,-70.45894864699994
210807,PUNO,MELGAR,ORURILLO,21080711,HUICHULLO,1259.293096552521,327.5459145887576,0.26010300182337,-14.707436876999964,-70.41513770299997
210807,PUNO,MELGAR,ORURILLO,21080712,ISLA PAMPA - SUCHICAPILLA,786.5339632672571,758.2606069497715,0.9640532289285535,-14.748195360999944,-70.44598319499994
210807,PUNO,MELGAR,ORURILLO,21080713,AMPATUIRI - HUARACCONI,2851.1574100167722,420.3668229017075,0.1474372552791586,-14.674261082999976,-70.58879103399994
210807,PUNO,MELGAR,ORURILLO,21080714,HUAYRAYPATA CARMEN ALTO,2603.9544970531974,718.9265133564197,0.2760902750681716,-14.69575870899996,-70.50754657099998
210808,PUNO,MELGAR,SANTA ROSA,21080801,PICCHU - KUNURANA  ALTO,14537.182680677899,1341.878184336219,0.09230661908925289,-14.508806179999965,-70.93510013199995
210808,PUNO,MELGAR,SANTA ROSA,21080802,JATUN AYLLU - PARINA - ACHACO,31005.793738203465,349.8815528518183,0.011284392710795704,-14.524999453999953,-70.78776514799995
210808,PUNO,MELGAR,SANTA ROSA,21080803,CERRO GRANDE CHOSICANE,12928.237413792105,2452.9092206091223,0.1897326868388346,-14.683729665999977,-70.70896404499996
210808,PUNO,MELGAR,SANTA ROSA,21080804,CANLLICUNCA - PANCCA - SANTA ROSA,7783.871352367002,1648.2931880661934,0.21175750644503688,-14.632208674999958,-70.80740492699994
210808,PUNO,MELGAR,SANTA ROSA,21080805,KUNURANA BAJO - CCOLLOCCOLLO,8986.265513542161,3152.0288213147824,0.3507607043843435,-14.578308830999958,-70.86902229199995
210808,PUNO,MELGAR,SANTA ROSA,21080806,JUCHUY AYLLU - PICHACANI - BUENA VISTA,5144.977983019677,2271.9630439461566,0.44158848715086285,-14.687111632999972,-70.77708675099996
210809,PUNO,MELGAR,UMACHIRI,21080901,NORTE PAYLLA - SAN FRANCISCO,2396.6260441797144,1482.363836693707,0.6185211248511951,-14.782798411999977,-70.75623628299996
210809,PUNO,MELGAR,UMACHIRI,21080902,CENTRO PAYLLA,2622.6925182360774,2362.213757757659,0.9006826920551074,-14.824787882999942,-70.74737097999997
210809,PUNO,MELGAR,UMACHIRI,21080903,UMASI - UMACHIRI,4745.6505264406305,2951.7636892040528,0.6219934807163218,-14.885941662999926,-70.70331671599996
210809,PUNO,MELGAR,UMACHIRI,21080904,UMACOLLANA UNION,5872.7124056302,3137.262170550235,0.5342100811104806,-14.928975091999973,-70.75237548099994
210809,PUNO,MELGAR,UMACHIRI,21080905,PUSHUMA - CCOTAMAMANI - SORA MOLLANI,3394.8562836911537,3064.197630242773,0.9026001026797922,-14.882512533999943,-70.79583640599998
210809,PUNO,MELGAR,UMACHIRI,21080906,MIRAFLORES - PUYUPATA,1080.8115255283712,1028.0244469892032,0.9511597745838597,-14.814335932999938,-70.77341864599998
210809,PUNO,MELGAR,UMACHIRI,21080907,PACOCHUMA - CHUQUIBAMBILLA,3984.323635068378,1106.7415904732054,0.27777401934223445,-14.769176398999946,-70.70681047799997
210809,PUNO,MELGAR,UMACHIRI,21080908,SUR PAYLLA - HUALLATA HUITO,2367.4652476716246,2243.961688952186,0.9478330003615034,-14.84405490599994,-70.70850788399997
210809,PUNO,MELGAR,UMACHIRI,21080909,HUANACOMARCA - LLANKAKAHUA - SORA,6703.232739743469,2758.3240356318624,0.41149161049977545,-14.958824321999941,-70.79361338799998
210901,PUNO,MOHO,MOHO,21090101,JACANTAYA,8275.481269015307,5053.529364720389,0.610662896868801,-15.315500545999953,-69.59987404699996
210901,PUNO,MOHO,MOHO,21090102,POMAOCA,12131.710602764662,7337.386396450442,0.6048105363458262,-15.290690821999931,-69.46783758499998
