ubigeo,dep,prov,dist,cod_se,sector,ha_se,ha_agricola,intensidad,lat,lon,region_nat,region_agraria,agencia_agraria,k,ha_dep,share,productores,ua_total,ua_micro_0_5,ua_pequeno_5_20,ua_mediano_20_100,ua_grande_100_mas,ua_objetivo_5_mas,est_productores,est_ua_micro_0_5,est_ua_pequeno_5_20,est_ua_mediano_20_100,est_ua_grande_100_mas,est_ua_objetivo_5_mas,gasto_ha,tam_usd,ha_comercial,sam_usd
21302,ANCASH,MARISCAL LUZURIAGA,CASCA,02130202,VILCABAMBA,2698.507103202882,1758.700660399155,0.6517309731413112,-8.833998360999942,-77.39639998499996,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,0.0035271583918405494,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,599.3982427925993,556.934782913231,31.486942963960583,3.364909105815884,1.6683459193405799,36.52019798911705,450,791415.2971796197,238.10030491640725,107145.13721238327
21303,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,02130300,,3343.6156496273493,0.0396949072715972,1.1871851142945016e-05,-8.885379225999941,-77.17432013199993,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,7.961003736961683e-08,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,0.013528770530517945,0.012570345290625127,0.0007106788035985694,7.594797565061445e-05,3.765554767582876e-05,0.0008242823269250126,450,17.86270827221874,0.005374063783458591,2.418328702556366
21303,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,02130301,MACHI,3405.9852814292744,735.3713648041389,0.2159056202660836,-8.879206118999946,-77.25596804999998,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,0.001474822486220864,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,250.62838366340117,232.87299575178818,13.165740334493652,1.4069806518547041,0.6975910359824686,15.270312022330824,450,330917.1141618625,99.55767353093569,44800.95308892106
21303,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,02130302,PUMPA,3102.945549292026,1229.849137702305,0.3963489265813606,-8.886662420999926,-77.21410423799995,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,0.002466521338406744,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,419.1557032061653,389.4612528130865,22.018635987957005,2.353061356840034,1.16666459306639,25.538361937863428,450,553432.1119660372,166.50215769046176,74925.9709607078
21304,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,02130400,,5518.589824141042,1.620057102046801,0.0002935636011504,-8.774729263999973,-77.23344138899995,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,3.2491020964581664e-06,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,0.5521459120679079,0.513029971928648,0.029004734415082053,0.003099643400021091,0.0015368252916247128,0.03364120310672786,450,729.0256959210604,0.21933015587302263,98.69857014286018
21304,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,02130401,PARCO,10836.056687388776,2415.7019651591777,0.222931831647819,-8.770292641999959,-77.31048901999998,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,0.004844805969802202,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,823.3166368962466,764.9900178257978,43.24958289242426,4.621944895191301,2.2915932237164416,50.163121011331995,450,1087065.88432163,327.047909540798,147171.5592933591
21304,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,02130402,SISCO,5016.006642642363,1335.7131816282747,0.2662901540586157,-8.827729270999953,-77.25345086699997,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,0.0026788367479221495,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,455.23615926839426,422.9856436601595,23.91397564870103,2.555610257517731,1.2670897817671767,27.736675687985937,450,601070.9317327236,180.8344779687384,81375.51508593229
21305,ANCASH,MARISCAL LUZURIAGA,LLAMA,02130500,,855.913364775197,31.66468838978912,0.0369952026606171,-8.93928952899995,-77.27945050499994,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,6.350504886585552e-05,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,10.791920994165755,10.02738371086972,0.5669095712254922,0.060583816618026164,0.03003788811354966,0.6575312759570681,450,14249.109775405104,4.286898919444696,1929.1045137501133
21305,ANCASH,MARISCAL LUZURIAGA,LLAMA,02130501,LLAMA,1448.962400187404,895.8295963769948,0.6182559300787455,-8.904044744999965,-77.30970581599996,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,0.0017966291533677574,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,305.31556506500993,283.6859466876155,16.03850845211397,1.7139842123128406,0.8498055895429493,18.60229825396976,450,403123.31836964766,121.2811849414411,54576.5332236485
21305,ANCASH,MARISCAL LUZURIAGA,LLAMA,02130502,PAMPAMARCA,2607.863467267926,1034.0737714896177,0.3965214377472542,-8.903797913999938,-77.28373886199995,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,0.002073884466537933,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,352.4317784745233,327.4642833818731,18.51356663278413,1.978485781077188,0.9809473526724424,21.47299976653376,450,465333.19717032794,139.99726379920537,62998.76870964242
21306,ANCASH,MARISCAL LUZURIAGA,LLUMPA,02130600,,4460.94241371509,0.19006011517045,4.260537293333209e-05,-8.950229200999956,-77.50653579099998,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,3.8117466222221485e-07,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,0.06477605974871875,0.0601870979902255,0.003402746209657712,0.00036364062775999295,0.00018029561523110762,0.0039466824526488125,450,85.52705182670249,0.02573113912646221,11.579012606907995
21306,ANCASH,MARISCAL LUZURIAGA,LLUMPA,02130601,YURMA,5463.932678925809,3273.590441102125,0.5991271550120383,-8.976940759999934,-77.47249862899997,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,0.0065653423892851545,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,1115.7011549503407,1036.6609979257366,58.60881150914857,6.263336639378037,3.105406950131878,67.97755509865848,450,1473115.6984959564,443.1924657496573,199436.60958734577
21306,ANCASH,MARISCAL LUZURIAGA,LLUMPA,02130602,LLUMPA,3999.690187055612,1577.5408593335465,0.3944157636106459,-8.965142367999931,-77.38152696299994,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,0.003163833735757403,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,537.6555773871415,499.56618304235815,28.243543759106338,3.018297383912562,1.4964933570132515,32.75833450003215,450,709893.386700096,213.5741278110167,96108.35751495752
21307,ANCASH,MARISCAL LUZURIAGA,LUCMA,02130700,,3375.473923231466,3.34260383820592,0.0009902620829628,-8.927821458999972,-77.48973777099997,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,6.703752061962953e-06,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,1.1392222179058604,1.0585157468318884,0.059844394657143286,0.006395379467112657,0.003170874725308477,0.06941064884956442,450,1504.171727192664,0.4525357902071584,203.64110559322128
21307,ANCASH,MARISCAL LUZURIAGA,LUCMA,02130701,SECCHA,1345.5000651720609,788.6197070510685,0.5861164391324061,-8.919529850999936,-77.46449748299995,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,0.0015816145864553796,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,268.7764195930543,249.73536158671797,14.119073413287174,1.5088603154784321,0.7481036993933945,16.376037428158998,450,354878.86817298084,106.7666584427908,48044.99629925586
21307,ANCASH,MARISCAL LUZURIAGA,LUCMA,02130702,LUCMA,2813.9011295525734,1672.5485910388,0.5943878317091918,-8.924638069999958,-77.38249611899994,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,0.003354376291247127,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,570.0359981819543,529.6526620116301,29.944517151963105,3.200074981849759,1.586619985759891,34.73121211957275,450,752646.86596746,226.43667480255695,101896.50366115062
21308,ANCASH,MARISCAL LUZURIAGA,MUSGA,02130800,,1261.3553490439892,0.0,0.0,-8.859183577999943,-77.30397213299995,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,0.0,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,0.0,0.0,0.0,0.0,0.0,0.0,450,0.0,0.0,0.0
21308,ANCASH,MARISCAL LUZURIAGA,MUSGA,02130801,CANRASH,1498.4336961343631,422.9843367824424,0.2822843198692414,-8.915152379999938,-77.32885311299998,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,0.00084831534251013,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,144.1610126754865,133.94814426700702,7.572911062587931,0.8092928367546641,0.4012531570072915,8.783457056349887,450,190342.95155209908,57.26540157203675,25769.430707416537
21308,ANCASH,MARISCAL LUZURIAGA,MUSGA,02130802,MUSGA,1130.4843780099409,729.7301798325569,0.6455022236726037,-8.90277361699998,-77.34709109299996,SIERRA,ANCASH,MARISCAL LUZURIAGA,ANCASH,498616.86519879417,0.0014635088196257057,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,248.70576178955318,231.0865791100793,13.064743232798675,1.3961874139229233,0.6922396716829589,15.153170318404557,450,328378.5809246506,98.79394614283162,44457.27576427423
21401,ANCASH,OCROS,OCROS,02140101,OCROS,22641.536372603216,2845.3319794691665,0.1256686795738863,-10.380607533999978,-77.36440914099995,SIERRA,ANCASH,OCROS,ANCASH,498616.86519879417,0.005706449536829761,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,969.7426213897759,901.0426754158824,50.94147501527927,5.443952858135592,2.699150630920477,59.08457850433535,450,1280399.390761125,385.21303093515274,173345.86392081872
21402,ANCASH,OCROS,ACAS,02140201,ACAS,25506.86780623647,810.2213419394682,0.0317648308719962,-10.518296532999956,-77.33944884399995,SIERRA,ANCASH,OCROS,ANCASH,498616.86519879417,0.0016249376996432723,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,276.1386628019784,256.57603783597307,14.505818844715492,1.5501905654596817,0.7685955319312677,16.82460494210644,450,364599.60387276066,109.69117878296825,49361.03045233571
21403,ANCASH,OCROS,CAJAMARQUILLA,02140301,CAJAMARQUILLA,7867.284091305683,877.5445358059065,0.1115435168758811,-10.333390104999978,-77.23670575099999,SIERRA,ANCASH,OCROS,ANCASH,498616.86519879417,0.00175995758879122,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,299.0836727240023,277.8955433125448,15.71114139513922,1.6789995397068238,0.832459939498247,18.22260087434429,450,394895.0411126579,118.80567640526816,53462.55438237067
21404,ANCASH,OCROS,CARHUAPAMPA,02140401,CARHUAPAMPA,10663.974588111394,262.252481363258,0.0245923768100148,-10.50347076999998,-77.22482968199995,SIERRA,ANCASH,OCROS,ANCASH,498616.86519879417,0.0005259599096366311,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,89.38057512382981,83.04854377171442,4.695244113326206,0.5017657537933461,0.2487790372581265,5.445788904377679,450,118013.61661346612,35.504845812421664,15977.180615589748
21405,ANCASH,OCROS,COCHAS,02140501,COCHAS - HUANCHAY,41152.48087477899,2167.7857189849287,0.0526769145602955,-10.64925276799994,-77.48703024499997,COSTA,ANCASH,OCROS,ANCASH,498616.86519879417,0.00434759806634429,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,738.8221201984159,686.481387077697,38.81100793825547,4.147608555292452,2.056413885380849,45.01503037892878,1400,3034900.0065789004,293.48396364768473,410877.5491067586
21406,ANCASH,OCROS,CONGAS,02140601,CONGAS,10909.418763483767,3237.8498265746066,0.2967939811250443,-10.319371996999962,-77.42408168599997,SIERRA,ANCASH,OCROS,ANCASH,498616.86519879417,0.006493662875369658,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,1103.520081714569,1025.3428743579937,57.968928488424936,6.194954383102654,3.071502540049848,67.23538541157744,450,1457032.421958573,438.35375077756504,197259.18784990427
21407,ANCASH,OCROS,LLIPA,02140701,LLIPA,3149.566765097414,282.4479903070797,0.0896783625726199,-10.37911067899995,-77.21445085999994,SIERRA,ANCASH,OCROS,ANCASH,498616.86519879417,0.0005664629699087097,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,96.2635841803463,89.44393648561535,5.056814932375051,0.540405673292909,0.26793698476681965,5.86515759043478,450,127101.59563818586,38.238998898129054,17207.549504158076
21408,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,02140801,RAJAN,7065.653411890879,928.6217095409488,0.1314275772398005,-10.415662422999958,-77.22843604899998,SIERRA,ANCASH,OCROS,ANCASH,498616.86519879417,0.0018623953066062367,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,316.49173361405064,294.07035651781814,16.625602902073876,1.7767251225023497,0.8809129800247499,19.283241004600974,450,417879.76929342694,125.72071937672057,56574.323719524255
21409,ANCASH,OCROS,SAN PEDRO,02140901,SAN PEDRO,53492.55182158091,1050.818730051906,0.0196442064225465,-10.47472621399993,-77.56887052499997,COSTA,ANCASH,OCROS,ANCASH,498616.86519879417,0.0021074672827862606,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,358.13877510213155,332.76697648466774,18.813360433432948,2.0105237877780926,0.9968320247579012,21.820716245968942,1400,1471146.2220726684,142.26426683688467,199169.97357163855
21410,ANCASH,OCROS,SANTIAGO DE CHILCAS,02141001,CHILCAS,8878.217924005492,930.913550145186,0.1048536494726179,-10.440172108999946,-77.35868894699996,SIERRA,ANCASH,OCROS,ANCASH,498616.86519879417,0.0018669917026854657,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,317.27283597096266,294.79612286233237,16.66663492987315,1.7811100843619343,0.8830870753702252,19.330832089605313,450,418911.0975653337,126.0309984133844,56713.94928602298
21501,ANCASH,PALLASCA,CABANA,02150101,SAN MARTIN,1164.3420694241115,696.8067254604405,0.5984553369312541,-8.378412644999969,-78.04748699499999,SIERRA,ANCASH,PALLASCA,ANCASH,498616.86519879417,0.0013974792553048316,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,237.4848296879925,220.6605769333776,12.475297312106232,1.3331952095608093,0.6610076877591854,14.469500209426226,450,313563.0264571982,94.33663018144273,42451.48358164923
21501,ANCASH,PALLASCA,CABANA,02150102,CABANA,13329.555343277174,1971.9515210108668,0.1479382822777678,-8.406100489999972,-77.95162417699999,SIERRA,ANCASH,PALLASCA,ANCASH,498616.86519879417,0.003954843204560815,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,672.0781444966558,624.4657871569481,35.304885287114395,3.7729204171510173,1.8706408357572655,40.94844654002268,450,887378.1844548901,266.9711048647117,120136.99718912027
21502,ANCASH,PALLASCA,BOLOGNESI,02150201,FERRER,1483.3958564917275,978.4850883272236,0.6596250650459332,-8.35009982799994,-78.02446347999995,SIERRA,ANCASH,PALLASCA,ANCASH,498616.86519879417,0.0019623987005275285,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,333.48611037024716,309.86079241459623,17.51833319960925,1.8721283603032621,0.928214585349521,20.31867614526203,450,440318.2897472506,132.47143367421776,59612.14515339799
21502,ANCASH,PALLASCA,BOLOGNESI,02150202,BOLOGNESI,6713.503606168721,1230.0520076032467,0.1832205774750772,-8.341096775999972,-78.08001434699997,SIERRA,ANCASH,PALLASCA,ANCASH,498616.86519879417,0.0024669282037077423,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,419.2248450816863,389.5254964372488,22.022268074499014,2.3534495063371863,1.1668570403537621,25.542574621189964,450,553523.403421461,166.52962307235435,74938.33038255946
21503,ANCASH,PALLASCA,CONCHUCOS,02150301,CHALAN,3839.529786772027,551.9421511469624,0.1437525378884979,-8.163108604999934,-77.67972214299994,SIERRA,ANCASH,PALLASCA,ANCASH,498616.86519879417,0.0011069464145118876,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,188.11225978932117,174.78573190501254,9.88171064234762,1.0560268794443408,0.5235856540641228,11.461323175856085,450,248373.96801613306,74.72425378772698,33625.91420447714
21503,ANCASH,PALLASCA,CONCHUCOS,02150302,SANTA ANA,11086.90147758084,2566.474335270497,0.2314870697155777,-8.203408098999944,-77.61048255299994,SIERRA,ANCASH,PALLASCA,ANCASH,498616.86519879417,0.005147187177969333,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,874.7026946497525,812.7357082141797,45.948939937732234,4.910416567782744,2.4346195351794946,53.293976040694474,450,1154913.4508717235,347.46010821952416,156357.04869878586
21503,ANCASH,PALLASCA,CONCHUCOS,02150303,MAYAS LLAMARA,12987.196484762622,1269.884154079173,0.0977796983027922,-8.258270977999928,-77.69049554699995,SIERRA,ANCASH,PALLASCA,ANCASH,498616.86519879417,0.0025468134808734983,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,432.8003893126806,402.1393018164445,22.73540394375772,2.429660060753317,1.2046427764531646,26.3697067809642,450,571447.8693356279,171.92226687749204,77365.02009487142
21503,ANCASH,PALLASCA,CONCHUCOS,02150304,CONCHUCOS,30117.45647129447,1877.484485062946,0.0623387465290242,-8.290302060999977,-77.79870703699999,SIERRA,ANCASH,PALLASCA,ANCASH,498616.86519879417,0.0037653850403042612,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,639.8820029792255,594.5505324790025,33.61359225479614,3.592177328450265,1.7810271240639155,38.98679670731032,450,844868.0182783258,254.18175954278283,114381.79179425228
21504,ANCASH,PALLASCA,HUACASCHUQUE,02150401,HUACASCHUQUE,1358.600569854778,624.9795881307741,0.4600171691357222,-8.302835823999942,-77.99236644099994,SIERRA,ANCASH,PALLASCA,ANCASH,498616.86519879417,0.0012534264918648516,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,213.00479117452915,197.9147896389682,11.18933829287753,1.1957688732390683,0.5928707306520747,12.977977896768673,450,281240.81465884834,84.61236971770654,38075.56637296794
21505,ANCASH,PALLASCA,HUANDOVAL,02150501,HUAROSACAPE,7460.669650581084,938.7213130034772,0.1258226616333781,-8.32529167599995,-77.93211073799995,SIERRA,ANCASH,PALLASCA,ANCASH,498616.86519879417,0.0018826505449815005,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,319.9338683130662,297.26863840203396,16.806421415049854,1.7960486199123515,0.8904937077762497,19.492963742738457,450,422424.5908515648,127.08804624371399,57189.620809671294
21505,ANCASH,PALLASCA,HUANDOVAL,02150502,HUANDOVAL,4111.725935750828,1809.541209728396,0.4400928558965255,-8.351398037999957,-77.97007936499995,SIERRA,ANCASH,PALLASCA,ANCASH,498616.86519879417,0.0036291215480786995,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,616.7256576373981,573.0346633200786,32.39716805969855,3.4621819568670795,1.716574492241225,37.57592450880686,450,814293.5443777782,244.98331267888946,110242.49070550025
21506,ANCASH,PALLASCA,LACABAMBA,02150601,LACABAMBA,6363.495982060375,1438.0782626411376,0.2259887122888566,-8.265797038999949,-77.90553487899996,SIERRA,ANCASH,PALLASCA,ANCASH,498616.86519879417,0.0028841348197634438,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,490.12410300096013,455.402003905828,25.746671536028263,2.7514646180543254,1.3641957697481089,29.8623319238307,450,647135.2181885119,194.69309390649764,87611.89225792393
21507,ANCASH,PALLASCA,LLAPO,02150701,LLAPO,2928.1507084367404,944.4456176947568,0.3225399618173923,-8.515618650999954,-78.03028863699996,SIERRA,ANCASH,PALLASCA,ANCASH,498616.86519879417,0.0018941309121547957,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,321.88481894976167,299.08137689833006,16.90890665280586,1.8070008901956751,0.8959239214492184,19.611831464450756,450,425000.52796264057,127.86302672965907,57538.36202834658
21508,ANCASH,PALLASCA,PALLASCA,02150801,TABLA CHACA,3730.622697543591,870.043604153251,0.2332167240407684,-8.24537543699995,-77.96471192399997,SIERRA,ANCASH,PALLASCA,ANCASH,498616.86519879417,0.0017449141111710535,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,296.5272142241865,275.5201932397982,15.576848270423994,1.664648062057185,0.8253443745839083,18.066840707065086,450,391519.62186896295,117.79016867625583,53005.57590431513
21508,ANCASH,PALLASCA,PALLASCA,02150802,PALLASCA,2596.411500107952,1056.9021448067156,0.4070626496465496,-8.246297847999926,-78.00116434599994,SIERRA,ANCASH,PALLASCA,ANCASH,498616.86519879417,0.002119667862388365,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,360.212117198554,334.69343580326046,18.922275007540936,2.0221631407185003,1.0026028989096967,21.947041047169133,450,475605.965163022,143.08786515618274,64389.53932028224
21508,ANCASH,PALLASCA,PALLASCA,02150803,LLAYMUCHA PACCHA,4728.758058955749,1654.571313914384,0.3498955314029668,-8.287095103999945,-78.03856195899994,SIERRA,ANCASH,PALLASCA,ANCASH,498616.86519879417,0.0033183220011114567,169938.0,168253.0,157899.0,8927.0,954.0,473.0,10354.0,563.9090042248787,523.9597256534979,29.622660503921974,3.1656791890603295,1.569566306525719,34.35790599950802,450,744557.0912614728,224.0028352861047,100801.27587874711
