ubigeo,dep,prov,dist,cod_se,sector,ha_se,ha_agricola,intensidad,lat,lon,k,region_nat,agencia_agraria,share,ha_cosechada,gasto_ha,sam_usd,clientes_sam,tam_usd,share_comercial,tasa_compra,s_ha_cosechada,s_sam_usd,s_clientes_sam,s_tam_usd
50203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,05020304,BUENA VISTA,1477.659009596014,1400.7581278782693,0.9479576267472094,-13.488849215999949,-74.18169681799998,ayacucho,SIERRA,CANGALLO,0.0030052232817821367,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,451.64058194728483,34020.447911491705,10.952524294618852,179013.9653347698
50203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,05020305,CUCHUCANCHA,3056.0395107282693,1961.754508279606,0.641927076332894,-13.496193551999966,-74.22288962999994,ayacucho,SIERRA,CANGALLO,0.004208799652194686,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,632.5202974900089,47645.46122259608,15.338953588336892,250708.13194025788
50203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,05020306,JUSCAYMARCA,3573.5778643922336,2670.802483823805,0.7473749237245273,-13.536082238999938,-74.22937518199996,ayacucho,SIERRA,CANGALLO,0.005730009803752768,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,861.1356693589455,64866.22849045258,20.882997933780825,341322.9834185914
50203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,05020307,PAMPA CANGALLO,1218.079244691192,1036.2001648302498,0.8506837049776247,-13.553536357999974,-74.19136319999996,ayacucho,SIERRA,CANGALLO,0.002223091051879995,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,334.09768334999546,25166.36743481395,8.102046494337841,132424.2184964321
50203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,05020308,SAYHUAPATA,2348.3561512605147,1816.205442683632,0.7733943770448775,-13.533872740999982,-74.16776539999995,ayacucho,SIERRA,CANGALLO,0.0038965348636739168,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,585.5915212942074,44110.48662125331,14.200905808872202,232107.26512067937
50203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,05020309,HUALCHANCCA,1441.8673750044504,1030.5021521874075,0.7146996804641805,-13.58367822799994,-74.18241856699996,ayacucho,SIERRA,CANGALLO,0.0022108663858842344,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,332.2604969758894,25027.978844766316,8.057493747750316,131696.02437253442
50203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,05020310,CHIRILLA,1443.060526600617,736.0382195045134,0.5100536020054411,-13.536291885999958,-74.25538546899998,ayacucho,SIERRA,CANGALLO,0.001579115729913267,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,237.31772329316135,17876.28385597809,5.755080995390631,94064.14832732432
50204,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,05020401,ÑUÑUNHUAYCCO,7164.762770606928,1980.49065389866,0.2764209670728417,-13.538873234999926,-74.29543358899997,ayacucho,SIERRA,CANGALLO,0.004248996671155075,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,638.5613145238747,48100.50913801359,15.485451464020136,253102.57224769116
50204,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,05020402,POMABAMBA,3189.246804097575,1890.0050239991529,0.5926179879120224,-13.59416969399996,-74.25739215599998,ayacucho,SIERRA,CANGALLO,0.004054866423949147,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,609.3864114964824,45902.86944742868,14.777944550396596,241538.69759171427
50204,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,05020403,URIHUANA,1328.4449338888878,452.3688027781711,0.340525069002226,-13.611326705999945,-74.21380144399996,ayacucho,SIERRA,CANGALLO,0.0009705239120190305,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,145.85538022256242,10986.757089183962,3.537070536267581,57811.78889300744
50204,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,05020404,HUAYLLABAMBA,720.975670188251,230.48893971874065,0.3196903158445813,-13.613137877999977,-74.26651087499994,ayacucho,SIERRA,CANGALLO,0.0004944970256108586,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,74.31558439333301,5597.923589958856,1.8021924425555282,29456.005461382683
50204,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,05020405,CRUZ PAMPA,764.9078513343266,476.6303753843242,0.6231213008898744,-13.614949278999973,-74.28276709199997,ayacucho,SIERRA,CANGALLO,0.0010225753271759772,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,153.67793755970717,11576.001977842026,3.7267717117282197,60912.36723772388
50205,AYACUCHO,CANGALLO,PARAS,05020501,CCARHUACCOCCO,8347.984415390434,507.9063393681776,0.0608417929520563,-13.504254137999965,-74.70672980699999,ayacucho,SIERRA,CANGALLO,0.0010896756018442559,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,163.76211575828438,12335.606567969267,3.971318395808247,64909.3701613461
50205,AYACUCHO,CANGALLO,PARAS,05020502,SANTA ROSA,6387.317051532785,788.0559848285092,0.1233782476226691,-13.51568477799998,-74.66785652999994,ayacucho,SIERRA,CANGALLO,0.0016907160100092585,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,254.08959370744344,19139.648058874212,6.161807772215271,100711.91017369441
50205,AYACUCHO,CANGALLO,PARAS,05020503,PARAS,9150.133449972873,822.6816687693257,0.0899092535936472,-13.472634176999977,-74.62925059699995,ayacucho,SIERRA,CANGALLO,0.0017650028618615395,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,265.25380809543384,19980.607860187385,6.432545908251662,105137.00031688913
50205,AYACUCHO,CANGALLO,PARAS,05020504,SAN ISIDRO,7758.529789254203,1325.3221327984998,0.170821298467412,-13.520390149999969,-74.57790699599997,ayacucho,SIERRA,CANGALLO,0.002843380916432801,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,427.31806970228683,32188.321229385547,10.362690437969102,169373.40259988964
50205,AYACUCHO,CANGALLO,PARAS,05020505,IGLESIA HUASI,37779.97114355427,490.9928543757845,0.0129961151243376,-13.445844931999943,-74.79686815599996,ayacucho,SIERRA,CANGALLO,0.0010533889668688065,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,158.30877156367197,11924.825917310418,3.83907189900123,62747.86207807369
50205,AYACUCHO,CANGALLO,PARAS,05020506,TUNSULLA,8276.129556521992,172.52518126313913,0.0208461189599407,-13.37357280499998,-74.65233298799996,ayacucho,SIERRA,CANGALLO,0.00037014005566471815,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,55.6265722935833,4190.148053235754,1.3489739603226232,22048.358102190807
50206,AYACUCHO,CANGALLO,TOTOS,05020601,VERACRUZ,3497.3465444701324,1611.1180164464436,0.4606686800865874,-13.565552318999949,-74.53664452499999,ayacucho,SIERRA,CANGALLO,0.0034565349123173348,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,519.4660406045932,39129.493855448345,12.59732773662784,205897.52006881146
50206,AYACUCHO,CANGALLO,TOTOS,05020602,TOTOS,3905.88456899573,694.8307179914846,0.1778933057845427,-13.54237511599996,-74.50708623199995,ayacucho,SIERRA,CANGALLO,0.0014907080737545236,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,224.03136100581335,16875.470345861126,5.432879644236869,88797.91563477564
50206,AYACUCHO,CANGALLO,TOTOS,05020603,RAMON CASTILLA,811.2737987175685,461.6291993906833,0.5690177596274028,-13.576311645999963,-74.48839643299993,ayacucho,SIERRA,CANGALLO,0.000990391410157779,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,148.84117115384387,11211.665897011424,3.609477554194348,58995.24825346782
50206,AYACUCHO,CANGALLO,TOTOS,05020604,CHUYMAY,3304.121934168528,597.4831205888088,0.1808296220578686,-13.557582493999972,-74.45981490199995,ayacucho,SIERRA,CANGALLO,0.0012818559812214584,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,192.64398250906314,14511.172898047635,4.67171902388726,76357.09585294664
50301,AYACUCHO,HUANCA SANCOS,SANCOS,05030101,SANCOS,135605.18495640077,1874.0659321848489,0.0138200167846634,-14.00102624699997,-74.55976549299999,ayacucho,SIERRA,HUANCA SANCOS,0.0040206702776927165,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,604.2472368171055,45515.75404753708,14.653316831409342,239501.71492302508
50302,AYACUCHO,HUANCA SANCOS,CARAPO,05030201,PORTA CRUZ,2961.989921238785,1337.1901425873032,0.4514499299943781,-13.79902517599993,-74.36929401699996,ayacucho,SIERRA,HUANCA SANCOS,0.002868842856375105,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,431.1446224389039,32476.561576378663,10.455486376792267,170890.1094821432
50302,AYACUCHO,HUANCA SANCOS,CARAPO,05030202,SAN GERONIMO DE TAULLI,1807.919789851575,291.8769341979669,0.1614435196939401,-13.76749177399995,-74.34823462599996,ayacucho,SIERRA,HUANCA SANCOS,0.0006262004414677582,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,94.10865858607035,7088.864122094001,2.282185017683447,37301.26303795
50302,AYACUCHO,HUANCA SANCOS,CARAPO,05030203,CARAPO,14883.487185904953,1924.9806579324452,0.1293366691480375,-13.820062595999955,-74.28489235699993,ayacucho,SIERRA,HUANCA SANCOS,0.004129904067707552,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,620.6634587962429,46752.32854298381,15.051418944547938,246008.51061359528
50303,AYACUCHO,HUANCA SANCOS,SACSAMARCA,05030301,PALLCCA,25409.174924552284,400.95966680525976,0.0157801136005334,-13.909651458999974,-74.19665704099998,ayacucho,SIERRA,HUANCA SANCOS,0.000860229401319948,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,129.27974762324865,9738.174769557962,3.135102630815165,51241.80860748524
50303,AYACUCHO,HUANCA SANCOS,SACSAMARCA,05030302,SACSAMARCA,38497.63313227904,1089.685650505069,0.0283052635147952,-14.032999770999936,-74.23965195499994,ayacucho,SIERRA,HUANCA SANCOS,0.0023378402177697964,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,351.34278469557745,26465.37840837665,8.520249372910646,139259.55194047792
50304,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,05030401,SAN JOSE DE HUARCAYA,18954.003253278468,889.7047492091451,0.0469402024110792,-13.768756765999967,-74.52970568499995,ayacucho,SIERRA,HUANCA SANCOS,0.0019087959391571841,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,286.86377947542525,21608.40867146974,6.956599206396157,113702.41011869184
50304,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,05030402,SAN MARTIN DE TIO PAMPA,8094.640517434684,480.55431581621554,0.0593669743308762,-13.895156669999947,-74.41732303199996,ayacucho,SIERRA,HUANCA SANCOS,0.0010309938520501522,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,154.94311725412754,11671.303378143846,3.757452992140295,61413.83863558347
50304,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,05030403,SANTIAGO DE LUCANAMARCA,37493.88276982371,646.5368987359185,0.0172437968802812,-13.84049149699996,-74.55952029699995,ayacucho,SIERRA,HUANCA SANCOS,0.0013870972453720106,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,208.4601869401817,15702.550246572035,5.05527039239715,82626.06632400666
50401,AYACUCHO,HUANTA,HUANTA,05040101,HUANCAYOCC,8312.849497804276,2846.8339002452103,0.342461859919052,-12.886921410999946,-74.20652140999994,ayacucho,SIERRA,HUANTA,0.006107672228425607,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,917.8927423833882,69141.53306585531,22.259387138026913,363819.43105643115
50401,AYACUCHO,HUANTA,HUANTA,05040102,HUARACCOPATA,4431.756191732546,1139.6673215511776,0.257159300341754,-12.922481950999952,-74.17517628099995,ayacucho,SIERRA,HUANTA,0.0024450722077191673,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,367.4581657515166,27679.291647580234,8.911055933674524,145647.10518750042
50401,AYACUCHO,HUANTA,HUANTA,05040103,MAYNAY,2161.44255257732,1826.5097584607845,0.8450420096906303,-12.964944696999964,-74.25997933499997,ayacucho,SIERRA,HUANTA,0.003918642013409496,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,588.9138987136488,44360.74926916039,14.281475228133496,233424.1351717022
50401,AYACUCHO,HUANTA,HUANTA,05040104,QUINRAPA,1554.5180870652202,1260.733254983969,0.8110122780006448,-12.942955396999936,-74.27379640499998,ayacucho,SIERRA,HUANTA,0.0027048102413895518,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,406.4929480892771,30619.640306092053,9.857670164056906,161119.078813373
50402,AYACUCHO,HUANTA,AYAHUANCO,05040201,PAMPACORIS,24359.55821321106,1121.1307523924932,0.0460242645855729,-12.505376118999948,-74.32861545099996,ayacucho,SIERRA,HUANTA,0.002405303365339204,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,361.4814973206754,27229.090879174913,8.766118545835202,143278.17033518257
50402,AYACUCHO,HUANTA,AYAHUANCO,05040202,AYAHUANCO,12641.261557285665,409.65742812254905,0.0324063722806563,-12.581912813999963,-74.26065251999995,ayacucho,SIERRA,HUANTA,0.0008788898069173756,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,132.0841304105392,9949.418759474787,3.2031104047773273,52353.36435144637
50403,AYACUCHO,HUANTA,HUAMANGUILLA,05040301,HUAMANGUILLA,5064.748290301115,1039.038835690683,0.2051511301519999,-12.971446395999976,-74.13677773399996,ayacucho,SIERRA,HUANTA,0.0022291812109083865,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,335.0129441176091,25235.310710760896,8.124242054688018,132786.99470803695
50403,AYACUCHO,HUANTA,HUAMANGUILLA,05040302,QUITURARA,1533.3607185119604,1118.8314766607502,0.7296596705219582,-13.02849624199996,-74.16537850999998,ayacucho,SIERRA,HUANTA,0.0024003704387883964,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,360.740151467402,27173.247983310805,8.748140514645701,142984.32769529676
50403,AYACUCHO,HUANTA,HUAMANGUILLA,05040303,ACLLAHUASI,2783.247408696948,2104.954732865648,0.756294509172341,-13.01149057699996,-74.19573380599996,ayacucho,SIERRA,HUANTA,0.004516025175514872,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,678.6917467072876,51123.38912783878,16.458635785826022,269008.8217808417
50404,AYACUCHO,HUANTA,IGUAIN,05040401,CANGARI,2133.750812441453,946.324556244222,0.4435028451899828,-13.000207934999937,-74.25627575999994,ayacucho,SIERRA,HUANTA,0.002030269560423662,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,305.1194669421821,22983.54343432363,7.399309335837007,120938.3032911921
50404,AYACUCHO,HUANTA,IGUAIN,05040402,VILLA FLORIDA,992.365741425388,545.4958141308288,0.5496923073415493,-12.983785668999928,-74.23096105999997,ayacucho,SIERRA,HUANTA,0.0011703210483766913,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,175.88193281950075,13248.548454746053,4.265230404859732,69713.22658608513
50404,AYACUCHO,HUANTA,IGUAIN,05040403,MACACHACRA,2924.0219084155856,1848.1157282759452,0.632045786988432,-12.97035244899996,-74.18618626099999,ayacucho,SIERRA,HUANTA,0.003964996028582946,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,595.8802211547938,44885.497086820615,14.450412252020545,236185.33302202186
50405,AYACUCHO,HUANTA,LURICOCHA,05040501,HUAYLLAY,4341.576304000589,1079.1425642587903,0.2485600824899481,-12.820556992999968,-74.25440367099998,ayacucho,SIERRA,HUANTA,0.0023152208035978825,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,347.9434215128685,26209.316701984,8.437813007949098,137912.16752181915
50405,AYACUCHO,HUANTA,LURICOCHA,05040502,SIMPAYHUASI,4082.599295068663,1094.737112941425,0.2681470881219591,-12.87148437299993,-74.25683767699996,ayacucho,SIERRA,HUANTA,0.002348677757969388,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,352.9715065919811,26588.06412497015,8.559746745052507,139905.1182973489
50405,AYACUCHO,HUANTA,LURICOCHA,05040503,LURICOCHA,4302.9074318475705,1604.8885850565073,0.3729777157598309,-12.872927236999942,-74.30035225399996,ayacucho,SIERRA,HUANTA,0.003443170126582586,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,517.4575111074893,38978.19860903736,12.54861982818737,205101.41173811592
50405,AYACUCHO,HUANTA,LURICOCHA,05040504,AZANGARO,1453.1645052465385,983.367100364685,0.6767073492466364,-12.915179610999928,-74.30693882299994,ayacucho,SIERRA,HUANTA,0.0021097416075899172,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,317.06293944497224,23883.201924735662,7.688944895566645,125672.26312131384
50406,AYACUCHO,HUANTA,SANTILLANA,05040601,ARANHUAY,7215.297456096798,1619.680730079152,0.2244787189903793,-12.703985539999962,-74.28646899099994,ayacucho,SIERRA,HUANTA,0.0034749055830649153,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,522.2268805320274,39337.45791956827,12.664279573082402,206991.81700053017
50406,AYACUCHO,HUANTA,SANTILLANA,05040602,MASINGANA,6188.153664972413,1067.1001129821452,0.1724424070175223,-12.66125214899995,-74.26385838299996,ayacucho,SIERRA,HUANTA,0.002289384612305444,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,344.0606243372461,25916.839665277927,8.34365311156927,136373.16738148205
50406,AYACUCHO,HUANTA,SANTILLANA,05040603,SANTILLANA,5808.817271210066,1754.1579279221248,0.3019819433150643,-12.744995109999934,-74.25119202299999,ayacucho,SIERRA,HUANTA,0.003763416495679548,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,565.5858007365001,42603.52820925485,13.715756446308456,224177.72222846752
50407,AYACUCHO,HUANTA,SIVIA,05040701,SAN GERARDO,43346.35252062237,2153.173844349721,0.049673703071679,-12.58944142699994,-74.07914524599994,ayacucho,SELVA ALTA,VRAE,0.004619475723882047,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,694.2388330587582,52294.49478693432,16.835660897787495,275171.12359433033
50407,AYACUCHO,HUANTA,SIVIA,05040702,GUAYAQUIL,5962.777327293721,2415.943257721259,0.4051707996310109,-12.522469257999944,-73.92280008799997,ayacucho,SELVA ALTA,VRAE,0.005183228125590763,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,778.9624755000331,58676.41966205917,18.890254283009398,308752.506218596
50407,AYACUCHO,HUANTA,SIVIA,05040703,SEVITE BAJA,3917.625693475998,1108.730568678982,0.2830108477502955,-12.483791297999971,-73.88144259599994,ayacucho,SELVA ALTA,VRAE,0.002378699685480023,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,357.48335797230243,26927.92553469291,8.66916154042722,141693.4527360082
50407,AYACUCHO,HUANTA,SIVIA,05040704,TRIBOLINE,3714.837204194541,1714.5830585768097,0.4615499857277242,-12.552473987999974,-73.86290141199999,ayacucho,SELVA ALTA,VRAE,0.0036785115314583714,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,552.8258412075277,41642.36671079851,13.406320641986214,219120.1365196192
50407,AYACUCHO,HUANTA,SIVIA,05040705,SAN JUAN DE MATUCANA,12016.190307899937,2389.927469886823,0.1988922785548416,-12.650253162999944,-73.90626871799998,ayacucho,SELVA ALTA,VRAE,0.005127413171004438,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,770.5743138870362,58044.56985352836,18.686836903071075,305427.7428287846
50407,AYACUCHO,HUANTA,SIVIA,05040706,CHALLHUAMAYO,20670.314304220374,1474.9139639796936,0.0713542107910063,-12.653052144999949,-74.01419914599995,ayacucho,SELVA ALTA,VRAE,0.0031643191604329205,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,475.55033788949356,35821.483157485905,11.532348591422222,188490.92642393283
50408,AYACUCHO,HUANTA,LLOCHEGUA,05040801,GLORIA SOL NACIENTE,36989.43191671783,3269.673299044607,0.0883947962868507,-12.45478980799993,-74.13233314699994,ayacucho,SELVA ALTA,VRAE,0.007014842981488794,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,1054.2270804416398,79411.10456109312,25.56556733852109,417857.4237493625
50408,AYACUCHO,HUANTA,LLOCHEGUA,05040802,MAYAPO,5352.22876151566,1550.41057544043,0.2896756929726935,-12.37274290499994,-73.96312206099998,ayacucho,SELVA ALTA,VRAE,0.0033262915737582153,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,499.89239442056817,37655.08203981723,12.122656407402978,198139.23580579305
50408,AYACUCHO,HUANTA,LLOCHEGUA,05040803,LLOCHEGUA,3267.390771194173,836.2089358587413,0.2559255976453413,-12.430525845999966,-73.91406497999998,ayacucho,SELVA ALTA,VRAE,0.0017940246160009022,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,269.6153482206188,20309.14686791556,6.538315575753814,106865.75681926029
50408,AYACUCHO,HUANTA,LLOCHEGUA,05040804,YARURI,5224.518332378949,3242.6463317297867,0.6206593843557765,-12.451471823999952,-73.96759013399998,ayacucho,SELVA ALTA,VRAE,0.006956858615884226,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,1045.5128884598842,78754.69606669291,25.354243548757463,414403.4337323082
50408,AYACUCHO,HUANTA,LLOCHEGUA,05040805,CORAZON PATA,734.5163910875681,456.7880887091647,0.6218895783017414,-12.457234709999966,-74.01163923399997,ayacucho,SELVA ALTA,VRAE,0.0009800051641384031,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,147.28027209357276,11094.0890288166,3.5716249218968756,58376.5644118571
50409,AYACUCHO,HUANTA,CANAYRE,05040901,PAMPA AURORA,12737.289642785889,16.078658261107424,0.0012623296409227,-12.361181272999945,-74.16970967199995,ayacucho,SELVA ALTA,VRAE,3.4495575777446345e-05,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,5.18417450482868,390.5050736255427,0.12571898868535927,2054.818969312901
50409,AYACUCHO,HUANTA,CANAYRE,05040902,CANAYRE,10757.38882660718,2334.528783478748,0.2170163058254951,-12.32868042499996,-74.05701115499994,ayacucho,SELVA ALTA,VRAE,0.005008559374006758,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,752.7123472344805,56699.092652431755,18.253674712755274,298347.9063239139
50409,AYACUCHO,HUANTA,CANAYRE,05040903,SANTA ROSA,3408.0541616937885,874.4031058393829,0.2565696037544216,-12.301433343999976,-73.99177938899999,ayacucho,SELVA ALTA,VRAE,0.0018759673915377674,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,281.9301346307317,21236.77508901127,6.836955695200712,111746.89203084842
50410,AYACUCHO,HUANTA,UCHURACCAY,05041001,CARHUAHURAN,10163.308180549797,1501.3845708601211,0.1477259711295011,-12.732791531999965,-74.15063426199998,ayacucho,SIERRA,HUANTA,0.0032211098957474166,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,484.08514490437966,36464.37923257434,11.739322200342365,191873.81473860625
50410,AYACUCHO,HUANTA,UCHURACCAY,05041002,CCANO,6109.266118454316,1100.4924095123097,0.1801349602676567,-12.804900944999927,-74.02430649499996,ayacucho,SIERRA,HUANTA,0.0023610253224090687,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,354.8271627833114,26727.84397939908,8.604747394529966,140640.63318769773
50410,AYACUCHO,HUANTA,UCHURACCAY,05041003,UCHURACCAY,9274.088623673248,1204.0453747592971,0.1298289701141979,-12.82478033999996,-74.09736475599993,ayacucho,SIERRA,HUANTA,0.0025831905741140137,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,388.2153120688394,29242.852238249463,9.414427770517056,153874.4860293125
50411,AYACUCHO,HUANTA,PUCACOLPA,05041101,SACHABAMBA,9645.643270597466,601.3743737905158,0.0623467359220787,-12.353417578999938,-74.52879061999994,ayacucho,SIERRA,HUANTA,0.0012902043780533886,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,193.89862299662914,14605.680418100095,4.7021447229283675,76854.38989100754
50411,AYACUCHO,HUANTA,PUCACOLPA,05041102,PUCACOLPA,52934.45231322874,118.58595218912605,0.0022402414119148,-12.322718857999972,-74.34727058899995,ayacucho,SIERRA,HUANTA,0.0002544174167676401,150285.2,396.3637735186166,11320439.355613248,3644.4960216479694,59567608.976,0.6231891456028555,0.3049532274828859,38.23517236240815,2880.116937529851,0.9272232632476177,15155.037198698812
