dep,prov,dist,sector,ha_agricola,ha_territorial,intensidad_agricola
PUNO,EL COLLAO,CAPAZO,CAPASO,0.0,39019.354354,0.0
PUNO,EL COLLAO,CAPAZO,ROSARIO ALTO ANCOMARCA,0.0,65040.834702,0.0
PUNO,EL COLLAO,CONDURIRI,CONDURIRI,611.853529,26423.79319,0.023155401066019318
PUNO,EL COLLAO,CONDURIRI,YARIHUANI,1900.559208,57960.110308,0.032790814197910065
PUNO,EL COLLAO,ILAVE,ALQUIPA,3165.987993,3658.873384,0.8652903942630664
PUNO,EL COLLAO,ILAVE,ANCOAMAYA,2989.402231,3367.681596,0.8876736549413385
PUNO,EL COLLAO,ILAVE,CAMICACHI,3296.064622,3335.69421,0.9881195380915926
PUNO,EL COLLAO,ILAVE,CCALLATA,1971.672643,2080.35661,0.9477570496915912
PUNO,EL COLLAO,ILAVE,CHIJICHAYA,7029.90672,7588.288803,0.926415283142723
PUNO,EL COLLAO,ILAVE,CHILACOLLO,3310.988501,3528.771064,0.9382837370149099
PUNO,EL COLLAO,ILAVE,CONCHACA,2390.876143,2741.600311,0.8720731951361381
PUNO,EL COLLAO,ILAVE,JILACATURA,1565.826283,1619.798157,0.9666798768928344
PUNO,EL COLLAO,ILAVE,OCOÑA,1126.050957,1330.397701,0.8464017610325079
PUNO,EL COLLAO,ILAVE,PIÑUTANI,1710.785552,2152.088729,0.794941922675717
PUNO,EL COLLAO,ILAVE,RIZALAZO,5549.037977,6684.123553,0.8301818380525677
PUNO,EL COLLAO,ILAVE,SIRAYA,11949.196772,40050.175332,0.2983556669339377
PUNO,EL COLLAO,ILAVE,SULLCACATURA,3659.218782,3679.452593,0.9945008637865062
PUNO,EL COLLAO,ILAVE,VILLA LOPEZ,6209.694468,7140.890803,0.8695966146676279
PUNO,EL COLLAO,PILCUYO,ACCASO,1990.601037,2040.610756,0.9754927690874133
PUNO,EL COLLAO,PILCUYO,BEBEDERO,2232.075129,2417.768496,0.9231963824050091
PUNO,EL COLLAO,PILCUYO,CALLACHOCO,2034.044981,2228.221411,0.9128558638556229
PUNO,EL COLLAO,PILCUYO,CHASQUI,1375.750898,1562.560514,0.880446475943651
PUNO,EL COLLAO,PILCUYO,CHIPANA,3042.641936,3240.409937,0.9389682154897058
PUNO,EL COLLAO,PILCUYO,HUAYLLATA,1047.456329,1172.112301,0.8936484397496313
PUNO,EL COLLAO,PILCUYO,PILCUYO,2508.111942,2616.477141,0.9585835483513594
PUNO,EL COLLAO,SANTA ROSA,HUANACAMAYA,21.849408,123536.02728,0.00017686668805106813
PUNO,EL COLLAO,SANTA ROSA,SANTA ROSA,0.0,145722.255529,0.0
PUNO,HUANCANE,COJATA,LOS ANDES,57.895692,50925.784707,0.001136864013644584
PUNO,HUANCANE,COJATA,MECANI,50.032717,36928.471513,0.0013548548030856596
PUNO,HUANCANE,HUANCANE,ACOCOLLO CENTRAL,4547.405444,8557.631244,0.5313860009086412
PUNO,HUANCANE,HUANCANE,CUCHO YANAOCO,6274.996558,8374.591433,0.7492898738048801
PUNO,HUANCANE,HUANCANE,CUYURANA,2418.704587,5130.39214,0.4714463380181306
PUNO,HUANCANE,HUANCANE,HUANCHO,2487.112002,4301.895078,0.5781433430859702
PUNO,HUANCANE,HUANCANE,SANTIAGUILLO,1604.852698,3071.26941,0.522537258624928
PUNO,HUANCANE,HUANCANE,SUSTIA MUNAYPA,1811.800656,3123.823055,0.5799946488966546
PUNO,HUANCANE,HUANCANE,ZONA LAGO,3928.554259,6133.171057,0.6405420984494156
PUNO,HUANCANE,HUATASANI,SAN SALVADOR,2728.613862,5584.659859,0.4885908776704963
PUNO,HUANCANE,HUATASANI,TORNO,1250.523102,3075.394447,0.4066220198907708
PUNO,HUANCANE,HUATASANI,TUNILA,943.721749,1948.255798,0.484393142814607
PUNO,HUANCANE,INCHUPALLA,HUAYRAPATA,3145.969981,9572.133118,0.3286592384600392
PUNO,HUANCANE,INCHUPALLA,MUNAYPA,1855.385029,4758.396491,0.38991812315540814
PUNO,HUANCANE,INCHUPALLA,PULLUNI,590.495043,3011.238651,0.19609705886443207
PUNO,HUANCANE,INCHUPALLA,TARUCANI,724.638423,12292.342331,0.05895039395156917
PUNO,HUANCANE,PUSI,CANCHI GRANDE,4882.876152,5103.205802,0.9568252470018648
PUNO,HUANCANE,PUSI,CORAPATA COLLARANA,2370.606687,3512.228797,0.6749579324174079
PUNO,HUANCANE,PUSI,HATUN AYLLU,462.843464,908.299596,0.509571363940142
PUNO,HUANCANE,PUSI,KORPA PIRIN,907.046303,1218.851584,0.7441810921911227
PUNO,HUANCANE,PUSI,LLAPAS LACCARA,1687.674834,3250.356267,0.5192276462535852
PUNO,HUANCANE,PUSI,PAMPA MUNI CASALLANI,2379.458862,3606.0461,0.6598525909028173
PUNO,HUANCANE,PUSI,PATAMUNI QUENORA,1158.04276,2148.192982,0.5390776199826539
PUNO,HUANCANE,ROSASPATA,CAHUAYA,1129.658449,5159.458568,0.21894903004093666
PUNO,HUANCANE,ROSASPATA,ÑAPA,1266.454739,14008.439112,0.09040655628185737
PUNO,HUANCANE,ROSASPATA,QUELLOQUELLO,2392.591314,7971.088099,0.30015868401958307
PUNO,HUANCANE,ROSASPATA,TICANI CARIQUITA,3176.374041,3358.084001,0.9458887985095403
PUNO,HUANCANE,TARACO,CCOLLANA,2069.480207,2285.77085,0.90537518535596
PUNO,HUANCANE,TARACO,HUANCOLLUSCO,1125.918591,1904.170927,0.5912907160986185
PUNO,HUANCANE,TARACO,JASANA CAPALLINO,1122.010203,1396.34655,0.8035327641264985
PUNO,HUANCANE,TARACO,JASANA CENTRAL,469.772005,826.756897,0.5682105667393059
PUNO,HUANCANE,TARACO,JASANA HUARIZAN,617.437827,702.363373,0.879086026884833
PUNO,HUANCANE,TARACO,JASANA POCSILLIN,1909.458965,1915.636963,0.9967749640880155
PUNO,HUANCANE,TARACO,PATASCACHI,1394.50841,1460.324847,0.9549302765509953
PUNO,HUANCANE,TARACO,PRIMER SECTOR SACASCO,1143.956318,1148.736343,0.9958388841537679
PUNO,HUANCANE,TARACO,RAMIS,1703.081409,1764.409847,0.9652413875924146
PUNO,HUANCANE,TARACO,SEGUNDO SACASCO,713.555633,815.233832,0.8752772578751368
PUNO,HUANCANE,TARACO,TERCER SECTOR SACASCO,936.982854,939.233225,0.9976040338649648
PUNO,HUANCANE,TARACO,TUNI GRANDE,1236.910269,1272.260002,0.9722150087683099
PUNO,HUANCANE,TARACO,TUNI REQUENA,2396.472621,3250.826486,0.7371887214899479
PUNO,HUANCANE,VILQUE CHICO,COTA CUCHO,3095.404704,8033.378885,0.3853179027544398
PUNO,HUANCANE,VILQUE CHICO,CULACHATA,5208.986078,10966.694242,0.47498233862039685
PUNO,HUANCANE,VILQUE CHICO,HUIJIPATA,1700.574993,14917.955597,0.11399517728434488
PUNO,HUANCANE,VILQUE CHICO,SOLITARIO,3457.101991,9179.726191,0.3766018636143436
PUNO,HUANCANE,VILQUE CHICO,TIQUITIQUI,5337.988455,7679.206931,0.695122361327601
PUNO,LAMPA,CABANILLA,COLLANA,676.181933,2571.753441,0.262926422968865
PUNO,LAMPA,CABANILLA,CULLILLACA JOVEN,4037.897424,4790.981306,0.8428121852496329
PUNO,LAMPA,CABANILLA,ICHURIA HUANCANE,221.768508,12661.464572,0.017515233465994647
PUNO,LAMPA,CABANILLA,LIZACIA,1406.482485,3295.127275,0.42683707414609656
PUNO,LAMPA,CABANILLA,NESTOR CACERES,2882.789826,4606.978849,0.6257440983532504
PUNO,LAMPA,CABANILLA,QUINSACHATA,2939.938417,3357.010589,0.875760841098735
PUNO,LAMPA,CABANILLA,TANCUAÑA,1560.206615,5151.339212,0.3028739810737977
PUNO,LAMPA,CABANILLA,VILLA FLORIDA,1807.341994,2030.824279,0.8899548881156547
PUNO,LAMPA,CALAPUJA,CHACRAPI,1243.326171,5631.292479,0.2207887755140697
PUNO,LAMPA,CALAPUJA,ESTRELLA SARA,1850.09591,2902.979061,0.6373094228804704
PUNO,LAMPA,CALAPUJA,KAPANI,1326.747298,2536.401125,0.5230826011402278
PUNO,LAMPA,CALAPUJA,OCCHILE,1138.938829,1313.632946,0.8670145130480003
PUNO,LAMPA,CALAPUJA,SAN SEBASTIAN,837.931489,1401.917917,0.5977036735453892
PUNO,LAMPA,LAMPA,ANCORIN HUARAL ORCCO,974.261087,5190.434836,0.18770317281370835
PUNO,LAMPA,LAMPA,CANTERIA,929.215966,2086.878116,0.44526604542725484
PUNO,LAMPA,LAMPA,CATACHA,582.809713,1643.508756,0.35461308670995606
PUNO,LAMPA,LAMPA,CENTRAL HUAYTA,3699.273105,4555.598215,0.8120279555865091
PUNO,LAMPA,LAMPA,CHAÑOCAHUA JOVEN,559.332367,1992.919357,0.28065980945760866
PUNO,LAMPA,LAMPA,HUAYLLANI,1605.517279,3022.384588,0.5312087963174857
PUNO,LAMPA,LAMPA,LENZORA,2658.345518,3213.412571,0.8272655500232685
PUNO,LAMPA,LAMPA,MARNO,1220.676438,10460.191786,0.11669732859332108
PUNO,LAMPA,LAMPA,MOQUEGACHE JAPO,1239.604406,4212.091648,0.2942966368237959
PUNO,LAMPA,LAMPA,PIAS HUAYTA,4212.390561,4900.707616,0.8595474145911586
PUNO,LAMPA,LAMPA,QUELLO QUELLO,3588.762033,10246.678892,0.3502366055212185
PUNO,LAMPA,LAMPA,SUTUCA URINSAYA,2603.897407,5736.441691,0.4539220560866675
PUNO,LAMPA,LAMPA,TUMARUMA,8.862473,8765.948035,0.0010110113549173007
PUNO,LAMPA,NICASIO,CARA CARA KAQUINGORA,1345.631727,2089.914019,0.6438694198739666
PUNO,LAMPA,NICASIO,CHULLUMPI,1660.033419,1690.805819,0.9818001572657233
PUNO,LAMPA,NICASIO,GAST KOLLE,1375.102324,2033.231123,0.6763138279976053
PUNO,LAMPA,NICASIO,JUPARI,853.402761,1874.423694,0.45528807800057614
PUNO,LAMPA,NICASIO,LARKAS CHIPANO,1040.178213,1077.911906,0.9649937135029658
PUNO,LAMPA,NICASIO,PICHACANI COA,1959.734384,3035.212589,0.6456662676948326
PUNO,LAMPA,NICASIO,TAHUANTINSUYO COMERMOCCO,1500.465331,1513.344075,0.9914898771450902
PUNO,LAMPA,OCUVIRI,CAYCHO CERRO MINAS,644.71905,29729.792615,0.021685958538261402
PUNO,LAMPA,OCUVIRI,CHAPIOCO - OCUVIRI ALTO,0.0,58264.02208,0.0
PUNO,LAMPA,PALCA,CHULLUNQUIANI,60.210813,16890.953672,0.0035646781211537506
PUNO,LAMPA,PALCA,SUATIA,0.0,32586.396134,0.0
PUNO,LAMPA,PARATIA,CHILLAHUITO,0.0,14171.01926,0.0
PUNO,LAMPA,PARATIA,CORITA,0.0,15117.97111,0.0
PUNO,LAMPA,PARATIA,JARPAÑA,0.0,20698.169445,0.0
PUNO,LAMPA,PARATIA,QUILISANE,0.0,10846.366296,0.0
PUNO,LAMPA,PARATIA,SAN ANTON,0.0,13900.361402,0.0
PUNO,LAMPA,PUCARA,ANCARA MALLACASI,5004.127808,9492.521855,0.5271652659260587
PUNO,LAMPA,PUCARA,PACAJE CHIJNAYA,5147.369306,14498.379484,0.3550306647498426
PUNO,LAMPA,PUCARA,QUEÑUANI PUCACHUPA,1941.079812,4669.991568,0.41564953249611514
PUNO,LAMPA,PUCARA,TUNI GRANDE COLQUEJAHUA,3120.552959,4337.61475,0.7194168082815562
PUNO,LAMPA,PUCARA,TUNI REQUENA QUEPA COLQUE,4013.105004,19519.071851,0.2055991716529493
PUNO,LAMPA,SANTA LUCIA,CALUTA,0.0,15620.583656,0.0
PUNO,LAMPA,SANTA LUCIA,CAYACHIRA,287.377967,28990.577003,0.009912806046263295
PUNO,LAMPA,SANTA LUCIA,CHOROMA,0.0,13011.956446,0.0
PUNO,LAMPA,SANTA LUCIA,LAGUNILLAS,0.0,29775.329979,0.0
PUNO,LAMPA,SANTA LUCIA,PINAYA,0.0,71544.179771,0.0
PUNO,LAMPA,VILAVILA,CHIVAY,0.0,7035.655912,0.0
PUNO,LAMPA,VILAVILA,QUEPA,0.0,9069.795029,0.0
PUNO,MELGAR,ANTAUTA,LARIMAYO CCOROCCA,890.54751,9365.778792,0.09508525983559234
PUNO,MELGAR,ANTAUTA,SAN JUAN MILLUNI HUANACUMAYO,954.457914,11420.211205,0.08357620510399308
PUNO,MELGAR,ANTAUTA,SANTA ISABEL,88.103462,44686.117257,0.001971607009248465
PUNO,MELGAR,AYAVIRI,CCAPAC HANCCO QUESCA,4981.403509,28307.872617,0.17597237264691057
PUNO,MELGAR,AYAVIRI,CONDORMILLA ALTO Y BAJO,7259.817254,20719.947586,0.3503781669267008
PUNO,MELGAR,AYAVIRI,MALLIRI UMASUYO ALTO,2761.679967,6397.002037,0.43171472371378894
PUNO,MELGAR,AYAVIRI,PACOBAMBA ALTO Y BAJO,2474.773308,36207.267992,0.06835018064734409
PUNO,MELGAR,AYAVIRI,PIRHUANI HUANUYO,2188.277599,3982.480817,0.549475992366092
PUNO,MELGAR,AYAVIRI,UMASUYO PUSICUCHO,2515.556891,6069.901282,0.41443126899934324
PUNO,MELGAR,CUPI,CCOÑA,476.919001,4653.225739,0.10249212648395864
PUNO,MELGAR,CUPI,CUPIMAYO  ALTO CORANI,1252.864707,2579.160381,0.48576455974957067
PUNO,MELGAR,CUPI,"KAPAC KAYPI, QUELLOMA",81.406861,7189.045032,0.011323737803510814
PUNO,MELGAR,CUPI,MACHACMARCA ROSASPATA,1681.1396,3819.97359,0.4400919431487483
PUNO,MELGAR,CUPI,PUMARIMAYO,1839.570816,3427.359761,0.5367311704281866
PUNO,MELGAR,LLALLI,CHECASICA  ALTO Y  BAJO,461.4793,5304.260885,0.0870016219045757
PUNO,MELGAR,LLALLI,KENAMARI  BAJO Y ALTO,73.80382,4475.937147,0.016489020639949573
PUNO,MELGAR,LLALLI,LLALLI SUCRE,1921.244192,5366.311518,0.358019504748401
PUNO,MELGAR,LLALLI,"TINTAYA MARQUIRI, BUENA VISTA",1051.416054,7740.127374,0.13583963198484697
PUNO,MELGAR,MACARI,"BAJO, ALTO CCOLLANA PICHACANI",168.457174,21285.953685,0.007914006414413562
PUNO,MELGAR,MACARI,JATUN SAYMA MACARI,5449.837064,15009.340501,0.36309637079903034
PUNO,MELGAR,MACARI,"QUISHUARA, SANTA CRUZ, KACSILE",472.159598,14667.276827,0.03219136064377222
PUNO,MELGAR,MACARI,"SELQUE, HUAMANRURO",6124.334085,18194.623426,0.3366013102666564
PUNO,MELGAR,NUÑOA,AMERICA DIEGO TAPARA,368.320154,66654.262409,0.005525830467374094
PUNO,MELGAR,NUÑOA,KACSILE ISTARATA PASANACOLLO,1115.767098,31447.858333,0.03547990728606034
PUNO,MELGAR,NUÑOA,NUEVO PERU CCAUCHIRI,521.622544,30870.225848,0.01689727009346757
PUNO,MELGAR,NUÑOA,PARACCA ORCCORARAPAMRA,2997.438761,21645.723418,0.13847718106327694
PUNO,MELGAR,NUÑOA,TICUYO JUAN VELASCO,1714.95124,69463.497274,0.02468852429406692
PUNO,MELGAR,ORURILLO,BALSAPATA QUISHUARANI,3331.826274,6434.744479,0.5177868810290019
PUNO,MELGAR,ORURILLO,CHOQUESANI COLQUEMARCA,1061.408983,6877.646701,0.15432734904014084
PUNO,MELGAR,ORURILLO,ICHUCAHUA  ACLLAMAYO,333.242373,3475.657164,0.09587895390018392
PUNO,MELGAR,ORURILLO,MILLUNI CALUYO  ISLA PAMPA,1736.068179,5891.56487,0.2946701287870229
PUNO,MELGAR,ORURILLO,QUISUNI CCARMI,1124.825651,5939.530431,0.18937955854712585
PUNO,MELGAR,ORURILLO,SANTA CRUZ  CARMEN ALTO,1824.540853,6140.859813,0.2971148843257269
PUNO,MELGAR,ORURILLO,VIZCACHANI PATABAMBA,1467.824845,4958.562631,0.29601821217774593
PUNO,MELGAR,SANTA ROSA,CERRO GRANDE CHOSICANE,2572.36216,16023.712948,0.16053471304358766
PUNO,MELGAR,SANTA ROSA,JATUN AYLLU PARINA,122.160874,19230.364032,0.0063524992972946335
PUNO,MELGAR,SANTA ROSA,PICCHU KUNURANA ALTO,5844.164615,36771.286825,0.15893282829108604
PUNO,MELGAR,SANTA ROSA,SANTA ROSA CANLLICUNCA,2678.266449,8360.964861,0.3203298295741994
PUNO,MELGAR,UMACHIRI,CENTRO PAYLLA,2362.21375,2622.692519,0.9006826888348629
PUNO,MELGAR,UMACHIRI,NORTE PAYLLA,3617.129886,7461.76123,0.4847555120709752
PUNO,MELGAR,UMACHIRI,SORA PUSHUMA,5822.521747,10098.089022,0.5765963970326345
PUNO,MELGAR,UMACHIRI,UMACOLLANA UNION,3274.337552,6335.96437,0.5167859793378226
PUNO,MELGAR,UMACHIRI,UMASI SUR PAYLLA,5058.650049,6649.863838,0.7607148314966746
PUNO,MOHO,CONIMA,CAMBRIA,854.388292,2343.105091,0.36463933917507757
PUNO,MOHO,CONIMA,CHILLCAPATA,1358.543755,2145.167145,0.6333043829085868
PUNO,MOHO,CONIMA,SUCUNI,854.394936,2243.201344,0.3808819650921179
PUNO,MOHO,HUAYRAPATA,ALTOS HUAYRAPATA,517.562209,24894.880758,0.02078990512271005
PUNO,MOHO,HUAYRAPATA,COLLORANI,5637.760152,15382.261305,0.3665104915470034
PUNO,MOHO,MOHO,HUARAYA,6262.518669,10634.894852,0.5888651233653025
PUNO,MOHO,MOHO,JACANTAYA,5053.529328,8275.481285,0.6106628912520101
PUNO,MOHO,MOHO,NINANTAYA,8093.259503,13835.58438,0.5849597155216077
PUNO,MOHO,MOHO,POMAOCA,7337.386422,12131.710614,0.6048105378917176
PUNO,MOHO,MOHO,SULLCA,3975.000814,5545.432495,0.7168062757204297
PUNO,MOHO,TILALI,MILILAYA,1564.046917,2125.238914,0.735939336842013
PUNO,MOHO,TILALI,PATASCACHI,1748.42135,3062.184611,0.5709718949403995
PUNO,PUNO,ACORA,AGUAS CALIENTES,12.327711,82573.015738,0.00014929466835891285
PUNO,PUNO,ACORA,CAPALLA,4108.885971,4864.906813,0.8445970557997613
PUNO,PUNO,ACORA,CARITAMAYA,3854.792278,4299.074262,0.8966563597360812
PUNO,PUNO,ACORA,CHANCACHI,4659.008942,6175.891021,0.7543865210959655
PUNO,PUNO,ACORA,COLLINI,4481.676629,5471.851502,0.8190420787848346
PUNO,PUNO,ACORA,CULTA,2199.455894,4197.852648,0.5239478558276446
PUNO,PUNO,ACORA,IMATA,5047.180619,46895.385557,0.10762638069933972
PUNO,PUNO,ACORA,JAYUJAYU,1360.461118,1876.365755,0.7250511337540372
PUNO,PUNO,ACORA,SACUYO,1550.782149,16728.670281,0.09270205718390774
PUNO,PUNO,ACORA,SANTA ROSA DE YANAQUE,1145.656003,1738.308039,0.6590638582440567
PUNO,PUNO,ACORA,SOCCA,272.976134,438.873759,0.6219923802735264
PUNO,PUNO,ACORA,TOTORANI,6348.166719,16354.24913,0.3881661987987583
PUNO,PUNO,AMANTANI,AMANTANI,683.057173,853.336,0.8004551231871151
PUNO,PUNO,AMANTANI,TAQUILE,397.046842,530.024229,0.7491107392375453
PUNO,PUNO,ATUNCOLLA,ATUNCOLLA,2704.667147,3123.840167,0.8658148312362104
PUNO,PUNO,ATUNCOLLA,LLUNGO,2683.464279,3331.77662,0.8054154239788139
PUNO,PUNO,ATUNCOLLA,PALCAMAYO,3562.573191,3952.009253,0.9014587170552861
PUNO,PUNO,ATUNCOLLA,SAN JOSE PRINCIPIO,2221.111819,2639.005856,0.8416471732906985
PUNO,PUNO,CAPACHICA,ESCALLANI,1009.058874,1561.940669,0.6460289395281761
PUNO,PUNO,CAPACHICA,LLACHON,1494.678636,2036.042054,0.7341099036061463
PUNO,PUNO,CAPACHICA,SAN JUAN DE HILATA,2066.969887,2978.231487,0.6940259331829434
PUNO,PUNO,CAPACHICA,SIALE,486.458349,1077.730451,0.45137292775631155
PUNO,PUNO,CAPACHICA,YAPURA,1517.477871,2721.663931,0.5575551976552979
PUNO,PUNO,CHUCUITO,CHINCHERA,1564.888984,5963.022454,0.2624321803367135
PUNO,PUNO,CHUCUITO,COCHERAYA,1745.910249,2551.133546,0.6843664659333362
PUNO,PUNO,CHUCUITO,LUQUINA GRANDE,1182.200793,2098.366073,0.5633911109274783
PUNO,PUNO,CHUCUITO,RAYA CUSIPATA,509.049551,906.875121,0.5613226553603955
PUNO,PUNO,COATA,CAPARA,1811.227868,2408.879228,0.7518965031317876
PUNO,PUNO,COATA,CENTRAL UQUISILLA,2403.728281,2940.822389,0.8173660163874658
PUNO,PUNO,COATA,COATA,3191.808541,3429.758842,0.9306218565322675
PUNO,PUNO,COATA,COLLANA LOGERA,976.724294,1171.669067,0.8336178887958984
PUNO,PUNO,HUATA,COLLANA,7222.947622,7374.611303,0.9794343491787421
PUNO,PUNO,HUATA,YASIN,5356.315753,5480.458772,0.9773480607801933
PUNO,PUNO,MAÑAZO,CARICARI,2492.482546,9579.668286,0.2601846401761724
PUNO,PUNO,MAÑAZO,COCHERAYA,596.373483,24444.167594,0.024397373349149522
PUNO,PUNO,MAÑAZO,MAÑAZO,3177.287714,6968.638422,0.45594096315419363
PUNO,PUNO,PAUCARCOLLA,COLLANA,1656.088542,2026.332225,0.8172838202777928
PUNO,PUNO,PAUCARCOLLA,CORTE ESTACION,7419.103564,7712.637565,0.9619411649353188
PUNO,PUNO,PAUCARCOLLA,CUEVA,3041.592902,3611.227147,0.8422602008092402
PUNO,PUNO,PAUCARCOLLA,YANICO RUMINI,3512.828729,4008.196638,0.8764112757583726
PUNO,PUNO,PICHACANI,ANCCACA,2492.040751,37849.600142,0.0658406097198024
PUNO,PUNO,PICHACANI,ÑUÑUMARCA,2674.109432,19166.624851,0.13951905736082068
PUNO,PUNO,PICHACANI,TOLAMARCA,1327.022025,106668.010377,0.01244067476565716
PUNO,PUNO,PLATERIA,CCOTA,2643.696906,2818.617858,0.9379408771204912
PUNO,PUNO,PLATERIA,LACCONI,710.664017,1186.045578,0.5991877801175023
PUNO,PUNO,PLATERIA,PALLALLA,2807.950267,3443.510316,0.8154325119785703
PUNO,PUNO,PLATERIA,PERKA CENTRAL,579.235443,933.25916,0.6206587278500434
PUNO,PUNO,PLATERIA,RINCONADA,3447.793316,16051.364338,0.21479752396110616
PUNO,PUNO,PUNO,HUERTA HUARAYA,1257.334572,4963.412033,0.25332061163579006
PUNO,PUNO,PUNO,ICHU,1024.016715,2518.370549,0.40661876204302766
PUNO,PUNO,PUNO,JAYLLIHUAYA,1226.487171,8055.53529,0.15225396287724538
PUNO,PUNO,PUNO,TOTORANI,2333.98713,30447.775378,0.07665542395213606
PUNO,PUNO,SAN ANTONIO,SAN ANTONIO DE ESQUILACHE,2.450784,33675.974827,7.277544340112356e-05
PUNO,PUNO,TIQUILLACA,ARBOLEDA,2381.678276,2694.910549,0.8837689536239965
PUNO,PUNO,TIQUILLACA,CONDORIRI,844.187234,38074.663651,0.022171889467967186
PUNO,PUNO,TIQUILLACA,PAXA,2381.460955,8098.47779,0.2940627876933401
PUNO,PUNO,VILQUE,CENTRAL YANARICO,4551.648911,9861.66513,0.46154973333595645
PUNO,PUNO,VILQUE,VIZCACHANI,2800.86365,9592.221337,0.29199322571886976
PUNO,SAN ANTONIO DE PUTINA,ANANEA,ANANEA,0.0,96397.354252,0.0
PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,CAQUEN PICHACANI,1115.999457,6353.578059,0.17564897238008417
PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,MAYAPUNCO,1417.188799,7908.838137,0.179190517551491
PUNO,SAN ANTONIO DE PUTINA,PUTINA,BELLAVISTA,3981.501777,23914.133826,0.16649157381026358
PUNO,SAN ANTONIO DE PUTINA,PUTINA,CAMBRIA,9.594212,57466.593291,0.00016695285818347922
PUNO,SAN ANTONIO DE PUTINA,PUTINA,TARUCANI,3121.911759,22150.543781,0.14094063738867993
PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,ALTOS HILATA,99.008932,33994.348244,0.0029125115530777993
PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,JANANSAYA,3289.013528,5552.392399,0.592359705807601
PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,TICANI,359.292687,12796.81882,0.028076719070091516
PUNO,SAN ANTONIO DE PUTINA,SINA,POTONI,0.0,20451.11302,0.0
PUNO,SAN ANTONIO DE PUTINA,SINA,SAQUI,111.134999,26201.805542,0.004241501556900609
PUNO,SAN ROMAN,CABANA,AYAGACHI,1577.567877,1577.567892,0.9999999904916929
PUNO,SAN ROMAN,CABANA,CIENEGUILLAS,1426.499584,1428.439436,0.9986419781258405
PUNO,SAN ROMAN,CABANA,COLLANA,1404.353057,1439.412893,0.9756429609804809
PUNO,SAN ROMAN,CABANA,PIÑARANI CANTERIA,2672.848551,2864.136256,0.9332127776395845
PUNO,SAN ROMAN,CABANA,SILARANI,2186.203888,2192.353227,0.997195096609311
PUNO,SAN ROMAN,CABANA,TIRACOMA,2767.053942,4581.710299,0.6039347233726092
PUNO,SAN ROMAN,CABANA,TOTORANE CORCORANI,2344.034231,2773.290274,0.8452177736227838
PUNO,SAN ROMAN,CABANA,YAPUSCACHI,1620.351181,2424.010406,0.6684588387035167
PUNO,SAN ROMAN,CABANILLAS,AZIRUNI,0.0,53814.937549,0.0
PUNO,SAN ROMAN,CABANILLAS,HUATAQUITA CHILLO,1134.107876,2118.253296,0.5353976685137659
PUNO,SAN ROMAN,CABANILLAS,HUATAQUITA HUERTAS,918.905913,2586.677572,0.35524563360616634
PUNO,SAN ROMAN,CABANILLAS,TAYA TAYA,827.223246,15211.712653,0.05438067789407381
PUNO,SAN ROMAN,CABANILLAS,TOROYA,0.0,53105.413511,0.0
PUNO,SAN ROMAN,CARACOTO,COLLANA II YANARICO,2904.189027,2917.096022,0.9955753959065252
PUNO,SAN ROMAN,CARACOTO,LURICUMPO LIMACUCHO,2070.200279,2323.437522,0.8910075090885099
PUNO,SAN ROMAN,CARACOTO,SAN ANTONIO CHUJURA,5416.01912,6534.649007,0.8288156126210131
PUNO,SAN ROMAN,CARACOTO,SAN FRANCISCO BUENAVISTA,3751.023617,4945.229998,0.7585134803673493
PUNO,SAN ROMAN,CARACOTO,SUCHIS INCASAYA,5154.401715,5417.915643,0.9513624896798711
PUNO,SAN ROMAN,CARACOTO,TURICANCHA TUTUWACAS,2127.523897,2394.124624,0.8886437554973329
PUNO,SAN ROMAN,CARACOTO,YANQUI HUASA,2221.412591,3193.068475,0.69569838805289
PUNO,SAN ROMAN,JULIACA,CHILLA ESCURI,1340.883748,3502.754827,0.38280833635976314
PUNO,SAN ROMAN,JULIACA,COLLANA,1942.435255,4191.042692,0.4634730299235043
PUNO,SAN ROMAN,JULIACA,ISLA CENTRAL,3851.577365,4980.643609,0.773309167923643
PUNO,SAN ROMAN,JULIACA,MUCRA CHACAS,1622.918455,7341.409274,0.22106361250661422
PUNO,SAN ROMAN,JULIACA,TACAMANI RANCHO,6603.687272,9610.512949,0.6871316137904098
PUNO,SAN ROMAN,JULIACA,YOCARA,6225.984154,9811.436782,0.6345639575869408
PUNO,SAN ROMAN,SAN MIGUEL,SAN MIGUEL,8973.895833,12078.300845,0.7429766776106496
PUNO,SANDIA,ALTO INAMBARI,CRUZPATA,128.023268,20397.650276,0.006276373320834555
PUNO,SANDIA,ALTO INAMBARI,PACAYSUIZO,389.213884,19209.094947,0.02026195846675149
PUNO,SANDIA,ALTO INAMBARI,PALMERA,199.186687,22278.927689,0.00894058680832949
PUNO,SANDIA,ALTO INAMBARI,PAMPA YANAMAYO,1530.874415,28138.025015,0.0544058943079307
PUNO,SANDIA,ALTO INAMBARI,SANTA ELENA,594.869254,45921.433868,0.012954065321869882
