h3,dep,prov,centro_lat,centro_lon,sam_usd,clientes,cluster,horas_al_territorio
868e6864fffffff,AYACUCHO,LUCANAS,-14.919850742143966,-73.9066320616261,15500.691502169271,4.990284099215345,-1,
868f55a9fffffff,AMAZONAS,LUYA,-6.439516745419012,-78.02133443215718,15497.505395090318,4.4303231982052536,-1,
868f626b7ffffff,LORETO,DATEM DEL MARAÑON,-4.656963285162073,-76.41817994218118,15493.917126939636,4.447598333186739,-1,
868e6c3b7ffffff,APURIMAC,CHINCHEROS,-13.427395929778177,-73.71477160611649,15482.83593589719,2.7734202551911227,-1,
868e63adfffffff,HUANCAVELICA,CASTROVIRREYNA,-13.235327816586658,-75.43648465193183,15473.551758203388,3.9796908186223865,-1,
868b44d57ffffff,MADRE DE DIOS,TAMBOPATA,-12.75218647060614,-69.53781479417572,15466.45047957214,8.709295667432569,-1,
868e61c07ffffff,HUANCAVELICA,TAYACAJA,-12.205270955449024,-75.02816312879607,15466.27753666656,3.977819939000493,-1,
868f5904fffffff,HUANUCO,AMBO,-10.20310052762192,-76.41579453248966,15457.875254538709,5.193972004528537,-1,
868f5862fffffff,ANCASH,AIJA,-9.771557776322402,-77.6771189766221,15437.27940721892,9.830208264674113,-1,
868e60857ffffff,JUNIN,JAUJA,-11.593714738030418,-75.47547826624456,15384.607655157117,5.261804030654884,-1,
86b33522fffffff,MOQUEGUA,MARISCAL NIETO,-16.613557907266976,-70.67873729266866,15285.52592298938,4.460548120021816,-1,
86b32606fffffff,PUNO,PUNO,-15.84377128676759,-69.76075087230237,15235.827741804644,9.074843934784877,-1,
868e6e52fffffff,HUANCAVELICA,HUAYTARA,-13.597220110228925,-75.23805959942673,15206.483334208668,3.911002661467242,-1,
868e6014fffffff,JUNIN,JAUJA,-11.875289287008352,-75.5431056047759,15189.628824321397,5.195117871281826,-1,
868f5d45fffffff,HUANUCO,HUACAYBAMBA,-9.08435940803665,-76.81309438647835,15174.75183121272,5.098840227983137,-1,
868b6640fffffff,PUNO,SANDIA,-14.519125762946327,-69.4820543959071,15155.68153146397,9.027106827019445,-1,
868e6bb67ffffff,AYACUCHO,PAUCAR DEL SARA SARA,-15.345572907263586,-73.37803115438194,15129.483563275184,4.8707776194749774,-1,
868f5d60fffffff,HUANUCO,HUAMALIES,-9.342315060100258,-76.62813669932697,15128.72133982176,5.083373607913917,-1,
868f42997ffffff,AMAZONAS,RODRIGUEZ DE MENDOZA,-6.545423639433219,-77.34337280811383,15120.137153059124,4.322443688934917,-1,
868e662b7ffffff,LIMA,CANTA,-11.600840815578753,-76.63178598904558,15099.525951328576,3.091802052522231,-1,
868e6d587ffffff,APURIMAC,ANDAHUAYLAS,-13.828700288372596,-73.41563124399913,15079.047804595964,2.70109021263347,-1,
868e6d7a7ffffff,APURIMAC,AYMARAES,-14.121227762607807,-73.12806903810821,15066.164370000206,2.698782419758041,-1,
868b61967ffffff,APURIMAC,COTABAMBAS,-13.8926029952375,-72.13484972553151,15053.46893205573,2.6965083024781373,-1,
868b65157ffffff,CUSCO,CHUMBIVILCAS,-14.57548353904937,-71.96254325311224,15034.843373018111,7.103594197118221,-1,
868b40157ffffff,MADRE DE DIOS,TAHUAMANU,-11.264437132474384,-69.71366639770567,15028.92490371048,8.4629211287318,-1,
868e63ba7ffffff,HUANCAVELICA,CASTROVIRREYNA,-12.859212109816102,-75.50719302806583,15021.879108032894,3.8635237273821095,-1,
868f0ba47ffffff,PIURA,SECHURA,-5.505041892928763,-80.68951160357702,15016.692732643838,3.8408871653800136,-1,
86b33576fffffff,MOQUEGUA,GENERAL SANCHEZ CERRO,-16.599376545915717,-70.9661500809619,14993.575020035025,4.375352421956031,-1,
868f59577ffffff,ANCASH,BOLOGNESI,-9.976099750648006,-76.91888056461893,14993.504453247984,9.5476195970012,-1,
868b40c07ffffff,MADRE DE DIOS,TAHUAMANU,-11.545220312766691,-69.37205568410822,14988.516010032805,8.440166521713365,-1,
868e61d0fffffff,HUANCAVELICA,TAYACAJA,-12.090066940388052,-74.97596629440604,14986.112955066865,3.8543249194548417,-1,
868f5b917ffffff,ANCASH,RECUAY,-9.978498101125544,-77.52889158574409,14915.111238587844,9.497700073857368,-1,
868f4d547ffffff,UCAYALI,CORONEL PORTILLO,-8.559032002817384,-73.69421378468026,14911.776335573411,3.0345916475762498,-1,
868e64677ffffff,JUNIN,TARMA,-11.17821144207866,-75.70984420347067,14858.195491105353,5.081761893170485,-1,
868f5c49fffffff,ANCASH,PALLASCA,-8.371973970020246,-78.06521720106278,14837.275701534089,9.44813567073635,-1,
868e6d647ffffff,APURIMAC,ANTABAMBA,-14.36290786214361,-72.87792778530567,14835.372095647632,2.6574408999562964,-1,
868b60547ffffff,PUNO,CARABAYA,-14.01555543709036,-70.5429617864963,14780.306269617728,8.803523837242865,-1,
868e6d567ffffff,APURIMAC,ABANCAY,-13.791650773733458,-73.1003739171282,14758.210545752136,2.643619051924829,-1,
86b304827ffffff,TACNA,TARATA,-17.57463305747514,-69.92951690610015,14699.83764598886,4.463411501791444,-1,
