ruc,razon_social,fob,tn,semanas,lineas,rubro,pct,pct_acum,distrito,provincia,dep,fob_anual
20517521044,DESARROLLO TECNICO VEGETAL SAC   -  DT -,2145289.47,557.21374,76,296,Fertilizantes,0.0388370510328325,95.65967108222388,LOS OLIVOS,LIMA,LIMA,453475.82292682934
20602552498,FARM CROP S.A.C.,2099918.602,304.875298,33,199,Proteccion de cultivos,0.0380156836879772,95.69768676591184,SANTIAGO DE SURCO,LIMA,LIMA,443885.23294308945
20478013206,AGRO MICRO BIOTECH S.A.C.,2095340.636,544.468293,16,61,Fertilizantes,0.0379328069006463,95.7356195728125,LA MOLINA,LIMA,LIMA,442917.5328130081
20503455219,ASOCIACION DE PRODUCTORES DE UVA DE MESA,2039544.43,19.0076,11,17,Proteccion de cultivos,0.0369227054061098,95.7725422782186,SAN ISIDRO,LIMA,LIMA,431123.2128455285
20606355778,CORPORACION INKAL S.A.C.,2033025.636,491.86,12,28,Fertilizantes,0.0368046930172033,95.8093469712358,SANTIAGO DE SURCO,LIMA,LIMA,429745.2563902439
20552690410,POWER SEEDS S.A.C,2023597.666,8.629379,47,153,Semillas,0.0366340146275751,95.8459809858634,LA MOLINA,LIMA,LIMA,427752.3521626016
20602915027,DVA PERU S.A.C,1980202.306,339.423301,39,190,Proteccion de cultivos,0.0358484107104924,95.88182939657388,MAGDALENA DEL MAR,LIMA,LIMA,418579.3492357724
20327514581,PLATINUM CORP S.R.L.,1919615.798,223.616586,31,61,Proteccion de cultivos,0.0347515884233364,95.9165809849972,LA VICTORIA,LIMA,LIMA,405772.4451056911
20600807685,AGROBERRIES PERU S.A.C.,1893722.958,892.3693820000001,29,66,Fertilizantes,0.0342828397707525,95.95086382476796,VIRU,VIRU,LA LIBERTAD,400299.16185365856
20559660796,CONSORCIO OMNICROP S.A.C.,1850919.866,411.163617,28,147,Proteccion de cultivos,0.0335079579230515,95.984371782691,TRUJILLO,TRUJILLO,LA LIBERTAD,391251.3537886179
20546407731,SOLIDARIDAD Y DESARROLLO INVERSIONES SOC,1844768.43,257.5,11,41,Semillas,0.0333965959659832,96.017768378657,CALLAO,CALLAO,CALLAO,389951.0502439024
20501549801,FERCO MEDICAL S.A.C.,1827984.02,497.232098,90,225,Proteccion de cultivos,0.0330927409399638,96.05086111959696,MIRAFLORES,LIMA,LIMA,386403.12617886177
20492612767,CORPORACION GREEN VALLEY S.A.C,1819225.658,322.24726,15,164,Proteccion de cultivos,0.0329341847373093,96.08379530433427,TRUJILLO,TRUJILLO,LA LIBERTAD,384551.76510569104
20552186681,A Y V SEEDS CO. S.A.C.,1772228.832,11.151944,36,159,Semillas,0.0320833820110258,96.1158786863453,LA MOLINA,LIMA,LIMA,374617.4766829268
20133417452,AGROPECUARIA CHIMU SRL,1733351.339,307.66809,16,145,Proteccion de cultivos,0.0313795668845434,96.14725825322984,TRUJILLO,TRUJILLO,LA LIBERTAD,366399.4700325203
20608764331,NUTRICAMPO S.A.C.,1727516.8,2701.32,20,28,Fertilizantes,0.0312739418432308,96.17853219507306,MIRAFLORES,LIMA,LIMA,365166.1528455285
20608519221,INAGROUP BIOTECH PERU S.A.C.,1711746.069,433.055151,27,270,Fertilizantes,0.030988437861956,96.209520632935,MIRAFLORES,LIMA,LIMA,361832.50239024387
20605902872,REPRESENTACIONES Y PRODUCTOS PARA EL CAM,1707239.648,379.016497,28,214,Fertilizantes,0.0309068562829663,96.24042748921798,SAN ISIDRO,LIMA,LIMA,360879.92559349595
20102306598,VISTONY COMPAÑIA INDUSTRIAL DEL PERU SOC,1663721.2,3005.92,14,17,Fertilizantes,0.0301190240535723,96.27054651327155,ANCON,LIMA,LIMA,351680.90406504064
20100030838,G.W. YICHANG & CIA S.A.,1639006.167,193.717804,14,51,Proteccion de cultivos,0.0296715977219178,96.30021811099348,SAN ISIDRO,LIMA,LIMA,346456.58814634144
20504930913,UPL PERU S.A.C.,1617001.964,62.15836,28,41,Proteccion de cultivos,0.0292732466523776,96.32949135764584,JESUS MARIA,LIMA,LIMA,341805.293203252
20572118496,AGRONEGOCIOS PAMPA BONITA S.A.C.,1612571.97,331.58419999999995,16,60,Proteccion de cultivos,0.0291930486625683,96.3586844063084,BELLAVISTA,BELLAVISTA,SAN MARTIN,340868.87170731707
20307548322,VEOLIA WATER TECHNOLOGIES & SOLUTIONS PE,1575958.864,583.4869839999999,72,128,Proteccion de cultivos,0.0285302266583226,96.38721463296672,SAN ISIDRO,LIMA,LIMA,333129.5159674797
20525119689,NOVALTY S.A.C,1570736.782,195.72985,14,42,Fertilizantes,0.0284356891761004,96.41565032214284,SAN BORJA,LIMA,LIMA,332025.6612357723
20440447491,NATURAGRO EMPRESA INDIVIDUAL DE RESPONSA,1552925.734,955.399205,24,64,Fertilizantes,0.0281132485032693,96.44376357064613,SALAVERRY,TRUJILLO,LA LIBERTAD,328260.72426016256
20600529481,HFE BERRIES PERU S.A.C.,1531589.571,732.6220989999999,39,92,Fertilizantes,0.0277269912345587,96.47149056188069,CHICLAYO,CHICLAYO,LAMBAYEQUE,323750.64102439024
20100244471,SOCIEDAD ANONIMA FAUSTO PIAGGIO,1515846.061,371.0866,31,107,Proteccion de cultivos,0.0274419800461591,96.49893254192683,LIMA,LIMA,LIMA,320422.744601626
20494039843,PALMAS DEL HUALLAGA S.A.C.,1510743.77,3295.51,23,25,Fertilizantes,0.0273496111893113,96.52628215311614,EL PORVENIR,SAN MARTIN,SAN MARTIN,319344.21154471545
20548415404,BIOILS PERU S.A.C.,1508158.31,872.8625450000001,15,34,Fertilizantes,0.027302805551486,96.55358495866764,SAN ISIDRO,LIMA,LIMA,318797.69154471543
20604899711,AGRO UNITEK CROPSCIENCE S.A.C.,1467982.438,512.083048,26,129,Proteccion de cultivos,0.0265754853399378,96.58016044400756,COMAS,LIMA,LIMA,310305.23079674796
20552349815,INVERSIONES AGRICOLAS OLMOS S.A.C.,1451991.621,452.8462,16,42,Proteccion de cultivos,0.0262859970519606,96.60644644105952,SANTIAGO DE SURCO,LIMA,LIMA,306925.05809756095
20266614803,DIVERSEY PERU S.A.C,1433438.214,712.259133,68,123,Proteccion de cultivos,0.0259501171511042,96.63239655821062,SANTIAGO DE SURCO,LIMA,LIMA,303003.19970731705
20600672631,CROPS PROTECTION S.A.C.,1425673.541,171.1354,29,68,Proteccion de cultivos,0.0258095501060638,96.65820610831668,HUANCHACO,TRUJILLO,LA LIBERTAD,301361.8867154471
20607720992,CLENVI SOCIEDAD ANONIMA CERRADA,1422041.331,268.07573,42,78,Proteccion de cultivos,0.0257437947256806,96.68394990304236,MIRAFLORES,LIMA,LIMA,300594.1024878049
20110651121,REPRESENTACIONES DURAND S.A.C.,1409165.977,11.451272,19,67,Proteccion de cultivos,0.0255107069361974,96.70946060997856,SANTIAGO DE SURCO,LIMA,LIMA,297872.4829430894
20605935487,ECF TECNOLOGIA VEGETAL S.A.C.,1399403.711,379.7238,18,173,Fertilizantes,0.0253339766496137,96.73479458662818,LINCE,LIMA,LIMA,295808.91452032514
20272963437,AGROSURPE S.R.LTDA.,1363892.5699999998,954.0,3,3,Fertilizantes,0.024691103967611,96.7594856905958,TIABAYA,AREQUIPA,AREQUIPA,288302.4944715447
20462793791,FRESENIUS MEDICAL CARE DEL PERU S.A.,1352579.717,703.541713,29,88,Proteccion de cultivos,0.0244863027715803,96.78397199336736,MAGDALENA DEL MAR,LIMA,LIMA,285911.1596910569
20548112509,ZOETIS S.R.L.,1339785.689,272.46515000000005,52,75,Proteccion de cultivos,0.0242546872598744,96.80822668062724,SANTIAGO DE SURCO,LIMA,LIMA,283206.7310081301
20468261082,ADISENS SOCIEDAD ANONIMA CERRADA-ADISENS,1332008.703,205.0433,53,164,Proteccion de cultivos,0.0241138973075685,96.8323405779348,LURIN,LIMA,LIMA,281562.8152682927
20534516674,BLAND FARMS (PERU) S.A.C.,1315368.0,1.76285,5,8,Semillas,0.0238126438680347,96.85615322180286,SAN ISIDRO,LIMA,LIMA,278045.26829268294
20100069963,FOSFORERA PERUANA S.A.,1293236.06,1101.6005,25,26,Proteccion de cultivos,0.0234119803234382,96.8795652021263,ATE,LIMA,LIMA,273366.97203252034
20507883266,MEDISPEC PERU S.A.C.,1243994.466,173.38078,39,99,Proteccion de cultivos,0.0225205396456839,96.90208574177198,SAN BORJA,LIMA,LIMA,262958.179804878
20600173791,AGROMEGA PERU S.A.C.,1242709.55,401.762122,20,174,Fertilizantes,0.0224972782868031,96.9245830200588,SAN ISIDRO,LIMA,LIMA,262686.5715447155
20504973990,SOLUCIONES VETERINARIAS S.A.C.,1224357.532,209.568511,44,73,Proteccion de cultivos,0.0221650442132254,96.946748064272,SAN ISIDRO,LIMA,LIMA,258807.28318699184
20426138868,SUMINISTROS AVICOLAS S.A.C.,1212726.306,253.39555,25,40,Proteccion de cultivos,0.0219544793808084,96.96870254365282,SANTIAGO DE SURCO,LIMA,LIMA,256348.65004878052
20509165611,JP INCUBATOR S.R.L.,1211365.001,218.0194,37,58,Proteccion de cultivos,0.0219298351206768,96.9906323787735,SAN MARTIN DE PORRES,LIMA,LIMA,256060.89452032518
20504004415,GANDULES INC SAC,1204970.558,1.5450050000000002,9,21,Semillas,0.0218140739086864,97.01244645268218,LA MOLINA,LIMA,LIMA,254709.2236422764
20456239715,HEMAGRI TRADE S.A.C.,1204752.18,1387.6,12,13,Fertilizantes,0.0218101205226054,97.0342565732048,AREQUIPA,AREQUIPA,AREQUIPA,254663.06243902436
20454993757,TU SEMILLA E.I.R.L.,1184828.138,1.351093,65,296,Semillas,0.0214494274568186,97.0557060006616,CERRO COLORADO,AREQUIPA,AREQUIPA,250451.47632520326
20140466663,AGRO FERRETERA SANTA ANITA EIRL AFERSA,1179705.822,268.156,29,41,Proteccion de cultivos,0.0213566960792212,97.07706269674082,LURIGANCHO,LIMA,LIMA,249368.7103414634
20552892390,IMCD PERÚ S.R.L.,1163319.434,953.956,43,101,Proteccion de cultivos,0.0210600466079497,97.09812274334875,SAN ISIDRO,LIMA,LIMA,245904.92100813007
20561217654,AGRO SIME SD S.A.C,1160070.196,329.828277,17,104,Fertilizantes,0.0210012243260207,97.11912396767478,SAN MIGUEL,LIMA,LIMA,245218.0902113821
20100860351,DROCERSA S.A - DROCERSA,1157816.294,1288.18,41,60,Fertilizantes,0.0209604210180191,97.1400843886928,LURIN,LIMA,LIMA,244741.65564227646
20607214655,OAS ORGANIC AGRICULTURE SUPPLIER S.A.C.,1154595.547,324.192825,24,123,Fertilizantes,0.0209021145202937,97.1609865032131,MIRAFLORES,LIMA,LIMA,244060.84733333334
20601581494,PERAGRO SEEDS E.I.R.L.,1129943.895,20.635292,57,168,Semillas,0.0204558356007558,97.18144233881384,SANTIAGO DE SURCO,LIMA,LIMA,238849.92902439027
20603814526,DB ORGANIC  SCIENCE S.A.C.,1110172.076,291.909973,31,123,Fertilizantes,0.020097898290079,97.20154023710391,VILLA EL SALVADOR,LIMA,LIMA,234670.5201300813
20100123763,CETCO S.A.,1102658.496,38.200422,89,150,Proteccion de cultivos,0.0199618768841197,97.22150211398804,SAN ISIDRO,LIMA,LIMA,233082.28370731708
20518005244,INSUMOS AGRICOLAS PERUANOS SOCIEDAD ANON,1083282.452,114.703777,11,72,Proteccion de cultivos,0.0196111044498325,97.24111321843787,SANTIAGO DE SURCO,LIMA,LIMA,228986.53456910572
20504458521,BIONOVA S.A.C.,1082859.405,82.951576,31,57,Proteccion de cultivos,0.0196034458572938,97.2607166642952,SAN MIGUEL,LIMA,LIMA,228897.11000000002
20531390866,INVERSIONES SANTA TERESITA EIRL,1077562.149,272.388766,19,50,Proteccion de cultivos,0.0195075474694618,97.28022421176463,SAN HILARION,PICOTA,SAN MARTIN,227777.36482926828
20600648803,SMARTORAL GROUP S.A.C.,1071318.4,813.69505,14,16,Proteccion de cultivos,0.0193945143324702,97.29961872609712,LIMA,LIMA,LIMA,226457.54796747968
20600669096,AGROIMPORT LOBSOL E.I.R.L. - AGRO LOBSOL,1034111.883,139.47963,22,118,Semillas,0.0187209495666473,97.31833967566376,EL AGUSTINO,LIMA,LIMA,218592.75575609758
20310422755,ICATOM S.A.,1025878.576,23.18881,23,62,Semillas,0.0185718986489975,97.33691157431277,ICA,ICA,ICA,216852.3819186992
20106651087,CIA.DE EXP.Y NEGOCIOS GNRLES.S.A.(COEXA),1015089.48,1105.32803,26,31,Fertilizantes,0.0183765792397477,97.35528815355252,SAN ISIDRO,LIMA,LIMA,214571.76
20603228481,COMPAÑIA AGROANDINA S.A.C.,991853.252,236.44756,49,87,Fertilizantes,0.0179559243186911,97.3732440778712,SAN ISIDRO,LIMA,LIMA,209660.03700813008
20607054399,AGRARIUM VENTURES S.A.C. - AGRAVENT S.A.,969538.849,293.91497,8,19,Fertilizantes,0.01755195757192,97.39079603544312,ATE,LIMA,LIMA,204943.17133333333
20608995804,FERPAC PERU S.A.C.,969353.873,424.209025,31,67,Fertilizantes,0.0175486088758804,97.408344644319,CASTILLA,PIURA,PIURA,204904.07071544716
20555824913,INVERSIONES GRAN CANARIA S.A.C.,936877.634,262.926043,8,56,Fertilizantes,0.0169606782637018,97.4253053225827,TAMBO GRANDE,PIURA,PIURA,198039.17466666666
20602519890,CORPORACION MP NORTE S.A.C.,929551.4,529.4227999999999,14,30,Proteccion de cultivos,0.0168280484588594,97.44213337104156,TARAPOTO,SAN MARTIN,SAN MARTIN,196490.5398373984
20608851543,PROSEM HM S.R.L,919545.0,170.5,8,15,Semillas,0.0166468985148125,97.45878026955636,SACHACA,AREQUIPA,AREQUIPA,194375.36585365853
20546676553,BEGGIE PERÚ S.A.,910653.83,271.981,14,33,Proteccion de cultivos,0.0164859380347186,97.47526620759108,SANTIAGO DE SURCO,LIMA,LIMA,192495.93154471542
20100791871,COMPAÑIA QUIMICA INDUSTRIAL S.R.LTDA,909577.816,768.0,15,24,Fertilizantes,0.0164664585140225,97.49173266610512,LA VICTORIA,LIMA,LIMA,192268.48143089432
20501516032,SOPURA S.A.C.,888258.379,875.249,40,92,Proteccion de cultivos,0.0160805040429178,97.50781317014804,SANTIAGO DE SURCO,LIMA,LIMA,187761.9337723577
20376641466,MONSANTO PERU S.A.,882157.026,4.201455,198,2233,Semillas,0.0159700487588436,97.52378321890689,CALLAO,CALLAO,CALLAO,186472.21687804878
20100639654,CONSORCIO AGROPECUARIO AMERICANO S.A.C,881553.964,259.80487700000003,35,212,Fertilizantes,0.0159591312812735,97.53974235018816,LURIN,LIMA,LIMA,186344.74035772358
20601794790,FUGRAN PERU S.A.C.,865764.88,53.84188,9,24,Proteccion de cultivos,0.0156732950481475,97.5554156452363,MAGDALENA DEL MAR,LIMA,LIMA,183007.21040650408
20609014963,AGROVECA PERU S.A.C.,853766.63,168.609538,10,44,Fertilizantes,0.0154560858304308,97.57087173106672,MIRAFLORES,LIMA,LIMA,180470.9949593496
20610421441,AGROPERU HUARI S.A.C.,852869.92,2187.99,28,39,Fertilizantes,0.0154398523232428,97.58631158338996,LURIGANCHO,LIMA,LIMA,180281.44650406504
20494297206,SOCIEDAD AGRICOLA TIERRA S.A.C.,850510.22,50.874103000000005,11,19,Fertilizantes,0.0153971337108579,97.60170871710083,SUBTANJALLA,ICA,ICA,179782.6481300813
20605443878,AZAMEER S.A.C.,844244.0109999999,874.3695309999999,38,44,Proteccion de cultivos,0.0152836939713176,97.61699241107216,LA VICTORIA,LIMA,LIMA,178458.08362601625
20606335955,AGRO GLOBAL IMPORT S.A.C.,840311.76,187.053503,12,18,Fertilizantes,0.0152125068262276,97.63220491789838,CHICLAYO,CHICLAYO,LAMBAYEQUE,177626.87609756098
20608415042,SEMILLERA VALLEY S.A.C.,831629.301,0.941653,36,70,Semillas,0.0150553247265674,97.64726024262494,LA VICTORIA,LIMA,LIMA,175791.55956097558
20492740412,INKAGRO TRADING SAC,831165.248,64.297,23,43,Proteccion de cultivos,0.0150469237856711,97.6623071664106,SANTIAGO DE SURCO,LIMA,LIMA,175693.46705691057
20494567351,EXPLOSIVOS DEL SUR S.A.,829088.24,732.0,16,17,Fertilizantes,0.0150093228619638,97.67731648927256,SAN ISIDRO,LIMA,LIMA,175254.42471544715
20517430081,TAVAN PERU S.A.C.,821972.49,80.909769,11,26,Fertilizantes,0.014880503534898,97.69219699280748,SUBTANJALLA,ICA,ICA,173750.2824390244
20610453466,CITROSOL PERU S.A.C.,796817.389,69.182,14,44,Proteccion de cultivos,0.0144251104725934,97.70662210328004,LA VICTORIA,LIMA,LIMA,168432.94401626015
20451871286,NATUCULTURA S.A,795340.625,140.74650900000003,130,1085,Semillas,0.0143983760110517,97.72102047929113,MIRAFLORES,LIMA,LIMA,168120.78252032519
20100281245,ANDERS PERU S.A.C.,790016.827,318.86033100000003,67,145,Proteccion de cultivos,0.0143019971225586,97.73532247641369,SAN BORJA,LIMA,LIMA,166995.42684552845
20606099585,EUROSEEDS S.A.C.,779682.744,8.19303,12,40,Semillas,0.0141149149993949,97.74943739141308,MIRAFLORES,LIMA,LIMA,164810.98653658538
20614371588,FERTIAMERICA PERU S.A.C.,778211.063,1175.11552,11,24,Fertilizantes,0.0140882725574772,97.76352566397054,SANTIAGO DE SURCO,LIMA,LIMA,164499.89949593495
20499935286,DEUTSCHE PHARMA S.A.C.,774377.608,25.076241000000003,5,26,Proteccion de cultivos,0.014018873956706,97.77754453792724,SAN ISIDRO,LIMA,LIMA,163689.57567479674
20606495081,CIA LLOCLLA S.A.C.,768398.319,349.978986,12,39,Proteccion de cultivos,0.0139106284470532,97.79145516637428,EL AGUSTINO,LIMA,LIMA,162425.66092682927
20602940196,BEENATURAL SOCIEDAD ANONIMA CERRADA - BE,764441.473,40.477503,20,50,Fertilizantes,0.0138389960486379,97.80529416242292,LA VICTORIA,LIMA,LIMA,161589.25445528454
20295967197,INVERSIONES JUSTINA SA,749842.0,0.985862,2,4,Semillas,0.013574695829072,97.818868858252,LA MOLINA,LIMA,LIMA,158503.1869918699
20612771601,VANGUARD SEEDS S.A.C.,749181.724,33.487136,10,95,Semillas,0.0135627425831039,97.83243160083512,SANTA MARIA,HUAURA,LIMA,158363.61645528456
20604798818,CINNAMON S.A.C.,741978.048,58.03992799999999,48,74,Proteccion de cultivos,0.0134323314957666,97.84586393233089,LA MOLINA,LIMA,LIMA,156840.88819512192
20507855050,NUVEL S.A.C.,733110.569,406.45,44,83,Proteccion de cultivos,0.0132717999035169,97.8591357322344,ATE,LIMA,LIMA,154966.4617398374
20543083454,ARATO PERU S.A.,732627.968,355.078,11,29,Proteccion de cultivos,0.0132630631806049,97.872398795415,SANTIAGO DE SURCO,LIMA,LIMA,154864.4485203252
20330005450,TURO S.A.,727451.2860000001,65.22,2,12,Proteccion de cultivos,0.013169347593116,97.88556814300811,ATE,LIMA,LIMA,153770.1905365854
20602593593,SP TRANSPORT LOGISTIC SOCIEDAD ANONIMA C,720090.568,961.93,12,14,Fertilizantes,0.0130360935103445,97.89860423651848,YANAHUARA,AREQUIPA,AREQUIPA,152214.26640650406
20557530160,BLUEBERRIES PERU S.A.C.,713806.391,194.69648,10,38,Proteccion de cultivos,0.0129223284887652,97.91152656500724,SANTIAGO DE SURCO,LIMA,LIMA,150885.90378861787
20373687333,INCAFOREST E.I.R.LTDA,712842.387,0.138539,35,1329,Semillas,0.0129048767308242,97.92443144173808,SANTIAGO DE SURCO,LIMA,LIMA,150682.13058536584
20537025388,SOLENIS PERU SOCIEDAD ANONIMA CERRADA,708583.165,474.4446,59,86,Proteccion de cultivos,0.0128277702962439,97.9372592120343,SANTIAGO DE SURCO,LIMA,LIMA,149781.80723577237
20207190285,MATHIESEN PERU S.A.C.,701188.907,509.914,35,116,Proteccion de cultivos,0.0126939090251606,97.94995312105948,SAN LUIS,LIMA,LIMA,148218.7933495935
20100442516,MERCANTIL TAY LONG S.A.,694656.0,131.68656,8,8,Proteccion de cultivos,0.0125756411428539,97.96252876220233,LIMA,LIMA,LIMA,146837.8536585366
20614099896,ECF BIOESTIMULACION Y PROTECCION VEGETAL,681137.882,164.128,6,71,Fertilizantes,0.0123309171342874,97.97485967933662,LINCE,LIMA,LIMA,143980.365300813
20100152941,KIMBERLY-CLARK PERU S.R.L.,675662.84,133.960501,29,32,Proteccion de cultivos,0.012231800213921,97.98709147955054,MIRAFLORES,LIMA,LIMA,142823.03934959348
20602426930,VIGO PERÚ EXPORT & IMPORT S.A.C.,672600.0,612.563,5,20,Fertilizantes,0.012176352371078,97.9992678319216,CHORRILLOS,LIMA,LIMA,142175.60975609755
20176770474,CORPORACION AGROLATINA S.A.C.,667521.248,400.1924,6,7,Fertilizantes,0.0120844096503564,98.01135224157196,SANTIAGO DE SURCO,LIMA,LIMA,141102.05242276425
20603836520,SEMILLAS VALLEY SAC,666445.285,2.245691,41,128,Semillas,0.0120649310529341,98.0234171726249,SAN ISIDRO,LIMA,LIMA,140874.6130894309
20454551495,PRODUCTORES DE SEMILLAS PERU SOCIEDAD CO,665473.0,122.5,6,11,Semillas,0.0120473293806696,98.03546450200557,UCHUMAYO,AREQUIPA,AREQUIPA,140669.0894308943
20605481991,ORINOQUIA S.A.C.,660095.0,1378.26,8,10,Fertilizantes,0.011949969251244,98.0474144712568,EL PORVENIR,SAN MARTIN,SAN MARTIN,139532.27642276423
20505264453,PHARMAVET DEL PERU SAC,649091.034,249.54770000000005,17,37,Proteccion de cultivos,0.0117507599626693,98.05916523121948,SAN BORJA,LIMA,LIMA,137206.23482926827
20413940568,EMBOTELLADORA SAN MIGUEL DEL SUR S.A.C.,648698.21,4.25,22,22,Proteccion de cultivos,0.0117436485094373,98.07090887972892,SACHACA,AREQUIPA,AREQUIPA,137123.1988617886
20504312403,NIPRO MEDICAL CORPORATION SUCURSAL DEL P,643109.201,141.870863,17,17,Proteccion de cultivos,0.0116424683979459,98.08255134812688,LIMA,LIMA,LIMA,135941.78232520324
20536501470,AGRIYSEED E.I.R.L.,633077.756,220.71301300000005,31,101,Fertilizantes,0.01146086505404,98.0940122131809,LURIGANCHO,LIMA,LIMA,133821.31427642278
20601845114,ANIPROTEIN PERU S.A.C.,627680.81,421.249514,21,36,Fertilizantes,0.0113631619374422,98.10537537511834,SAN JUAN DE LURIGANCHO,LIMA,LIMA,132680.49642276423
20609500400,AGRI TECHNOVATION PERU SOCIEDAD ANONIMA,625533.943,564.033179,13,82,Fertilizantes,0.0113242963277398,98.11669967144609,CIENEGUILLA,LIMA,LIMA,132226.6871382114
20513143363,AGROCHEM E.I.R.L.,624746.464,237.99374,17,51,Proteccion de cultivos,0.0113100402739354,98.12800971172004,ATE,LIMA,LIMA,132060.22816260165
20602261761,IMPORTACION DE SEMILLAS Y MAQUINARIA AGR,616760.538,116.0,5,6,Semillas,0.0111654677955153,98.13917517951556,EL TAMBO,HUANCAYO,JUNIN,130372.14624390242
20544979036,GOVI PERU S.A.C.,616560.86,83.887794,20,42,Proteccion de cultivos,0.0111618529431681,98.15033703245872,CALLAO,CALLAO,CALLAO,130329.93788617886
20482152466,JEMOAGRO SAC,614135.24,20.88558,20,26,Proteccion de cultivos,0.0111179409541132,98.16145497341284,MOCHE,TRUJILLO,LA LIBERTAD,129817.20520325203
20608966901,COMAGRO PERU S.A.C.,614129.319,154.43565700000002,15,28,Fertilizantes,0.0111178337638331,98.17257280717666,MAGDALENA DEL MAR,LIMA,LIMA,129815.95360975609
20602659161,EBUSUS AGRO SOCIEDAD ANONIMA CERRADA,613661.634,332.16582400000004,19,71,Fertilizantes,0.0111093670713581,98.18368217424802,TACNA,TACNA,TACNA,129717.09336585365
20392064550,CORPORACION ROOTS S.A.,611183.7390000001,0.021526,13,317,Semillas,0.0110645087266383,98.19474668297464,MAGDALENA DEL MAR,LIMA,LIMA,129193.31068292684
20609016869,IMPORTADORA Y EXPORTADORA JESUS S.A.C.,607460.0,1965.0,35,40,Fertilizantes,0.0109970963594038,98.20574377933406,MAJES,CAYLLOMA,AREQUIPA,128406.17886178862
20519361672,CHEMIE AGROVETERINARIA S.A.C.,605847.511,214.6101,32,46,Fertilizantes,0.010967904812781,98.21671168414684,MAGDALENA DEL MAR,LIMA,LIMA,128065.3275284553
20603408676,MEXAGRO DEL PERU S.A.C.,604814.565,54.7574,5,42,Proteccion de cultivos,0.0109492049696703,98.22766088911652,SAN ISIDRO,LIMA,LIMA,127846.98121951218
20602104380,AGROINDUSTRIAS ECOFARM S.A.C.,595174.322,359.96102399999995,49,116,Fertilizantes,0.0107746837152682,98.2384355728318,LOS OLIVOS,LIMA,LIMA,125809.20627642277
