ruc,razon_social,fob,tn,semanas,destinos,distrito,provincia,dep,fob_anual
20601310202,COOPERATIVA AGRARIA CAFETALERA VALLE ALT,904511.607,132.825,4,4,LONYA GRANDE,UTCUBAMBA,AMAZONAS,4703460.3564
20603373546,FAIHOP BUSINESS SAC,897144.174,557.7013600000001,9,5,SAN BORJA,LIMA,LIMA,4665149.7048
20525692141,COOPERATIVA AGRARIA DE BANANEROS ORGANIC,895640.76,1162.9512,9,4,SULLANA,SULLANA,PIURA,4657331.952
20445534570,FUNDO LOS PALTOS SOCIEDAD ANONIMA CERRAD,890332.1,444.75022,7,2,NUEVO CHIMBOTE,SANTA,ANCASH,4629726.92
20113940515,"COOPERATIVA AGRARIA "" FRONTERA SAN IGNAC",882728.252,134.57101799999998,5,4,SAN IGNACIO,SAN IGNACIO,CAJAMARCA,4590186.9103999995
20609096510,HASPE COMPANY S.A.C.,876335.37,103.83,8,3,MIRAFLORES,LIMA,LIMA,4556943.924
20532966451,AROMATICO INVERSIONES SOCIEDAD ANONIMA C,875774.0,193.24,3,4,JESUS MARIA,LIMA,LIMA,4554024.8
20613247646,,875412.11,577.11,5,4,SAN ISIDRO,LIMA,LIMA,4552142.972
20602650643,ASOCIACIÓN AGROEXPORTADORA DE LA REGIÓN,874586.456,141.31,5,4,MOYOBAMBA,MOYOBAMBA,SAN MARTIN,4547849.5712
20600051645,ORGANICOS RIO VERDE S.A.C.,871296.05,1313.1455999999996,10,1,PIURA,PIURA,PIURA,4530739.460000001
20604580821,AGROINDUSTRIA LLIPATA S.A.C.,866648.64,149.0988,10,5,MIRAFLORES,LIMA,LIMA,4506572.928
20611849487,COOPERATIVA AGRARIA TAZAS DORADAS COFFEE,865385.91,155.575,6,3,JAEN,JAEN,CAJAMARCA,4500006.732
20456168788,JC AGRO COMERCIALIZADORA E.I.R.L.,863434.5,2184.18,10,1,CHEPEN,CHEPEN,LA LIBERTAD,4489859.399999999
20609225395,AGROINDUSTRIAS PRODOTTI DEL PAIS S.A.C.,863346.8200000001,262.056001,6,7,HUANTA,HUANTA,AYACUCHO,4489403.464
20604295131,CITROSWEET MILLS S.A.C.,857901.14,294.16528000000005,9,2,SANTIAGO DE SURCO,LIMA,LIMA,4461085.928
20535884502,FRUSABE SOCIEDAD ANONIMA CERRADA - FRUSA,850123.85,232.866,3,7,SAN ISIDRO,LIMA,LIMA,4420644.02
20502203461,PERUVIAN NATURE S & S S.A.C.,849871.5,84.1,7,10,LURIN,LIMA,LIMA,4419331.8
20548284547,AGROSEED DEL PERU S.A.C.,847201.87,0.5681020000000001,3,4,MAGDALENA DEL MAR,LIMA,LIMA,4405449.724
20614651891,,847126.2,203.5338,7,2,SULLANA,SULLANA,PIURA,4405056.24
20482485511,FAIRTRASA PERU S.A.,842263.64,399.0645,6,1,PIURA,PIURA,PIURA,4379770.928
20610855912,PERUVIAN ORGANIC LANDS S.A.C.,832635.52,157.96619999999996,4,2,MIRAFLORES,LIMA,LIMA,4329704.704
20611880732,,831082.5,123.63,2,1,PICHANAQUI,CHANCHAMAYO,JUNIN,4321629.0
20614622238,,825600.0,384.0,8,1,COMAS,LIMA,LIMA,4293120.0
20533095187,AGRICOLA DON ANGEL S.A.C.,820970.8500000001,1430.1,9,1,SANTIAGO DE SURCO,LIMA,LIMA,4269048.42
20570706927,"""COOPERATIVA  AGRARIA RUTAS DEL INCA""",811395.6749999999,137.98,6,3,QUEROCOTO,CHOTA,CAJAMARCA,4219257.51
20607800830,COOPERATIVA AGRARIA BOSQUES VERDES,808918.08,132.825,5,1,SAN IGNACIO,SAN IGNACIO,CAJAMARCA,4206374.016
20600796721,ASOCIACIÓN DE PRODUCTORES AMAZONAS - ALT,808638.686,144.9,2,3,SORITOR,MOYOBAMBA,SAN MARTIN,4204921.1672
20601521734,AGRIFRESH S.A.C.,807629.14,316.768,2,1,PUEBLO NUEVO,ICA,ICA,4199671.528
20532383782,NOVOS DISTRIBUCION Y EXPORTACION DEL PER,800407.963,281.64,9,4,POCOLLAY,TACNA,TACNA,4162121.4076
20603939426,VA SUPERFOODS S.A.C.,799914.741,94.73,7,6,ATE,LIMA,LIMA,4159556.6532000005
20506394369,AGROINDUSTRIAL HUAMANI S.A.C.,790936.2,675.386,5,5,MAGDALENA DEL MAR,LIMA,LIMA,4112868.2399999998
20602289029,AGRONESIS DEL PERU S.A.C.,790308.0,369.234,10,2,SAN LUIS,LIMA,LIMA,4109601.6
20549134352,CONSORCIO AGRICOLA MOQUEGUA S.A.C.,788162.0,108.468,3,3,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,4098442.4
20614735288,,787805.77,520.08,10,4,HUARAL,HUARAL,LIMA,4096590.004
20601283523,,786561.128,133.85,4,3,PICHANAQUI,CHANCHAMAYO,JUNIN,4090117.8656
20613676954,,785379.2,550.88,9,1,SAN ISIDRO,LIMA,LIMA,4083971.84
20494626897,AGRONEGOCIOS WIRACCOCHA DEL PERÚ S.A.C.,777102.995,141.08,7,11,SAN ISIDRO,LIMA,LIMA,4040935.5739999996
20571559812,NEGOCIOS E INVERSIONES GERONIMO S.A.C.,775021.67,645.6016,8,3,HUALMAY,HUAURA,LIMA,4030112.684
20516791722,KION EXPORT S.A.C.,773044.0,526.6343999999999,9,2,SANTIAGO DE SURCO,LIMA,LIMA,4019828.8
20601708427,GOURMET BLUEBERRIES PERU S.A.C.,772800.0,437.92,7,2,MIRAFLORES,LIMA,LIMA,4018560.0
20614131447,,767878.91,168.264,5,2,VILLA EL SALVADOR,LIMA,LIMA,3992970.3320000004
20600377877,PIRWA PRODUCTOS S.A.C.,763182.15,52.78168,5,2,ATE,LIMA,LIMA,3968547.1799999997
20532998655,GRUPO ESTELA SOCIEDAD ANONIMA CERRADA -,758383.24,347.74,9,2,CIUDAD NUEVA,TACNA,TACNA,3943592.8479999998
20602050981,AMAZON SPECIALTIES S.A.C.,756856.186,64.16,7,5,SAN ISIDRO,LIMA,LIMA,3935652.1672
20552256647,AGRO FERGI S.A.C.,754137.72,299.69560600000005,8,11,MIRAFLORES,LIMA,LIMA,3921516.144
20509767930,AGRICOLAS Y FORESTALES SAC,752928.84,70.72,5,3,LAS PIEDRAS,TAMBOPATA,MADRE DE DIOS,3915229.9679999994
20614267322,,751929.73,211.397,8,4,CARAZ,HUAYLAS,ANCASH,3910034.596
20605059679,,749224.5,186.26,3,2,ALONSO DE ALVARADO,LAMAS,SAN MARTIN,3895967.4
20519859077,PRODUCTOS VEGETALES DE EXPORTACION EMPRE,742218.86,236.035,8,7,TACNA,TACNA,TACNA,3859538.0719999997
20614358255,,741432.05,236.852368,7,1,SANTIAGO DE SURCO,LIMA,LIMA,3855446.66
20610273310,MUNDOAGRO EXPORT SOCIEDAD ANONIMA CERRAD,740981.58,343.13,3,1,PIURA,PIURA,PIURA,3853104.216
20607695602,ZR CORPORATION S.A.C.,735372.64,163.447,6,3,INDEPENDENCIA,HUARAZ,ANCASH,3823937.7279999997
20567189156,,734730.72,150.238,4,1,IQUITOS,MAYNAS,LORETO,3820599.744
20504963927,CALSA PERU S.A.C.,734695.964,631.4774,9,1,CALLAO,CALLAO,CALLAO,3820419.0128000006
20603128541,CORPORACION GERONIMO S.A.C.,728258.11,200.584896,6,1,LA VICTORIA,LIMA,LIMA,3786942.1720000003
20615023184,,722899.92,566.166,3,2,MIRAFLORES,LIMA,LIMA,3759079.584
20615424812,,718581.13,120.4839,4,1,SAN ISIDRO,LIMA,LIMA,3736621.8759999997
20486255090,COOPERATIVA AGRARIA SANGARENI,711770.26,98.275,3,2,PANGOA,SATIPO,JUNIN,3701205.352
20603674708,PACIFICO ALGAS AREQUIPA S.A.C.,708905.0,890.44,7,1,ISLAY,ISLAY,AREQUIPA,3686306.0
20610614753,LA FAMILIA SPECIAL SOCIEDAD COMERCIAL DE,708901.86,515.04,6,2,ATE,LIMA,LIMA,3686289.6720000003
20140181405,COOPERATIVA AGRARIA CAFETALERA LA FLORID,706501.638,103.155,6,3,PERENE,CHANCHAMAYO,JUNIN,3673808.5176000004
20613699270,,705456.0,505.12,7,2,SAN ISIDRO,LIMA,LIMA,3668371.2
20518439911,INVERSIONES YAUCA E.I.R.L.,697167.0,373.2,8,2,SANTIAGO DE SURCO,LIMA,LIMA,3625268.4
20612932680,,696480.05,189.11,6,1,SUBTANJALLA,ICA,ICA,3621696.2600000002
20609313162,GRUPO JUAN RUIZ S.A.C.,687926.44,315.33,7,2,LINCE,LIMA,LIMA,3577217.488
20136201213,CENTRAL DE COOPERATIVAS AGRARIAS CAFETAL,686079.13,75.9,2,2,SANTA ANA,LA CONVENCION,CUSCO,3567611.476
20612061808,,685987.7,493.709,8,2,PICHANAQUI,CHANCHAMAYO,JUNIN,3567136.0399999996
20612737224,,684288.0,337.92,7,1,CARABAYLLO,LIMA,LIMA,3558297.6
20607860875,AGROEXPORTADORABIOFRUITSAC,681312.0,560.63,6,2,LOS OLIVOS,LIMA,LIMA,3542822.4
20601235146,,681008.0,505.12,7,1,TAMBO GRANDE,PIURA,PIURA,3541241.6
20608384660,PERUVIAN AVOCADOS EMPRESA INDIVIDUAL DE,678146.0,376.79,6,1,CORONEL GREGORIO ALBARRACIN LANCHIPA,TACNA,TACNA,3526359.2
20611371528,JCH PRODUCE S.A.C,674309.5,547.9368,9,2,PICHANAQUI,CHANCHAMAYO,JUNIN,3506409.4
20533248358,EXPORT Y IMPORT E INVERSIONES WILLAM ESA,671948.17,936.352,9,1,MAGDALENA VIEJA,LIMA,LIMA,3494130.4840000006
20539708423,SOCIEDAD AGRICOLA C & M S.A.C.,668484.0,430.4152,4,5,LIMA,LIMA,LIMA,3476116.8
20613628861,FRUTAMBO EXPORT S.A.C.,662015.69,484.16,2,2,TAMBO GRANDE,PIURA,PIURA,3442481.5879999995
20604984018,FOODSPICE GROUP SOCIEDAD ANONIMA CERRADA,661578.59,230.32,9,7,ALTO DE LA ALIANZA,TACNA,TACNA,3440208.6679999996
20608680170,DUREXPORTA SOCIEDAD ANONIMA CERRADA,660825.2,567.277725,7,1,PIURA,PIURA,PIURA,3436291.0399999996
20602151574,MARZALA EXPORT SOCIEDAD ANONIMA CERRADA,657173.97,1316.568,10,5,ATE,LIMA,LIMA,3417304.644
20601723035,ESTRATEGICAS COMPANY E.I.R.L.,654961.3,407.572,9,4,SANTIAGO DE SURCO,LIMA,LIMA,3405798.7600000002
20612395480,,640762.16,384.816,8,1,SANTIAGO DE SURCO,LIMA,LIMA,3331963.232
20538421279,FUNDO LAS LOMAS S.A.C.,638272.17,445.3,6,2,MIRAFLORES,LIMA,LIMA,3319015.284
20603513925,PERUVIAN INKA FRUIT S.A.C.,637001.34,365.9188,7,8,CARABAYLLO,LIMA,LIMA,3312406.968
20335181531,VITICOLA S.A.C.,635915.29,169.09752000000003,1,1,NAZCA,NAZCA,ICA,3306759.508
20613621360,,634978.6,351.736,6,2,SAN BORJA,LIMA,LIMA,3301888.72
20112302370,NOVOLIZ S.A.,632805.0,1106.2,4,5,LA MOLINA,LIMA,LIMA,3290586.0
20610856889,AGRICOLA GREEN HARVEST S.A.C.,630379.8,285.864,7,3,SAN ISIDRO,LIMA,LIMA,3277974.96
20606896531,COOPERATIVA AGRARIA AGROEXPORTADORA HUAN,630328.8,781.7448,9,3,SULLANA,SULLANA,PIURA,3277709.7600000002
20606292458,GRUPO SOCIBEN SOCIEDAD ANONIMA CERRADA,630227.56,251.04,2,2,SAN BORJA,LIMA,LIMA,3277183.3120000004
20610998608,MENTOR AGRO PRODUCTOS S.A.C.,626353.1900000001,1321.8,4,3,SAN ISIDRO,LIMA,LIMA,3257036.588
20191308868,ARCOR DE PERU S A,624599.47,168.464607,9,4,SAN ISIDRO,LIMA,LIMA,3247917.244
20605387242,AGROELDREDGEEIRL,624096.0,282.976,7,1,SAN MARTIN DE PORRES,LIMA,LIMA,3245299.1999999997
20607452769,,620243.48,79.35,2,1,JAEN,JAEN,CAJAMARCA,3225266.096
20568194951,ASOCIACION DE PRODUCTORES AGROSOSTENIBLE,618412.96,94.875,3,1,PANGOA,SATIPO,JUNIN,3215747.3919999995
20526179367,COOPERATIVA AGRARIA ASPRAOSRA LTDA,614952.0,764.0567999999998,8,2,BUENOS AIRES,MORROPON,PIURA,3197750.4
20542082519,GRECIA NUEVO FUTURO SAC,614488.2000000001,115.101,4,2,BELLAVISTA,CALLAO,CALLAO,3195338.6400000006
20109714039,INTERLOOM S.A.C.,614299.81,373.326,9,6,SAN ISIDRO,LIMA,LIMA,3194359.0120000006
20561128635,AGRICOLA MEZCU S.A.C,612157.0,141.59,6,2,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,3183216.4
20615036677,,611842.0,419.8324,9,1,PUEBLO NUEVO,ICA,ICA,3181578.4
20600761731,COOPERATIVA AGRARIA DE SERVICIOS MULTIPL,608103.77,97.625,3,3,JAEN,JAEN,CAJAMARCA,3162139.604
20525795897,COOPERATIVA AGRARIA DE BANANEROS ORGANIC,602016.0,704.0059999999999,10,1,SULLANA,SULLANA,PIURA,3130483.1999999997
20408103666,AGRO INDUSTRIA WIDOK S.A.C.,600676.0,449.78,6,4,SAN JUAN DE LURIGANCHO,LIMA,LIMA,3123515.1999999997
20603639929,MC PALACIOS S.A.C.,593701.84,294.04882000000003,8,2,SAN BORJA,LIMA,LIMA,3087249.5679999995
20606944269,COOPERATIVA AGRARIA Y DE SERVICIOS MULTI,593297.479,98.325,2,2,SAN NICOLAS,RODRIGUEZ DE MENDOZA,AMAZONAS,3085146.8908
20487589919,AGRICOLA MAQUEN S.A.C,588922.7,180.68,8,1,JAYANCA,LAMBAYEQUE,LAMBAYEQUE,3062398.04
20608957350,JUNGLE FRESH ORGANIC SOCIEDAD ANONIMA CE,585219.24,423.79497800000007,9,1,LINCE,LIMA,LIMA,3043140.048
20607653063,AGRO COSECHA PAZ S.A.C.,582707.47,411.317,9,8,SANTIAGO DE SURCO,LIMA,LIMA,3030078.8439999996
20477795618,METRO ENTERPRISE PERU S.A.C.,582190.1799999999,497.0984,10,2,SURQUILLO,LIMA,LIMA,3027388.9359999998
20601845408,FIONAFOOD EMPRESA INDIVIDUAL DE RESPONSA,580949.55,474.1776,4,1,CAYMA,AREQUIPA,AREQUIPA,3020937.66
20609574489,ALL FRUIT PERU S.A.C.,579641.55,60.66,3,3,MOCHE,TRUJILLO,LA LIBERTAD,3014136.0600000005
20611878339,,579219.0,440.24,10,3,SAN BORJA,LIMA,LIMA,3011938.8000000003
20605609857,VANCARD PERU SOCIEDAD ANONIMA CERRADA,577715.159,460.741,9,3,PICHANAQUI,CHANCHAMAYO,JUNIN,3004118.8268
20604828024,,577357.83,191.97404,5,3,SANTIAGO DE SURCO,LIMA,LIMA,3002260.716
20393541521,SAIU EXPORT S.A.C.,574800.0,40.0,1,1,YARINACOCHA,CORONEL PORTILLO,UCAYALI,2988960.0
20605223878,,573353.883,98.215,4,2,PICHANAQUI,CHANCHAMAYO,JUNIN,2981440.1916000005
20607774821,AGROGUAÑAPE E.I.R.L.,572049.005,107.435,9,3,SANTIAGO DE SURCO,LIMA,LIMA,2974654.8260000004
20600941349,ALGAS SUDAMERICA S.A.C.,564264.0,829.8,6,1,SANTIAGO DE SURCO,LIMA,LIMA,2934172.8000000003
20460011923,DELICIAS Y SABORES DEL PERU EIRL,564070.46,181.81,2,2,CASMA,CASMA,ANCASH,2933166.3919999995
20565443993,FUSION FOODS S.A.C.,562413.435,201.590376,8,4,MAGDALENA VIEJA,LIMA,LIMA,2924549.862
20549227369,ANDES ALIMENTOS & BEBIDAS S.A.C.,561128.805,360.596752,10,9,LURIN,LIMA,LIMA,2917869.7860000003
20612874507,,560555.38,1957.122,11,1,ZARUMILLA,ZARUMILLA,TUMBES,2914887.976
20480560672,COOPERATIVA AGRARIA VALLE DEL MARAÑON,556499.9199999999,75.9,1,1,JAEN,JAEN,CAJAMARCA,2893799.5839999993
20423354284,FUNDO SAN FERNANDO S.A.,555686.6969999999,257.01326,4,3,LA MOLINA,LIMA,LIMA,2889570.8243999993
20514006823,ONIX FARMS SOCIEDAD ANONIMA CERRADA,555628.04,1057.577,6,6,CHORRILLOS,LIMA,LIMA,2889265.808
20546671161,GLINT S.A.C.,553111.06,166.23,4,8,MAGDALENA VIEJA,LIMA,LIMA,2876177.5120000006
20394862704,VERDUM PERÚ S.A.C.,552506.16,91.25261,2,3,CALLAO,CALLAO,CALLAO,2873032.032
20612083089,,551448.5,220.638,10,1,MIRAFLORES,LIMA,LIMA,2867532.1999999997
20452239818,EXPORTADORA Y PROCESADORA DEL SUR S.R.L.,551317.0,158.21,6,1,SUBTANJALLA,ICA,ICA,2866848.4
20513346396,AGRO ANDINO S.R.L.,550538.39,61.649594,6,3,SAN ISIDRO,LIMA,LIMA,2862799.628
20615834514,,550016.7,79.119,3,1,CHIRINOS,SAN IGNACIO,CAJAMARCA,2860086.84
20612997285,TARA FARM S.A.C.,548940.0,68.6175,2,2,TRUJILLO,TRUJILLO,LA LIBERTAD,2854488.0
20613259202,,546214.8,301.708,5,1,CASTILLA,PIURA,PIURA,2840316.96
20613386204,AGUACATES FRESCOS DEL PERU S.A.C.,546058.0,218.012,8,2,MIRAFLORES,LIMA,LIMA,2839501.6
20601560624,JUMIFRUT S.A.C.,545297.53,163.3665,1,4,SAN ISIDRO,LIMA,LIMA,2835547.1560000004
20608785591,,540480.0,240.0,3,1,TARAPOTO,SAN MARTIN,SAN MARTIN,2810496.0
20486299895,COOPERATIVA AGRARIA DE FRUTOS ECOLOGICOS,536675.704,77.28,2,1,SAN LUIS DE SHUARO,CHANCHAMAYO,JUNIN,2790713.6608
20480904606,ASOCIACION AGRICOLA COMPOSITAN ALTO,532025.69,107.61224,11,5,TRUJILLO,TRUJILLO,LA LIBERTAD,2766533.588
20610769498,,530108.5,387.962,9,1,SANTIAGO DE SURCO,LIMA,LIMA,2756564.1999999997
20476152594,THE GREEN FARMER S.A.C.,526480.44,190.84147,8,2,CALLAO,CALLAO,CALLAO,2737698.2879999997
20614184869,,525579.5,331.7019,8,1,HUANCAYO,HUANCAYO,JUNIN,2733013.4
20610662057,,524941.2,125.64,4,2,SATIPO,SATIPO,JUNIN,2729694.2399999998
20600895169,CORPORACION AGRICOLA CHAVEZ E.I.R.L.,523775.87,125.38156,3,1,SAPOSOA,HUALLAGA,SAN MARTIN,2723634.524
20487107949,,522052.17,102.4,4,1,MAZAMARI,SATIPO,JUNIN,2714671.284
20603015003,RCR COMERCIALIZADORA Y PROCESADORA SOCIE,521996.0,42.0,3,3,LAS PIEDRAS,TAMBOPATA,MADRE DE DIOS,2714379.1999999997
20601501997,ASOCIACIÓN DE PRODUCTORES SOSTENIBLES &,519332.184,76.175,4,2,PANGOA,SATIPO,JUNIN,2700527.3567999997
20566232724,ANAWI EXPORT S.A.C.,514598.336,340.10720000000003,8,2,LA MOLINA,LIMA,LIMA,2675911.3471999997
20600739345,LIMONES PERUANOS S.R.L.,513322.2,631.44,8,2,JESUS MARIA,LIMA,LIMA,2669275.44
20601647860,OML AGROINVERSIONES PERU S.A.C.,507576.0,309.551,6,2,PICHANAQUI,CHANCHAMAYO,JUNIN,2639395.1999999997
20547984588,AGRO MI PERU FOODS S.A.C.,506151.51,118.697489,7,4,LA VICTORIA,LIMA,LIMA,2631987.852
20602957099,GEALE AGROTRADING E.I.R.L.,503455.08,363.039,7,5,SAN ISIDRO,LIMA,LIMA,2617966.416
20612331821,,503067.66,75.555,4,3,PISUQUIA,LUYA,AMAZONAS,2615951.832
20600263286,ASOCIACIÓN DE PRODUCTORES SELVA NORORIEN,502346.11,81.774976,2,2,MOYOBAMBA,MOYOBAMBA,SAN MARTIN,2612199.772
20606971380,M & H FOODS S.A.C.,499098.5,137.85278,8,8,LA MOLINA,LIMA,LIMA,2595312.1999999997
20525605869,CC TROPICALES SOCIEDAD ANONIMA CERRADA-,498750.0,321.06,8,2,TAMBO GRANDE,PIURA,PIURA,2593500.0
20615024873,,497918.86,255.306,8,1,BREÑA,LIMA,LIMA,2589178.0719999997
20610675141,SOCIEDAD AGRÍCOLA VILLABERRIES S.A.C.,497584.49,73.89377999999999,6,4,SANTIAGO DE SURCO,LIMA,LIMA,2587439.348
20327739230,AGROINCA PRODUCTOS PERUANOS DE EXPORTACI,497265.761,366.32880000000006,4,2,AREQUIPA,AREQUIPA,AREQUIPA,2585781.9572
20615123073,,493459.45,94.04675,5,1,SAN ISIDRO,LIMA,LIMA,2565989.14
20546778631,SUPRACORP S.A.C.,490722.44,159.975,6,5,LA PERLA,CALLAO,CALLAO,2551756.688
20609941279,,487820.25,98.325,2,1,JAEN,JAEN,CAJAMARCA,2536665.3000000003
20604498091,AMAZONAS COFFEE FRIENDS S.A.C.,486221.01,75.9,1,1,BAGUA GRANDE,UTCUBAMBA,AMAZONAS,2528349.2520000003
20603778180,AGROFUTURA COMPANY S.A.C.,483437.408,266.8224,5,5,CASA GRANDE,ASCOPE,LA LIBERTAD,2513874.5216
20503613574,"TWF S.A., SUCURSAL EN EL PERU",483259.47,261.57835,8,2,SAN ISIDRO,LIMA,LIMA,2512949.244
20600295374,ALGAS PERUVIAN ALTAMAR SOCIEDAD ANONIMA,482826.2,599.63,7,1,PAUCARPATA,AREQUIPA,AREQUIPA,2510696.24
20606101016,RAW FOOD AGROBUSINESS S.R.L.,481025.068,374.214721,7,7,SAN JUAN DE LURIGANCHO,LIMA,LIMA,2501330.3536
20525785824,AGRO EXPORTACIONES AE S.A.C.,480225.21,366.72,5,3,PIURA,PIURA,PIURA,2497171.092
20608721844,,479278.0,409.08,8,2,LA MOLINA,LIMA,LIMA,2492245.6
20610321845,,477568.0,298.48,5,1,SULLANA,SULLANA,PIURA,2483353.6
20605129600,EXPORTADORA DON FERNANDO S.A.C.,472790.0,129.109,6,1,SAN LUIS,LIMA,LIMA,2458508.0
20608903004,ACLLA FRUITS PERU S.A.C.,472134.5,321.44,8,2,JESUS MARIA,LIMA,LIMA,2455099.4
20409318135,COPROIMPEX SOCIEDAD ANONIMA CERRADA,470524.82,1174.3215,10,2,ZARUMILLA,ZARUMILLA,TUMBES,2446729.0640000002
20610760873,INDUSTRIAS MB LOS INKAS S.A.C.,469477.04,75.693,2,2,PERENE,CHANCHAMAYO,JUNIN,2441280.608
20415094656,F Y D INVERSIONES S.A.C.,467033.152,59.894,3,3,BARRANCO,LIMA,LIMA,2428572.3904
20609254590,CASBAL AGRO TRADE S.A.C.,464954.35,319.308,8,3,VIRU,VIRU,LA LIBERTAD,2417762.62
20614995247,,463540.0,681.52,10,3,SATIPO,SATIPO,JUNIN,2410408.0
20609581698,,463318.0,378.88,8,3,CHORRILLOS,LIMA,LIMA,2409253.6
20543566765,AVO HASS PERU S.A.C.,462609.85,258.244,4,2,SANTIAGO DE SURCO,LIMA,LIMA,2405571.22
20457055103,NATURAL PERU SOCIEDAD ANONIMA CERRADA,459840.0,51.0,3,1,LURIGANCHO,LIMA,LIMA,2391168.0
20612335827,,458534.94,86.9778,3,1,MAGDALENA VIEJA,LIMA,LIMA,2384381.688
20615632601,,457270.92,78.56988,4,1,SANTIAGO DE SURCO,LIMA,LIMA,2377808.784
20613893262,FUNDO AGRICOLA VALLE DEL SUR EMPRESA IND,455180.4,649.4618,11,1,TACNA,TACNA,TACNA,2366938.08
20612755338,MASTERPIECE GRAIN SOCIEDAD ANONIMA CERRA,443540.0,271.75,5,1,MIRAFLORES,LIMA,LIMA,2306408.0
20601426758,IMPORTACIONES & EXPORTACIONES DEL PERU A,442837.45,517.248,10,1,TAMBO GRANDE,PIURA,PIURA,2302754.74
20602431178,DOLE PERU S.R.L.,442166.711,130.6145,8,5,SAN ISIDRO,LIMA,LIMA,2299266.8972
20602546226,ZOWI PERU SOCIEDAD ANONIMA CERRADA,439078.18,126.49351799999998,9,6,SAN ISIDRO,LIMA,LIMA,2283206.536
20601985072,MI PAISANA SOCIEDAD ANONIMA CERRADA - MI,437500.0,68.75,10,2,PIURA,PIURA,PIURA,2275000.0
20615107108,JCH NATURAL WORLD SOCIEDAD ANONIMA CERRA,436693.74,352.34959999999995,7,3,PICHANAQUI,CHANCHAMAYO,JUNIN,2270807.448
20612450987,,436443.6,142.062,3,1,VICTOR LARCO HERRERA,TRUJILLO,LA LIBERTAD,2269506.72
20466241734,FLP DEL PERU SOCIEDAD ANONIMA CERRADA,435933.78,218.4,5,1,SULLANA,SULLANA,PIURA,2266855.6560000004
20534627077,,431224.55,93.1,6,1,SUBTANJALLA,ICA,ICA,2242367.66
20522001563,AGROEXPORTACIONES NOR PERU S.A.C.,429678.0,528.9624,8,3,SAN MIGUEL,LIMA,LIMA,2234325.6
20609685876,,428119.37,135.565592,8,1,VILLA EL SALVADOR,LIMA,LIMA,2226220.724
20601262038,CARMAGRO SOCIEDAD ANONIMA CERRADA - CARM,428118.56,57.67,8,5,PAIJAN,ASCOPE,LA LIBERTAD,2226216.512
20614991781,OCEANCHEM PERU E.I.R.L.,426191.0,546.38,5,1,SANTIAGO,ICA,ICA,2216193.1999999997
20613954946,,422956.83,100.13668,2,1,JUANJUI,MARISCAL CACERES,SAN MARTIN,2199375.5160000003
20610130420,SOBIFARMS S.A.C.,421420.0,436.8,7,1,SANTIAGO DE SURCO,LIMA,LIMA,2191384.0
20603669933,GMH BERRIES S.A.C.,419629.68,52.26264,2,2,VIRU,VIRU,LA LIBERTAD,2182074.336
20387198742,SAGASTEGUI DISTRIBUIDORES S.R.LTDA,414488.03,128.089711,7,2,ATE,LIMA,LIMA,2155337.756
20456212515,,414076.8,555.88,6,1,VISTA ALEGRE,NAZCA,ICA,2153199.36
20484051691,PIZCA FOODS S.A.C.,413633.56,134.3241,6,2,PIURA,PIURA,PIURA,2150894.512
20452726646,BUENA VISTA SAC,411084.0,114.19,1,1,ICA,ICA,ICA,2137636.8000000003
20607523968,SUPER FOODS FREEZE DRIED S.A.C.,411001.63,19.512,5,1,CALLAO,CALLAO,CALLAO,2137208.476
20605226249,ANDEAN PARTNER FOOD S.A.C.,409293.62,107.97376,4,3,SAN BORJA,LIMA,LIMA,2128326.824
20606544244,,408792.81,208.668,5,5,MAGDALENA DEL MAR,LIMA,LIMA,2125722.612
20600284551,JM ASOCIADOS SUMA SOCIEDAD ANOMINA CERRA,404200.0,181.89,10,2,LIMA,LIMA,LIMA,2101840.0
20132521655,AGROINDUSTRIAL Y COMERCIAL ARRIOLA E HIJ,401449.21,53.102,4,4,SANTA ANA,LA CONVENCION,CUSCO,2087535.892
20534678577,SUN FRUITS PACKS S.A.,400405.46,146.48239999999998,1,4,MAGDALENA DEL MAR,LIMA,LIMA,2082108.392
20402648504,COOPERATIVA AGROINDUSTRIAL KIVINAKI - CA,399515.36,60.304577,1,1,PERENE,CHANCHAMAYO,JUNIN,2077479.872
20611114428,NEGOCIOS AGRICOLAS SUR NORTE S.A.C.,397100.11,880.0,2,1,BARRANCO,LIMA,LIMA,2064920.572
20611550597,ANDES FRESH SOCIEDAD ANONIMA CERRADA - A,396075.33,218.608,7,5,MAGDALENA DEL MAR,LIMA,LIMA,2059591.7160000002
20503640032,BELMONT FOODS PERU S.A.C.,394371.47,141.70944900000003,8,1,SAN BORJA,LIMA,LIMA,2050731.6439999999
20611476095,,393989.0,292.857,9,2,PICHANAQUI,CHANCHAMAYO,JUNIN,2048742.8
20600015274,AGROINDUSTRIAS SUR OLIVA SOCIEDAD ANONIM,391566.0,97.2,3,1,TACNA,TACNA,TACNA,2036143.2
20604791848,MV BERRIES S.A.C.,384857.31,42.84,1,1,CASMA,CASMA,ANCASH,2001258.012
20610665421,MILNEUS S.A.C.,383040.0,168.0,2,1,LURIN,LIMA,LIMA,1991808.0
