cod_se,ubigeo,dep,prov,dist,sector,region_nat,lat,lon,alt_m,piso,ha_agricola,s_sam_usd,s_clientes_sam
21021002,210210,PUNO,AZANGARO,SAMAN,CHEJACHI,SIERRA,-15.233708127999932,-70.08233256399996,3837.6459442432115,suni,1217.6102319534716,32027.217922035816,19.076220159036428
21021003,210210,PUNO,AZANGARO,SAMAN,SANTA CLARA,SIERRA,-15.21066701799998,-70.07284983499994,3836.919563549178,suni,1746.37178498163,45935.41370030031,27.36029295383913
21021004,210210,PUNO,AZANGARO,SAMAN,QUEJON MOCCO,SIERRA,-15.21518520999996,-70.04678272299998,3826.519894449907,suni,1033.9430359967114,27196.156917728164,16.19871816856537
21021005,210210,PUNO,AZANGARO,SAMAN,MUNI CHICO,SIERRA,-15.248157177999929,-70.02446724199996,3828.569207382373,suni,938.082734844364,24674.71066628476,14.696881077101448
21021006,210210,PUNO,AZANGARO,SAMAN,HOMBRE HUATI,SIERRA,-15.212604623999937,-70.02345544599996,3824.9813282607583,suni,894.1192951487257,23518.3252920624,14.008108732246049
21021007,210210,PUNO,AZANGARO,SAMAN,CARIGUITA JASANA CHICO,SIERRA,-15.214291456999945,-69.99695061399996,3819.539562804024,suni,908.8284748521212,23905.225871124745,14.238556492142605
21021008,210210,PUNO,AZANGARO,SAMAN,CHUCARIPO FURUNCHA,SIERRA,-15.237829101999978,-69.97646403099998,3820.156766292239,suni,2734.484798042188,71926.08786712121,42.84099513955494
21021009,210210,PUNO,AZANGARO,SAMAN,CHACAMARCA,SIERRA,-15.22533422899994,-69.92527796199994,3819.0140432689896,suni,1024.5422931975895,26948.885968162103,16.05143734372636
21021010,210210,PUNO,AZANGARO,SAMAN,MACHAC ISLA,SIERRA,-15.272107562999963,-70.01354843399997,3826.096664152775,suni,789.5156432794627,20766.89969958621,12.369290134856408
21021011,210210,PUNO,AZANGARO,SAMAN,CCOLLINCHA,SIERRA,-15.294892680999965,-70.04216486399997,3827.147961412251,suni,675.4337357895405,17766.16431131716,10.58197632430382
21021012,210210,PUNO,AZANGARO,SAMAN,ACCARAPISCO RINCONADA,SIERRA,-15.299739598999963,-70.01496634399996,3827.800217518343,suni,849.4849317300204,22344.292381934192,13.30882506914178
21021013,210210,PUNO,AZANGARO,SAMAN,JASANA GRANDE,SIERRA,-15.34795468599998,-70.01751829299997,3911.960139269214,suni,2335.7261848934254,61437.40383141396,36.593669932264376
21021014,210210,PUNO,AZANGARO,SAMAN,MUNI GRANDE ISILLOA,SIERRA,-15.38321044199995,-70.01697803799993,3832.5158048095645,suni,1006.2293918438044,26467.19546733455,15.76453031156792
21021101,210211,PUNO,AZANGARO,SAN ANTON,CHILLUMA,SIERRA,-14.487126670999942,-70.30540886799997,4488.883546159687,puna,569.2497131807434,14973.169687352569,8.918398161521987
21021102,210211,PUNO,AZANGARO,SAN ANTON,CAÑICUTO,SIERRA,-14.53874447499993,-70.23452749199998,4623.454846688214,puna,2016.366008543056,53037.16400492742,31.590274860333725
21021201,210212,PUNO,AZANGARO,SAN JOSE,ALTURA,SIERRA,-14.664178168999968,-70.13448317499996,4502.220690796764,puna,712.5123860720171,18741.456717448327,11.162885122067166
21021202,210212,PUNO,AZANGARO,SAN JOSE,CCASO,SIERRA,-14.694410601999948,-70.19580829799997,3931.2569282343648,suni,843.9660227820269,22199.126634365137,13.222360682290583
21021203,210212,PUNO,AZANGARO,SAN JOSE,ALTA GRACIA,SIERRA,-14.738388735999932,-70.24700105299996,3984.784399389214,suni,2148.0959359156063,56502.10128953446,33.65407904836281
21021301,210213,PUNO,AZANGARO,SAN JUAN DE SALINAS,HUAYLLANI,SIERRA,-14.982173220999982,-70.11538969099996,3830.2306263107275,suni,2325.9157265386434,61179.35599360993,36.43997012051376
21021302,210213,PUNO,AZANGARO,SAN JUAN DE SALINAS,PARPUMA,SIERRA,-15.013226686999928,-70.13340732199998,3845.95321512108,suni,3729.671412404965,98102.82138565792,58.43251897592483
21021401,210214,PUNO,AZANGARO,SANTIAGO DE PUPUJA,PUPUJA,SIERRA,-15.019303776999948,-70.24623693399997,4250.821706950868,puna,1307.045897272173,34379.67478219939,20.47740289955289
21021402,210214,PUNO,AZANGARO,SANTIAGO DE PUPUJA,CAMPUCO,SIERRA,-15.04571554599994,-70.18039751499998,3845.3513487018827,suni,4073.882729614519,107156.72926044215,63.82525525228383
21021403,210214,PUNO,AZANGARO,SANTIAGO DE PUPUJA,MATARO,SIERRA,-15.075612460999936,-70.22146113599996,4136.202897089277,puna,1860.110359597224,48927.1182866778,29.142227790622744
21021404,210214,PUNO,AZANGARO,SANTIAGO DE PUPUJA,VAREJON,SIERRA,-15.109078936999936,-70.26608535199995,3917.963445335052,suni,7883.783279131997,207369.845049488,123.51471889125769
21021405,210214,PUNO,AZANGARO,SANTIAGO DE PUPUJA,LLALLAHUA,SIERRA,-15.13734849599996,-70.31297412099997,3866.9200381944434,suni,5912.978098837471,155531.0830756302,92.63824255814448
21021501,210215,PUNO,AZANGARO,TIRAPATA,CCORPA,SIERRA,-14.930229293999956,-70.36232034699998,4260.348486840921,puna,5956.867046594444,156685.50906294,93.32584784265104
21021502,210215,PUNO,AZANGARO,TIRAPATA,ILLARY,SIERRA,-14.904330536999964,-70.43303017499994,3915.5836789716077,suni,2994.5468310795386,78766.58837110613,46.91537006433521
21030101,210301,PUNO,CARABAYA,MACUSANI,PACAJE,SIERRA,-13.97420643399994,-70.41495895099996,4783.807080455881,puna,1315.8428499301735,34611.0640334014,20.61522418359664
21030102,210301,PUNO,CARABAYA,MACUSANI,MACUSANI,SIERRA,-14.115110365999954,-70.44443546299993,4452.543716303403,puna,203.9070307173951,5363.436292863557,3.1945981627469373
21030103,210301,PUNO,CARABAYA,MACUSANI,TANTAMACU,SIERRA,-14.02587753399996,-70.55821119199999,4772.316960221412,puna,561.9174350111216,14780.306269617728,8.803523837242865
21030201,210302,PUNO,CARABAYA,AJOYANI,AJOYANI,SIERRA,-14.167049622999969,-70.26565155799994,4575.853933810274,puna,0.0,0.0,0.0
21030202,210302,PUNO,CARABAYA,AJOYANI,CCALLPUYO,SIERRA,-14.18260438799996,-70.17921299899996,4702.174867461588,puna,0.0,0.0,0.0
21030301,210303,PUNO,CARABAYA,AYAPATA,PUERTO MANOA,SIERRA,-13.485140541999954,-70.14473346699998,1362.0471285294916,yunga,8496.277156722059,223480.4807674698,133.11062055859554
21030302,210303,PUNO,CARABAYA,AYAPATA,CCOPA,SIERRA,-13.783109783999976,-70.29873512699999,3643.382437279889,suni,2293.4173961749307,60324.54130714735,35.930820896443365
21030303,210303,PUNO,CARABAYA,AYAPATA,TAYPE,SIERRA,-13.87513698999993,-70.36519219699994,4739.31254781492,puna,268.9397854440353,7074.01505858142,4.213462093221374
21030304,210303,PUNO,CARABAYA,AYAPATA,AYAPATA,SIERRA,-13.795283122999932,-70.36293919099995,3934.3588605526993,suni,1212.74781174962,31899.32002219029,19.00004093855993
21030401,210304,PUNO,CARABAYA,COASA,CHABUCA,SIERRA,-13.469016175999968,-69.88442864799998,373.7764333035773,chala,35.79181913575531,941.4444468389872,0.5607480980433909
21030402,210304,PUNO,CARABAYA,COASA,COASA,SIERRA,-13.998224949999951,-69.92548810499994,4459.633427249454,puna,1579.2062617086387,41538.40183031479,24.74132159398121
21030403,210304,PUNO,CARABAYA,COASA,UCHUHUMA,SIERRA,-13.90249720099996,-69.95649306999996,3200.760392153451,quechua,2276.0153295786413,59866.808804128734,35.65818385307651
21030501,210305,PUNO,CARABAYA,CORANI,PUSCA GRANDE,SIERRA,-13.815087948999974,-70.64823013599994,4730.701969396614,puna,0.0,0.0,0.0
21030502,210305,PUNO,CARABAYA,CORANI,CORANI,SIERRA,-13.937477499999943,-70.60916563799998,4512.143127939845,puna,50.73507952039344,1334.5021300326505,0.7948631847192208
21030503,210305,PUNO,CARABAYA,CORANI,QUELCAYA,SIERRA,-13.952762527999935,-70.75639753499996,5036.488686125319,puna,0.0,0.0,0.0
21030601,210306,PUNO,CARABAYA,CRUCERO,CRUCERO,SIERRA,-14.279932096999971,-70.07156165699996,4364.608734818376,puna,905.7500705779192,23824.25355177768,14.1903273329814
21030602,210306,PUNO,CARABAYA,CRUCERO,ORURO,SIERRA,-14.345442868999951,-69.89098061699997,4527.756091637037,puna,117.0952450680878,3079.996236080533,1.8345235740270327
21030603,210306,PUNO,CARABAYA,CRUCERO,CAPILLA PAMPA,SIERRA,-14.41357822599997,-69.75470078099994,4470.520939865035,puna,0.0,0.0,0.0
21030701,210307,PUNO,CARABAYA,ITUATA,MUCUMAYO,SIERRA,-13.748687830999929,-70.03693871899998,2555.031027138925,quechua,11.92491204965737,313.6650357337681,0.1868268200008876
21030702,210307,PUNO,CARABAYA,ITUATA,TAMBILLO,SIERRA,-13.866982088999976,-70.16131459299999,4042.496608541613,puna,2959.2021916831227,77836.90624572789,46.36162790212779
21030703,210307,PUNO,CARABAYA,ITUATA,TAYACCUCHO,SIERRA,-13.97362008999994,-70.24372256099997,4272.179926077182,puna,91.42026017165364,2404.658336608531,1.4322752587525034
21030801,210308,PUNO,CARABAYA,OLLACHEA,QUICHO,SIERRA,-13.693635166999968,-70.60894067699996,4084.4787618467526,puna,44.92704965305758,1181.73153614529,0.7038691592651116
21030802,210308,PUNO,CARABAYA,OLLACHEA,OLLACHEA,SIERRA,-13.783022324999934,-70.48282814099997,2978.464371525175,quechua,489.4099986509569,12873.118399202493,7.667554556699991
21030901,210309,PUNO,CARABAYA,SAN GABAN,SAN GABAN,SELVA ALTA,-13.50384646799995,-70.45495504899998,1723.6388246955964,ceja de selva,1170.8582384677527,30797.484264776325,18.34375972366659
21030902,210309,PUNO,CARABAYA,SAN GABAN,CHACANEQUE,SELVA ALTA,-13.537889048999943,-70.35361498299994,1829.2334676044534,ceja de selva,636.8005573322861,16749.98261950737,9.976712834926298
21031001,210310,PUNO,CARABAYA,USICAYOS,COYORANA,SIERRA,-14.089436244999945,-69.94992463099999,4366.179543544984,puna,421.0814831662368,11075.850112283277,6.5970561571953645
21031002,210310,PUNO,CARABAYA,USICAYOS,USICAYOS,SIERRA,-14.18643571499996,-69.92796244699997,4793.581720321577,puna,1609.8001021660436,42343.12206811149,25.220633298794635
21040101,210401,PUNO,CHUCUITO,JULI,HUALLATIRI YACANGO,SIERRA,-16.246282829999927,-69.56511429099999,4249.088072990511,puna,5207.420828323277,136972.56913888268,81.584322778295
21040102,210401,PUNO,CHUCUITO,JULI,CASPA SANTIAGO,SIERRA,-16.207887678999953,-69.51318832199996,3825.4443240646256,suni,3053.467061787255,80316.38732923838,47.83846947932482
21040103,210401,PUNO,CHUCUITO,JULI,KAJJE,SIERRA,-16.204862968999976,-69.43228505899998,3985.457405704142,suni,2287.224063152956,60161.63595274645,35.83379035157362
21040104,210401,PUNO,CHUCUITO,JULI,ANCOAQUE TISÑACHURO,SIERRA,-16.259693012999946,-69.47542610399995,3869.5781201691498,suni,4531.357051480876,119189.8326425015,70.99247564187235
21040105,210401,PUNO,CHUCUITO,JULI,VILCALLAME,SIERRA,-16.230303524999954,-69.40999179199997,3917.1823938233424,suni,1909.1689456598967,50217.52303652572,29.91082546158774
21040106,210401,PUNO,CHUCUITO,JULI,MOLINO SIHUAYRO,SIERRA,-16.271006072999967,-69.38741797599994,4095.5644599889342,puna,1821.5576315654143,47913.05270989401,28.53822471281816
21040107,210401,PUNO,CHUCUITO,JULI,CHALLAPAMPA,SIERRA,-16.27805259799993,-69.35649668899998,4037.9195006590617,puna,1099.5898928021525,28922.88862022989,17.227203196290716
21040108,210401,PUNO,CHUCUITO,JULI,PASIRI COLLPAJAHUIRA,SIERRA,-16.38586639999994,-69.44332147299997,4194.060556056361,puna,6360.16409155158,167293.56902103737,99.64427636533868
21040109,210401,PUNO,CHUCUITO,JULI,CHILA CHAMBILLA CHOCOCONIRI,SIERRA,-16.334260293999932,-69.53271019099998,3981.496706959531,suni,2574.717578382643,67723.67610467675,40.33793252030202
21040110,210401,PUNO,CHUCUITO,JULI,SORAPA,SIERRA,-16.38275664899993,-69.60984538399998,4096.853238311522,puna,2671.5597971069083,70270.95006948196,41.855153250379
21040201,210402,PUNO,CHUCUITO,DESAGUADERO,LUPACA,SIERRA,-16.57775990099998,-69.09351768299996,3875.48266010726,suni,1928.115763633069,50715.88766276772,30.20766402411325
21040202,210402,PUNO,CHUCUITO,DESAGUADERO,CUMI,SIERRA,-16.555998448999958,-69.05471992099996,4014.5516070497356,puna,92.88542379042292,2443.1970358394647,1.4552298816910871
21040203,210402,PUNO,CHUCUITO,DESAGUADERO,CARANCAS,SIERRA,-16.638416208999956,-69.05980912999996,3830.8733518064582,suni,6308.257645759966,165928.2560437809,98.83106146157976
21040204,210402,PUNO,CHUCUITO,DESAGUADERO,HUALLATIRI,SIERRA,-16.629230590999953,-69.12909703999998,3845.7561278083776,suni,2051.039415334292,53949.19046976805,32.13350086505632
21040301,210403,PUNO,CHUCUITO,HUACULLANI,YOROCO AURINCOTA,SIERRA,-16.508523037999964,-69.34994833999997,4250.501990180564,puna,7283.628124536401,191583.758977898,114.11212719302726
21040302,210403,PUNO,CHUCUITO,HUACULLANI,HUACULLANI,SIERRA,-16.591406524999968,-69.39298466199995,3894.600957622788,suni,9713.369639950926,255494.08016791585,152.17872918210242
21040303,210403,PUNO,CHUCUITO,HUACULLANI,HUACASUMA,SIERRA,-16.669480367999938,-69.44429267499999,4319.948953675115,puna,3912.912626953063,102922.67765543892,61.30334714342524
21040401,210404,PUNO,CHUCUITO,KELLUYO,ARACACHI CHUNCARCOLLO,SIERRA,-16.650909551999973,-69.22361052799994,3848.0044051440714,suni,13506.967622800088,355278.38397618773,211.61278157143263
21040402,210404,PUNO,CHUCUITO,KELLUYO,JACHA KELLUYO,SIERRA,-16.74851597199995,-69.20540395399996,3836.9183259975275,suni,10178.403327639307,267726.0201318146,159.4643816634222
21040403,210404,PUNO,CHUCUITO,KELLUYO,PILCO TOLACOLLO,SIERRA,-16.83094400599998,-69.27610950999997,3902.6962247952206,suni,2250.163256558641,59186.81289524122,35.25316110970993
21040404,210404,PUNO,CHUCUITO,KELLUYO,TOTOROMA,SIERRA,-16.75260409599997,-69.32461377799996,4001.4778104081042,puna,6761.266175567542,177843.89417160067,105.92831657799452
21040501,210405,PUNO,CHUCUITO,PISACOMA,CHAMBALAYA ARRIBA,SIERRA,-16.94007845699997,-69.46887306299993,4405.690964243446,puna,1574.4954703632125,41414.49227613574,24.66751793294884
21040502,210405,PUNO,CHUCUITO,PISACOMA,BAJO CHAMBALAYA,SIERRA,-16.854445846999965,-69.35583531399993,3917.243974766907,suni,1839.052207651512,48373.218521628485,28.8123110963335
21040503,210405,PUNO,CHUCUITO,PISACOMA,VILCALLAMA LLALLAHUA,SIERRA,-16.90923222699996,-69.32329533399997,4015.5784168754,puna,2151.8071402059927,56599.71836390047,33.71222224414147
21040601,210406,PUNO,CHUCUITO,POMATA,CHACACHACA BATALLA,SIERRA,-16.324075050999966,-69.21593986399995,4011.7807266688046,puna,5992.794437130825,157630.51949064698,93.88871992899358
21040602,210406,PUNO,CHUCUITO,POMATA,JAKEHUAYTAHUI TAMBILLO,SIERRA,-16.385538990999976,-69.20890680799994,3869.3082461276636,suni,2185.9112813643,57496.77124031117,34.2465296012889
21040603,210406,PUNO,CHUCUITO,POMATA,HUAPACA ISCUANI,SIERRA,-16.39696495499993,-69.29087478499997,3877.4286517235555,suni,8974.029832151506,236046.9726113058,140.59554059202793
21040604,210406,PUNO,CHUCUITO,POMATA,COLLINI LAMPA GRANDE,SIERRA,-16.355542085999957,-69.34395948499997,4145.36167812432,puna,6232.056283521279,163923.90557896998,97.63721968501096
21040605,210406,PUNO,CHUCUITO,POMATA,HUACANI CERCADO,SIERRA,-16.292512681999938,-69.33553345599995,3918.525435477327,suni,2650.142074405845,69707.59239200894,41.51960318449693
21040701,210407,PUNO,CHUCUITO,ZEPITA,PATACOLLO,SIERRA,-16.425183412999957,-69.20786596399995,3850.6773226373048,suni,5627.797525617492,148029.8810275873,88.17033710116044
21040702,210407,PUNO,CHUCUITO,ZEPITA,MOLINOS,SIERRA,-16.40805015199993,-69.12018502799998,4145.20672751034,puna,1646.5255560239357,43309.12422801888,25.79600859118989
21040703,210407,PUNO,CHUCUITO,ZEPITA,ZONA LAGO,SIERRA,-16.44252319499998,-69.09086690599997,3878.275952042924,suni,4631.357654854987,121820.18267779924,72.55917857844385
21040704,210407,PUNO,CHUCUITO,ZEPITA,HUILACAYA CANAHUAYTO,SIERRA,-16.529826408999952,-69.12859954299995,3850.129396678835,suni,5274.711378914784,138742.53548059976,82.63855944945615
21040705,210407,PUNO,CHUCUITO,ZEPITA,AYRIHUAS ANCOPUTO,SIERRA,-16.486436485999945,-69.18448781499995,3831.1861786124064,suni,5117.370604443662,134603.94733493024,80.17351178885211
21040706,210407,PUNO,CHUCUITO,ZEPITA,ZONA ALTA,SIERRA,-16.55409271999997,-69.23144121499996,3857.1732383401977,suni,11227.13874208568,295311.26603365265,175.8948510612203
21050101,210501,PUNO,EL COLLAO,ILAVE,JILACATURA,SIERRA,-16.00644456899994,-69.59893629999993,3819.8236499732707,suni,1565.826286781657,41186.46377860318,24.531698398699746
21050102,210501,PUNO,EL COLLAO,ILAVE,SULLCACATURA,SIERRA,-16.00987394499998,-69.56438472399998,3821.1195404003447,suni,3659.218793328429,96249.6820762729,57.3287423838634
21050103,210501,PUNO,EL COLLAO,ILAVE,CAMICACHI,SIERRA,-16.024699299999952,-69.52938583499997,3825.0006696711494,suni,3296.0646261612733,86697.51394731586,51.63922971162027
21050104,210501,PUNO,EL COLLAO,ILAVE,CCALLATA,SIERRA,-15.99990645799994,-69.46570303699997,3821.1102075780655,suni,1971.6726549765929,51861.57945678903,30.890067002428594
21050105,210501,PUNO,EL COLLAO,ILAVE,ALQUIPA,SIERRA,-16.06490679899997,-69.57887728599997,3845.9079236544785,suni,3165.987990210768,83276.06375182231,49.60132753256442
21050106,210501,PUNO,EL COLLAO,ILAVE,OCOÑA,SIERRA,-16.090675717999943,-69.60166044199997,3837.3499311303676,suni,1126.05089087248,29618.901292752616,17.64176592874047
21050107,210501,PUNO,EL COLLAO,ILAVE,CHILACOLLO,SIERRA,-16.131205315999978,-69.62117161699996,3844.198234739163,suni,3310.9885329117687,87090.06256525859,51.87304158617115
21050108,210501,PUNO,EL COLLAO,ILAVE,ANCOAMAYA,SIERRA,-16.16439072299994,-69.58110495299997,3849.7027771592725,suni,2989.402199609876,78631.26737191979,46.83476945834741
21050109,210501,PUNO,EL COLLAO,ILAVE,RIZALAZO,SIERRA,-16.20979466899996,-69.62091754799997,3897.123652611812,suni,5549.037986844875,145958.24197141515,86.93641653953688
21050110,210501,PUNO,EL COLLAO,ILAVE,VILLA LOPEZ,SIERRA,-16.268160432999935,-69.64331416799996,3887.642452548726,suni,6209.694432206658,163335.71416401738,97.28687801766398
21050111,210501,PUNO,EL COLLAO,ILAVE,SIRAYA,SIERRA,-16.36900847399994,-69.75663165399999,3929.876175059443,suni,11949.196798394538,314303.8057765751,187.20728757684904
21050112,210501,PUNO,EL COLLAO,ILAVE,CHIJICHAYA,SIERRA,-16.18476746899995,-69.68224558899993,3876.7125007203285,suni,7029.906741537308,184910.0387581234,110.137090819211
21050113,210501,PUNO,EL COLLAO,ILAVE,PIÑUTANI,SIERRA,-16.092452779999974,-69.66841215399995,3849.413849791853,suni,1710.7855505815264,44999.37681900025,26.80276573845237
21050114,210501,PUNO,EL COLLAO,ILAVE,CONCHACA,SIERRA,-16.04857093499993,-69.63786061199994,3830.68598367564,suni,2390.876140234039,62888.03194846799,37.45770068876576
21050201,210502,PUNO,EL COLLAO,CAPAZO,CAPASO,SIERRA,-17.12058172299993,-69.79320291899995,4799.855566297465,puna,0.0,0.0,0.0
21050202,210502,PUNO,EL COLLAO,CAPAZO,ROSARIO ALTO ANCOMARCA,SIERRA,-17.103351531999976,-69.64726211699997,4432.144348202353,puna,0.0,0.0,0.0
21050301,210503,PUNO,EL COLLAO,PILCUYO,CALLACHOCO,SIERRA,-16.063265859999944,-69.51300609499998,3823.9115668985255,suni,2034.0450089135643,53502.18079162247,31.867250607095013
21050302,210503,PUNO,EL COLLAO,PILCUYO,HUAYLLATA,SIERRA,-16.049894639999934,-69.42995576299995,3822.0161999128954,suni,1047.456253291925,27551.59968897301,16.410428863347246
21050303,210503,PUNO,EL COLLAO,PILCUYO,ACCASO,SIERRA,-16.05288560799994,-69.46692712299995,3822.6363107384677,suni,1990.6010054871936,52359.45832705368,31.18661623642141
21050304,210503,PUNO,EL COLLAO,PILCUYO,CHIPANA,SIERRA,-16.09410718299995,-69.49100281399996,3823.2360141002273,suni,3042.6419233273164,80031.65001396759,47.66887274048784
21050305,210503,PUNO,EL COLLAO,PILCUYO,PILCUYO,SIERRA,-16.128224605999947,-69.51826352499995,3824.0551319743754,suni,2508.1119556299072,65971.72565390533,39.29442656895793
21050306,210503,PUNO,EL COLLAO,PILCUYO,BEBEDERO,SIERRA,-16.146882809999966,-69.54090507199999,3825.914045458634,suni,2232.0751570641805,58711.035434522,34.96977603363242
21050307,210503,PUNO,EL COLLAO,PILCUYO,CHASQUI,SIERRA,-16.102601530999948,-69.56778791099998,3841.9951513436977,suni,1375.750929427826,36186.84671574936,21.55380016120549
21050401,210504,PUNO,EL COLLAO,SANTA ROSA,SANTA ROSA,SIERRA,-16.940123825999933,-69.91226816699998,4973.230727867956,puna,0.0,0.0,0.0
21050402,210504,PUNO,EL COLLAO,SANTA ROSA,HUANACAMAYA,SIERRA,-16.712544737999963,-69.78786438799995,4128.071580116799,puna,21.849406622072337,574.7124071301527,0.3423132297420507
21050501,210505,PUNO,EL COLLAO,CONDURIRI,CONDURIRI,SIERRA,-16.517617841999936,-69.73902865899998,4587.795116323903,puna,611.8535285104016,16093.792397367111,9.585869360034836
21050502,210505,PUNO,EL COLLAO,CONDURIRI,YARIHUANI,SIERRA,-16.56860035699998,-69.58534939599997,4255.570248664886,puna,1900.5592285448995,49991.05870577948,29.775937584595106
21060101,210601,PUNO,HUANCANE,HUANCANE,ACOCOLLO CENTRAL,SIERRA,-15.112456729999964,-69.84949766299997,4114.403200798307,puna,2651.4153171477424,69741.08293084662,41.53955099556399
21060102,210601,PUNO,HUANCANE,HUANCANE,SUSTIA MUNAYPA,SIERRA,-15.091559790999952,-69.78530613499998,3995.4561651582835,suni,1811.8006698898728,47656.41201352093,28.385363030055107
21060103,210601,PUNO,HUANCANE,HUANCANE,CUYURAYA,SIERRA,-15.153138587999932,-69.76580812199995,3844.8055325486807,suni,2418.704570354779,63620.01265338961,37.89368689004127
21060104,210601,PUNO,HUANCANE,HUANCANE,SANTIAGUILLO,SIERRA,-15.22174096699996,-69.74641195399994,3928.3518430406752,suni,1604.852673020658,42212.98814903389,25.14312224877069
21060105,210601,PUNO,HUANCANE,HUANCANE,ZONA LAGO,SIERRA,-15.270955605999973,-69.77086798999994,3908.874147375818,suni,3928.5541634350175,103334.10233338315,61.54840207621492
21060106,210601,PUNO,HUANCANE,HUANCANE,CUCHO YANAOCO,SIERRA,-15.228240970999934,-69.83919540299996,3811.4351692639716,suni,6274.996605009275,165053.3795254331,98.30996290357824
21060107,210601,PUNO,HUANCANE,HUANCANE,HUANCHO,SIERRA,-15.173668651999948,-69.85644330599996,3861.7760019118505,suni,2487.112015953145,65419.35706605417,38.96542188249296
21060108,210601,PUNO,HUANCANE,HUANCANE,AZANGARILLO,SIERRA,-15.139053585999932,-69.80870819599994,3842.9507035249417,suni,1895.990098398528,49870.87531451707,29.704353320337045
21060201,210602,PUNO,HUANCANE,COJATA,LOS ANDES,SIERRA,-15.120491973999949,-69.31727485199997,4495.664595266106,puna,50.032716792609904,1316.027643244748,0.7838593136321618
21060202,210602,PUNO,HUANCANE,COJATA,SAN JUAN BAUTISTA DE CHAJANA,SIERRA,-14.92665421199996,-69.44826356599998,4393.7707949581945,puna,57.8956917652678,1522.850160299985,0.9070480301418528
21060301,210603,PUNO,HUANCANE,HUATASANI,SAN SALVADOR,SIERRA,-14.998681051999938,-69.77760987299996,3855.4943245568156,suni,2728.613847512964,71771.66224956766,42.74901534019123
21060302,210603,PUNO,HUANCANE,HUATASANI,TUNILA,SIERRA,-15.063955293999982,-69.82832903499997,4067.7820569780374,puna,943.7217967367252,24823.036837799227,14.785227892302345
21060303,210603,PUNO,HUANCANE,HUATASANI,TORNO,SIERRA,-15.027165583999931,-69.82138317799996,4021.0479789643905,puna,1250.5230943333893,32892.93618574361,19.59186382919193
21060401,210604,PUNO,HUANCANE,INCHUPALLA,HUAYRAPATA,SIERRA,-14.966710466999928,-69.64993363199994,4129.314309036137,puna,3145.9699748109406,82749.52305369731,49.28770658975956
21060402,210604,PUNO,HUANCANE,INCHUPALLA,TARUCANI,SIERRA,-14.99809900899993,-69.59339898099995,4299.917149982599,puna,724.6384233074971,19060.412017658287,11.35286295724811
21060403,210604,PUNO,HUANCANE,INCHUPALLA,PULLUNI,SIERRA,-15.040128395999943,-69.68886712999995,4039.0837782802105,puna,590.4950355053747,15531.992658824496,9.25124724194089
21060404,210604,PUNO,HUANCANE,INCHUPALLA,MUNAYPA,SIERRA,-15.06314256899998,-69.72796607299995,4036.7274688219436,puna,1259.0840079286563,33118.11682083687,19.725987104621208
21060405,210604,PUNO,HUANCANE,INCHUPALLA,PONGONI,SIERRA,-15.038275684999974,-69.75028417599998,4013.255954988368,puna,596.3010639630216,15684.710608949035,9.342209911439824
21060501,210605,PUNO,HUANCANE,PUSI,KORPA PIRIN,SIERRA,-15.395603020999944,-69.95203991399995,3850.465912160589,suni,907.0463216925012,23858.34928770279,14.210635614723982
21060502,210605,PUNO,HUANCANE,PUSI,HATUN AYLLU,SIERRA,-15.422179049999954,-69.94718450499994,3951.2045403881675,suni,462.843460907869,12174.329680610008,7.251338341074545
21060503,210605,PUNO,HUANCANE,PUSI,PATAMUNI QUENORA,SIERRA,-15.41125276799994,-69.98965012299993,3913.0809199533815,suni,1158.0427712480478,30460.39465215069,18.14298063384916
21060504,210605,PUNO,HUANCANE,PUSI,PAMPA MUNI CASALLANI,SIERRA,-15.448313588999952,-69.99585809399997,3938.1843214433634,suni,2379.4588527842848,62587.71913601309,37.27882679029244
21060505,210605,PUNO,HUANCANE,PUSI,CORAPATA COLLARANA,SIERRA,-15.487819606999947,-69.96626926799996,3876.201618459139,suni,2370.606661987496,62354.87693717468,37.14014009392786
21060506,210605,PUNO,HUANCANE,PUSI,LLAPAS LACCARA,SIERRA,-15.481400018999976,-69.92960432099994,4057.171156243208,puna,1687.6748391883,44391.48788155543,26.44069172905296
21060507,210605,PUNO,HUANCANE,PUSI,COJELA CHUJUNI,SIERRA,-15.40425096499996,-70.05622695199997,3829.8633757982843,suni,4882.876103075705,128435.9583514756,76.49970171664047
21060601,210606,PUNO,HUANCANE,ROSASPATA,TICANI CARIGUITA,SIERRA,-15.224178345999974,-69.57380059499997,3948.894924571551,suni,3176.374083710539,83549.2527175081,49.7640457826206
21060602,210606,PUNO,HUANCANE,ROSASPATA,QUELLOQUELLO,SIERRA,-15.184972767999966,-69.50394652399996,4095.886700925539,puna,2392.591267281587,62933.14552116495,37.48457147245427
21060603,210606,PUNO,HUANCANE,ROSASPATA,ÑAPA,SIERRA,-15.198901846999943,-69.42769483899997,4219.325116446522,puna,1266.4547263318943,33311.991345169445,19.84146366953545
21060604,210606,PUNO,HUANCANE,ROSASPATA,CAHUAYA,SIERRA,-15.266654029999929,-69.56783198599999,4208.461859888595,puna,1129.6584568609867,29713.79233345672,17.69828542999712
21060701,210607,PUNO,HUANCANE,TARACO,CCOLLANA,SIERRA,-15.268922388999954,-69.96224328599999,3823.775813553759,suni,2069.480306592966,54434.24753279106,32.42241310671425
